JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 16819.000,   262.038,   311.843,     4.195,     0.002,     0.000,     0.000,     0.250,   136.283,  1585.300,     1.000,     0.000,     5.852,   -99.871,     0.000,   281.981,   340.274,    30.295,    11.283,     0.000,         0.000,
 16820.000,   600.019,   312.033,     4.211,     0.002,     0.000,     0.000,     0.250,   136.473,  1585.300,     1.000,     0.000,     5.739,  -119.167,     0.000,   261.380,   340.038,    23.417,    17.093,     0.000,         0.000,
 16821.000,   383.744,   312.235,     4.227,     0.002,     0.000,     0.000,     0.250,   136.675,  1601.600,     1.000,     0.000,     5.715,   -95.139,     0.000,   271.733,   339.730,    20.207,     6.936,     0.000,         0.000,
 16822.000,   451.778,   312.507,     4.215,     0.002,     0.000,     0.000,     0.250,   136.947,  1601.600,     1.000,     0.000,     5.783,  -109.354,     0.000,   267.145,   339.179,    22.369,    14.951,     0.000,         0.000,
 16823.000,   634.443,   312.744,     4.220,     0.002,     0.000,     0.000,     0.250,   137.184,  1601.600,     1.000,     0.000,     5.816,  -143.583,     0.000,   243.424,   338.840,    27.672,    20.494,     0.000,         0.000,
 16824.000,   771.278,   312.920,     4.176,     0.002,     0.000,     0.000,     0.250,   137.360,  1601.600,     1.000,     0.000,     5.760,  -131.320,     0.000,   259.732,   338.704,    35.078,    17.270,     0.000,         0.000,
 16825.000,    99.400,   313.115,     4.129,     0.002,     0.000,     0.000,     0.250,   137.555,  1601.600,     1.000,     0.000,     5.557,   -92.093,     0.000,   280.177,   338.482,    20.034,    13.754,     0.000,         0.000,
 16826.000,   606.952,   313.354,     4.170,     0.002,     0.000,     0.000,     0.250,   137.794,  1601.600,     1.000,     0.000,     5.566,  -130.758,     0.000,   246.110,   338.041,    22.473,    16.355,     0.000,         0.000,
 16827.000,   780.286,   313.567,     4.258,     0.002,     0.000,     0.000,     0.250,   138.007,  1621.700,     1.000,     0.000,     5.698,  -127.547,     0.000,   260.407,   337.725,    31.853,    18.377,     0.000,         0.000,
 16828.000,   740.811,   313.756,     4.317,     0.003,     0.000,     0.000,     0.250,   138.196,  1621.700,     1.000,     0.000,     5.758,  -100.568,     0.000,   274.687,   337.541,    20.543,    17.170,     0.000,         0.000,
 16829.000,   832.655,   313.816,     4.236,     0.005,     0.000,     0.000,     0.250,   138.256,  1621.700,     1.000,     0.000,     5.625,  -114.933,     0.000,   261.328,   337.338,    22.878,    16.044,     0.000,         0.000,
