$10/1/1995-12/31/2016 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
17061,202.64,0.0,0.0,0.0,0.0
17062,197.4,0.0,0.0,0.0,0.0
17063,196.52,0.0,0.0,0.0,0.0
17064,196.69,0.0,0.0,0.0,0.0
17065,197.71,0.0,0.0,0.0,0.0
17066,205.78,0.0,0.0,0.0,0.0
17067,204.53,0.0,0.0,0.0,0.0
17068,204.05,0.0,0.0,0.0,0.0
17069,190.12,0.0,0.0,0.0,0.0
17070,189.84,0.0,0.0,0.0,0.0
17071,182.08,0.0,0.0,0.0,0.0
17072,150.39,0.0,0.0,0.0,0.0
17073,148.3,0.0,0.0,0.0,0.0
17074,148.58,0.0,0.0,0.0,0.0
17075,154.5,0.0,0.0,0.0,0.0
17076,134.19,0.0,0.0,0.0,0.0
17077,141.95,0.0,0.0,0.0,0.0
17078,136.66,0.0,0.0,0.0,0.0
17079,116.27,0.0,0.0,0.0,0.0
17080,137.87,0.0,0.0,0.0,0.0
17081,119.98,0.0,0.0,0.0,0.0
17082,129.92,0.0,0.0,0.0,0.0
17083,131.08,0.0,0.0,0.0,0.0
17084,111.77,0.0,0.0,0.0,0.0
17085,106.22,0.0,0.0,0.0,0.0
17086,108.06,0.0,0.0,0.0,0.0
17087,104.6,0.0,0.0,0.0,0.0
17088,104.57,0.0,0.0,0.0,0.0
17089,105.14,0.0,0.0,0.0,0.0
17090,105.51,0.0,0.0,0.0,0.0
17091,105.71,0.0,0.0,0.0,0.0
17092,105.96,0.0,0.0,0.0,0.0
17093,126.21,0.0,0.0,0.0,0.0
17094,130.68,0.0,0.0,0.0,0.0
17095,118.34,0.0,0.0,0.0,0.0
17096,122.87,0.0,0.0,0.0,0.0
17097,120.01,0.0,0.0,0.0,0.0
17098,124.25,0.0,0.0,0.0,0.0
17099,121.56,0.0,0.0,0.0,0.0
17100,122.81,0.0,0.0,0.0,0.0
17101,130.51,0.0,0.0,0.0,0.0
17102,132.15,0.0,0.0,0.0,0.0
17103,132.04,0.0,0.0,0.0,0.0
17104,144.13,0.0,0.0,0.0,0.0
17105,127.03,0.0,0.0,0.0,0.0
17106,108.0,0.0,0.0,0.0,0.0
17107,150.48,0.0,0.0,0.0,0.0
17108,133.8,0.0,0.0,0.0,0.0
17109,158.4,0.0,0.0,0.0,0.0
17110,143.57,0.0,0.0,0.0,0.0
17111,140.17,0.0,0.0,0.0,0.0
17112,138.84,0.0,0.0,0.0,0.0
17113,123.09,0.0,0.0,0.0,0.0
17114,123.09,0.0,0.0,0.0,0.0
17115,130.85,0.0,0.0,0.0,0.0
17116,97.24,0.0,0.0,0.0,0.0
17117,152.8,0.0,0.0,0.0,0.0
17118,159.25,0.0,0.0,0.0,0.0
17119,147.36,0.0,0.0,0.0,0.0
17120,145.07,0.0,0.0,0.0,0.0
17121,144.61,0.0,0.0,0.0,0.0
17122,124.25,0.0,0.0,0.0,0.0
17123,128.59,0.0,0.0,0.0,0.0
17124,141.1,0.0,0.0,0.0,0.0
17125,121.68,0.0,0.0,0.0,0.0
17126,79.03,0.0,0.0,0.0,0.0
17127,133.03,0.0,0.0,0.0,0.0
17128,131.79,0.0,0.0,0.0,0.0
17129,139.26,0.0,0.0,0.0,0.0
17130,141.27,0.0,0.0,0.0,0.0
17131,132.69,0.0,0.0,0.0,0.0
17132,141.24,0.0,0.0,0.0,0.0
17133,145.32,0.0,0.0,0.0,0.0
17134,134.34,0.0,0.0,0.0,0.0
17135,127.88,0.0,0.0,0.0,0.0
17136,125.67,0.0,0.0,0.0,0.0
17137,131.73,0.0,0.0,0.0,0.0
17138,127.94,0.0,0.0,0.0,0.0
17139,134.62,0.0,0.0,0.0,0.0
17140,133.77,0.0,0.0,0.0,0.0
17141,126.29,0.0,0.0,0.0,0.0
17142,123.86,0.0,0.0,0.0,0.0
17143,211.64,0.0,0.0,0.0,0.0
17144,260.18,0.0,0.0,0.0,0.0
17145,318.11,0.0,0.0,0.0,0.0
17146,627.76,0.0,0.0,0.0,0.0
17147,836.2,0.0,0.0,0.0,0.0
17148,895.72,0.0,0.0,0.0,0.0
17149,761.67,0.0,0.0,0.0,0.0
17150,842.85,0.0,0.0,0.0,0.0
17151,686.03,0.0,0.0,0.0,0.0
17152,582.79,0.0,0.0,0.0,0.0
17153,530.37,0.0,0.0,0.0,0.0
17154,460.77,0.0,0.0,0.0,0.0
17155,465.47,0.0,0.0,0.0,0.0
17156,461.71,0.0,0.0,0.0,0.0
17157,462.36,0.0,0.0,0.0,0.0
17158,444.43,0.0,0.0,0.0,0.0
17159,419.49,0.0,0.0,0.0,0.0
17160,350.11,0.0,0.0,0.0,0.0
17161,307.46,0.0,0.0,0.0,0.0
17162,275.64,0.0,0.0,0.0,0.0
17163,498.12,0.0,0.0,0.0,0.0
17164,684.22,0.0,0.0,0.0,0.0
17165,1031.55,0.0,0.0,0.0,0.0
17166,1149.83,0.0,0.0,0.0,0.0
17167,593.8,0.0,0.0,0.0,0.0
17168,230.78,0.0,0.0,0.0,0.0
17169,1219.32,0.0,0.0,0.0,0.0
17170,1834.34,0.0,0.0,0.0,0.0
17171,2098.11,0.0,0.0,0.0,0.0
17172,1773.94,0.0,0.0,0.0,0.0
17173,1244.41,0.0,0.0,0.0,0.0
17174,1309.54,0.0,0.0,0.0,0.0
17175,1378.27,0.0,0.0,0.0,0.0
17176,1357.25,0.0,0.0,0.0,0.0
17177,1433.0,0.0,0.0,0.0,0.0
17178,1411.57,0.0,0.0,0.0,0.0
17179,1493.43,0.0,0.0,0.0,0.0
17180,1464.86,0.0,0.0,0.0,0.0
17181,1449.2,0.0,0.0,0.0,0.0
17182,1360.03,0.0,0.0,0.0,0.0
17183,1174.44,0.0,0.0,0.0,0.0
17184,912.31,0.0,0.0,0.0,0.0
17185,893.11,0.0,0.0,0.0,0.0
17186,848.6,0.0,0.0,0.0,0.0
17187,651.88,0.0,0.0,0.0,0.0
17188,804.37,0.0,0.0,0.0,0.0
17189,933.72,0.0,0.0,0.0,0.0
17190,880.26,0.0,0.0,0.0,0.0
17191,974.5,0.0,0.0,0.0,0.0
17192,684.02,0.0,0.0,0.0,0.0
17193,497.33,0.0,0.0,0.0,0.0
17194,511.01,0.0,0.0,0.0,0.0
17195,702.94,0.0,0.0,0.0,0.0
17196,889.09,0.0,0.0,0.0,0.0
17197,969.03,0.0,0.0,0.0,0.0
17198,933.21,0.0,0.0,0.0,0.0
17199,831.78,0.0,0.0,0.0,0.0
17200,643.5,0.0,0.0,0.0,0.0
17201,558.27,0.0,0.0,0.0,0.0
17202,597.09,0.0,0.0,0.0,0.0
17203,695.32,0.0,0.0,0.0,0.0
17204,643.27,0.0,0.0,0.0,0.0
17205,671.0,0.0,0.0,0.0,0.0
17206,550.85,0.0,0.0,0.0,0.0
17207,474.56,0.0,0.0,0.0,0.0
17208,446.13,0.0,0.0,0.0,0.0
17209,372.96,0.0,0.0,0.0,0.0
17210,284.22,0.0,0.0,0.0,0.0
17211,247.89,0.0,0.0,0.0,0.0
17212,172.62,0.0,0.0,0.0,0.0
17213,147.05,0.0,0.0,0.0,0.0
17214,130.54,0.0,0.0,0.0,0.0
17215,102.76,0.0,0.0,0.0,0.0
17216,111.12,0.0,0.0,0.0,0.0
17217,94.97,0.0,0.0,0.0,0.0
17218,92.88,0.0,0.0,0.0,0.0
17219,99.62,0.0,0.0,0.0,0.0
17220,111.06,0.0,0.0,0.0,0.0
17221,105.0,0.0,0.0,0.0,0.0
17222,125.84,0.0,0.0,0.0,0.0
17223,91.04,0.0,0.0,0.0,0.0
17224,86.17,0.0,0.0,0.0,0.0
17225,108.06,0.0,0.0,0.0,0.0
17226,98.2,0.0,0.0,0.0,0.0
17227,105.08,0.0,0.0,0.0,0.0
17228,103.41,0.0,0.0,0.0,0.0
17229,104.15,0.0,0.0,0.0,0.0
17230,93.59,0.0,0.0,0.0,0.0
17231,115.62,0.0,0.0,0.0,0.0
17232,117.37,0.0,0.0,0.0,0.0
17233,118.25,0.0,0.0,0.0,0.0
17234,114.23,0.0,0.0,0.0,0.0
17235,117.03,0.0,0.0,0.0,0.0
17236,121.48,0.0,0.0,0.0,0.0
17237,111.51,0.0,0.0,0.0,0.0
17238,115.7,0.0,0.0,0.0,0.0
17239,110.97,0.0,0.0,0.0,0.0
17240,137.87,0.0,0.0,0.0,0.0
17241,135.67,0.0,0.0,0.0,0.0
17242,137.39,0.0,0.0,0.0,0.0
17243,104.4,0.0,0.0,0.0,0.0
17244,119.61,0.0,0.0,0.0,0.0
17245,127.0,0.0,0.0,0.0,0.0
17246,123.74,0.0,0.0,0.0,0.0
17247,132.49,0.0,0.0,0.0,0.0
17248,133.29,0.0,0.0,0.0,0.0
17249,141.41,0.0,0.0,0.0,0.0
17250,141.27,0.0,0.0,0.0,0.0
17251,138.81,0.0,0.0,0.0,0.0
17252,146.91,0.0,0.0,0.0,0.0
17253,145.72,0.0,0.0,0.0,0.0
17254,143.68,0.0,0.0,0.0,0.0
17255,137.68,0.0,0.0,0.0,0.0
17256,128.47,0.0,0.0,0.0,0.0
17257,141.92,0.0,0.0,0.0,0.0
17258,136.43,0.0,0.0,0.0,0.0
17259,135.24,0.0,0.0,0.0,0.0
17260,124.42,0.0,0.0,0.0,0.0
17261,127.91,0.0,0.0,0.0,0.0
17262,128.62,0.0,0.0,0.0,0.0
17263,134.28,0.0,0.0,0.0,0.0
17264,118.45,0.0,0.0,0.0,0.0
17265,133.57,0.0,0.0,0.0,0.0
17266,149.4,0.0,0.0,0.0,0.0
17267,148.41,0.0,0.0,0.0,0.0
17268,127.45,0.0,0.0,0.0,0.0
17269,131.02,0.0,0.0,0.0,0.0
17270,148.89,0.0,0.0,0.0,0.0
17271,164.52,0.0,0.0,0.0,0.0
17272,170.07,0.0,0.0,0.0,0.0
17273,170.1,0.0,0.0,0.0,0.0
17274,154.84,0.0,0.0,0.0,0.0
17275,143.17,0.0,0.0,0.0,0.0
17276,137.42,0.0,0.0,0.0,0.0
17277,138.98,0.0,0.0,0.0,0.0
17278,127.77,0.0,0.0,0.0,0.0
17279,137.73,0.0,0.0,0.0,0.0
17280,150.19,0.0,0.0,0.0,0.0
17281,150.08,0.0,0.0,0.0,0.0
17282,156.51,0.0,0.0,0.0,0.0
17283,183.29,0.0,0.0,0.0,0.0
17284,171.03,0.0,0.0,0.0,0.0
17285,179.67,0.0,0.0,0.0,0.0
17286,201.02,0.0,0.0,0.0,0.0
17287,171.85,0.0,0.0,0.0,0.0
17288,165.26,0.0,0.0,0.0,0.0
17289,160.78,0.0,0.0,0.0,0.0
17290,165.85,0.0,0.0,0.0,0.0
17291,159.79,0.0,0.0,0.0,0.0
17292,161.46,0.0,0.0,0.0,0.0
17293,181.09,0.0,0.0,0.0,0.0
17294,204.19,0.0,0.0,0.0,0.0
17295,184.8,0.0,0.0,0.0,0.0
17296,186.61,0.0,0.0,0.0,0.0
17297,209.91,0.0,0.0,0.0,0.0
17298,226.79,0.0,0.0,0.0,0.0
17299,227.36,0.0,0.0,0.0,0.0
17300,215.92,0.0,0.0,0.0,0.0
17301,212.18,0.0,0.0,0.0,0.0
17302,217.64,0.0,0.0,0.0,0.0
17303,210.82,0.0,0.0,0.0,0.0
17304,202.27,0.0,0.0,0.0,0.0
17305,207.22,0.0,0.0,0.0,0.0
