$10/1/1995-12/31/2016 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
18354,0.0,0.0,92.8,0.0,0.0
18355,0.0,0.0,66.3,0.0,0.0
18356,0.0,0.0,58.6,0.0,0.0
18357,0.0,0.0,84.2,0.0,0.0
18358,0.0,0.0,44.5,0.0,0.0
18359,0.0,0.0,73.5,0.0,0.0
18360,0.0,0.0,91.0,0.0,0.0
18361,0.0,0.0,94.4,0.0,0.0
18362,0.0,0.0,216.1,0.0,0.0
18363,0.0,0.0,246.1,0.0,0.0
18364,0.0,0.0,247.0,0.0,0.0
18365,0.0,0.0,234.6,0.0,0.0
18366,0.0,0.0,249.4,0.0,0.0
18367,0.0,0.0,230.7,0.0,0.0
18368,0.0,0.0,225.0,0.0,0.0
18369,0.0,0.0,220.9,0.0,0.0
18370,0.0,0.0,125.7,0.0,0.0
18371,0.0,0.0,123.1,0.0,0.0
18372,0.0,0.0,111.6,0.0,0.0
18373,0.0,0.0,187.9,0.0,0.0
18374,0.0,0.0,203.3,0.0,0.0
18375,0.0,0.0,219.9,0.0,0.0
18376,0.0,0.0,214.9,0.0,0.0
18377,0.0,0.0,220.9,0.0,0.0
18378,0.0,0.0,225.8,0.0,0.0
18379,0.0,0.0,230.7,0.0,0.0
18380,0.0,0.0,158.2,0.0,0.0
18381,0.0,0.0,194.8,0.0,0.0
18382,0.0,0.0,219.3,0.0,0.0
18383,0.0,0.0,209.5,0.0,0.0
18384,0.0,0.0,220.3,0.0,0.0
18385,0.0,0.0,0.0,238.7,0.0
18386,0.0,0.0,0.0,278.5,0.0
18387,0.0,0.0,272.9,0.0,0.0
18388,0.0,0.0,289.6,0.0,0.0
18389,0.0,0.0,272.1,0.0,0.0
18390,0.0,0.0,239.2,0.0,0.0
18391,0.0,0.0,198.1,0.0,0.0
18392,0.0,0.0,219.5,0.0,0.0
18393,0.0,0.0,222.9,0.0,0.0
18394,0.0,0.0,188.5,0.0,0.0
18395,0.0,0.0,199.2,0.0,0.0
18396,0.0,0.0,183.6,0.0,0.0
18397,0.0,0.0,189.5,0.0,0.0
18398,0.0,0.0,206.9,0.0,0.0
18399,0.0,0.0,167.0,0.0,0.0
18400,0.0,0.0,0.0,182.6,0.0
18401,0.0,0.0,0.0,166.3,0.0
18402,0.0,0.0,0.0,225.1,0.0
18403,0.0,0.0,0.0,312.1,0.0
18404,0.0,0.0,0.0,313.4,0.0
18405,0.0,0.0,0.0,291.9,0.0
18406,0.0,0.0,295.1,0.0,0.0
18407,0.0,0.0,316.1,0.0,0.0
18408,0.0,0.0,282.0,0.0,0.0
18409,0.0,0.0,265.3,0.0,0.0
18410,0.0,0.0,280.4,0.0,0.0
18411,0.0,0.0,287.6,0.0,0.0
18412,0.0,0.0,269.5,0.0,0.0
18413,0.0,0.0,251.8,0.0,0.0
18414,0.0,0.0,260.2,0.0,0.0
18415,0.0,0.0,261.8,0.0,0.0
18416,0.0,0.0,258.2,0.0,0.0
18417,0.0,0.0,262.2,0.0,0.0
18418,0.0,0.0,243.4,0.0,0.0
18419,0.0,0.0,226.0,0.0,0.0
18420,0.0,0.0,240.9,0.0,0.0
18421,0.0,0.0,205.1,0.0,0.0
18422,0.0,0.0,207.2,0.0,0.0
18423,0.0,0.0,209.0,0.0,0.0
18424,0.0,0.0,211.0,0.0,0.0
18425,0.0,0.0,234.6,0.0,0.0
18426,0.0,0.0,301.2,0.0,0.0
18427,0.0,0.0,328.8,0.0,0.0
18428,0.0,0.0,333.6,0.0,0.0
18429,0.0,0.0,360.5,0.0,0.0
18430,0.0,0.0,380.8,0.0,0.0
18431,0.0,0.0,330.8,0.0,0.0
18432,0.0,0.0,317.9,0.0,0.0
18433,0.0,0.0,315.1,0.0,0.0
18434,0.0,0.0,338.6,0.0,0.0
18435,0.0,0.0,338.2,0.0,0.0
18436,0.0,0.0,323.9,0.0,0.0
18437,0.0,0.0,317.0,0.0,0.0
18438,0.0,0.0,328.5,0.0,0.0
18439,0.0,0.0,331.3,0.0,0.0
18440,0.0,0.0,342.5,0.0,0.0
18441,0.0,0.0,321.2,0.0,0.0
18442,0.0,0.0,348.1,0.0,0.0
18443,0.0,0.0,336.7,0.0,0.0
18444,0.0,0.0,358.7,0.0,0.0
18445,0.0,0.0,349.2,0.0,0.0
18446,0.0,0.0,345.7,0.0,0.0
18447,0.0,0.0,334.8,0.0,0.0
18448,0.0,0.0,349.0,0.0,0.0
18449,0.0,0.0,357.4,0.0,0.0
18450,0.0,0.0,372.3,0.0,0.0
18451,0.0,0.0,353.7,0.0,0.0
18452,0.0,0.0,368.5,0.0,0.0
18453,0.0,0.0,359.7,0.0,0.0
18454,0.0,0.0,349.0,0.0,0.0
18455,0.0,0.0,349.5,0.0,0.0
18456,0.0,0.0,354.4,0.0,0.0
18457,0.0,0.0,376.0,0.0,0.0
18458,0.0,0.0,343.2,0.0,0.0
18459,0.0,0.0,389.4,0.0,0.0
18460,0.0,0.0,366.0,0.0,0.0
18461,0.0,0.0,357.0,0.0,0.0
18462,0.0,0.0,355.5,0.0,0.0
18463,0.0,0.0,354.5,0.0,0.0
18464,0.0,0.0,358.2,0.0,0.0
18465,0.0,0.0,349.9,0.0,0.0
18466,0.0,0.0,375.4,0.0,0.0
18467,0.0,0.0,374.2,0.0,0.0
18468,0.0,0.0,367.7,0.0,0.0
18469,0.0,0.0,349.5,0.0,0.0
18470,0.0,0.0,357.4,0.0,0.0
18471,0.0,0.0,350.9,0.0,0.0
18472,0.0,0.0,399.2,0.0,0.0
18473,0.0,0.0,337.8,0.0,0.0
18474,0.0,0.0,359.2,0.0,0.0
18475,0.0,0.0,360.1,0.0,0.0
18476,0.0,0.0,356.6,0.0,0.0
18477,0.0,0.0,349.7,0.0,0.0
18478,0.0,0.0,343.2,0.0,0.0
18479,0.0,0.0,326.2,0.0,0.0
18480,0.0,0.0,343.5,0.0,0.0
18481,0.0,0.0,333.7,0.0,0.0
18482,0.0,0.0,328.1,0.0,0.0
18483,0.0,0.0,260.5,0.0,0.0
18484,0.0,0.0,263.2,0.0,0.0
18485,0.0,0.0,259.9,0.0,0.0
18486,0.0,0.0,260.3,0.0,0.0
18487,0.0,0.0,254.8,0.0,0.0
18488,0.0,0.0,248.6,0.0,0.0
18489,0.0,0.0,274.1,0.0,0.0
18490,0.0,0.0,253.3,0.0,0.0
18491,0.0,213.4,0.0,0.0,0.0
18492,0.0,212.1,0.0,0.0,0.0
18493,0.0,185.6,0.0,0.0,0.0
18494,0.0,212.6,0.0,0.0,0.0
18495,0.0,218.7,0.0,0.0,0.0
18496,0.0,210.6,0.0,0.0,0.0
18497,0.0,208.9,0.0,0.0,0.0
18498,0.0,196.8,0.0,0.0,0.0
18499,0.0,176.1,0.0,0.0,0.0
18500,0.0,169.7,0.0,0.0,0.0
18501,0.0,168.5,0.0,0.0,0.0
18502,0.0,192.4,0.0,0.0,0.0
18503,0.0,216.5,0.0,0.0,0.0
18504,0.0,177.1,0.0,0.0,0.0
18505,0.0,174.7,0.0,0.0,0.0
18506,0.0,162.7,0.0,0.0,0.0
18507,0.0,140.1,0.0,0.0,0.0
18508,0.0,122.2,0.0,0.0,0.0
18509,0.0,96.1,0.0,0.0,0.0
18510,0.0,129.7,0.0,0.0,0.0
18511,0.0,132.1,0.0,0.0,0.0
18512,0.0,138.5,0.0,0.0,0.0
18513,0.0,133.6,0.0,0.0,0.0
18514,0.0,177.6,0.0,0.0,0.0
18515,0.0,152.2,0.0,0.0,0.0
18516,0.0,154.8,0.0,0.0,0.0
18517,0.0,144.0,0.0,0.0,0.0
18518,0.0,146.6,0.0,0.0,0.0
18519,0.0,159.6,0.0,0.0,0.0
18520,0.0,172.1,0.0,0.0,0.0
18521,0.0,134.7,0.0,0.0,0.0
18522,0.0,157.5,0.0,0.0,0.0
18523,0.0,160.7,0.0,0.0,0.0
18524,0.0,189.2,0.0,0.0,0.0
18525,0.0,203.5,0.0,0.0,0.0
18526,0.0,229.5,0.0,0.0,0.0
18527,0.0,190.7,0.0,0.0,0.0
18528,0.0,177.7,0.0,0.0,0.0
18529,0.0,172.0,0.0,0.0,0.0
18530,0.0,189.2,0.0,0.0,0.0
18531,0.0,181.2,0.0,0.0,0.0
18532,0.0,151.7,0.0,0.0,0.0
18533,0.0,98.1,0.0,0.0,0.0
18534,0.0,94.9,0.0,0.0,0.0
18535,0.0,135.9,0.0,0.0,0.0
18536,0.0,153.2,0.0,0.0,0.0
18537,76.0,76.0,0.0,0.0,0.0
18538,76.4,76.4,0.0,0.0,0.0
18539,75.9,75.9,0.0,0.0,0.0
18540,79.0,79.0,0.0,0.0,0.0
18541,85.7,85.7,0.0,0.0,0.0
18542,78.4,78.4,0.0,0.0,0.0
18543,77.6,77.6,0.0,0.0,0.0
18544,74.3,74.3,0.0,0.0,0.0
18545,74.4,74.4,0.0,0.0,0.0
18546,72.1,72.1,0.0,0.0,0.0
18547,77.9,77.9,0.0,0.0,0.0
18548,67.6,67.6,0.0,0.0,0.0
18549,71.3,71.3,0.0,0.0,0.0
18550,85.5,85.5,0.0,0.0,0.0
18551,87.7,87.7,0.0,0.0,0.0
18552,87.6,87.6,0.0,0.0,0.0
18553,90.5,90.5,0.0,0.0,0.0
18554,85.8,85.8,0.0,0.0,0.0
18555,79.8,79.8,0.0,0.0,0.0
18556,77.3,77.3,0.0,0.0,0.0
18557,81.9,81.9,0.0,0.0,0.0
18558,67.8,67.8,0.0,0.0,0.0
18559,76.4,76.4,0.0,0.0,0.0
18560,76.4,76.4,0.0,0.0,0.0
18561,72.0,72.0,0.0,0.0,0.0
18562,72.3,72.3,0.0,0.0,0.0
18563,76.5,76.5,0.0,0.0,0.0
18564,65.7,65.7,0.0,0.0,0.0
18565,84.6,84.6,0.0,0.0,0.0
18566,68.5,68.5,0.0,0.0,0.0
18567,78.3,78.3,0.0,0.0,0.0
18568,68.3,68.3,0.0,0.0,0.0
18569,72.9,72.9,0.0,0.0,0.0
18570,75.2,75.2,0.0,0.0,0.0
18571,72.0,72.0,0.0,0.0,0.0
18572,75.8,75.8,0.0,0.0,0.0
18573,77.9,77.9,0.0,0.0,0.0
18574,77.4,77.4,0.0,0.0,0.0
18575,78.9,78.9,0.0,0.0,0.0
18576,79.0,79.0,0.0,0.0,0.0
18577,83.1,83.1,0.0,0.0,0.0
18578,76.2,76.2,0.0,0.0,0.0
18579,81.9,81.9,0.0,0.0,0.0
18580,98.6,98.6,0.0,0.0,0.0
18581,80.7,80.7,0.0,0.0,0.0
18582,77.3,77.3,0.0,0.0,0.0
18583,84.4,84.4,0.0,0.0,0.0
18584,76.2,76.2,0.0,0.0,0.0
18585,73.7,73.7,0.0,0.0,0.0
18586,86.2,86.2,0.0,0.0,0.0
18587,65.8,65.8,0.0,0.0,0.0
18588,80.0,80.0,0.0,0.0,0.0
18589,77.6,77.6,0.0,0.0,0.0
18590,82.0,82.0,0.0,0.0,0.0
18591,80.3,80.3,0.0,0.0,0.0
18592,79.3,79.3,0.0,0.0,0.0
18593,64.9,64.9,0.0,0.0,0.0
18594,84.4,84.4,0.0,0.0,0.0
18595,78.7,78.7,0.0,0.0,0.0
18596,78.5,78.5,0.0,0.0,0.0
18597,83.1,83.1,0.0,0.0,0.0
18598,74.9,74.9,0.0,0.0,0.0
18599,75.8,75.8,0.0,0.0,0.0
18600,83.0,83.0,0.0,0.0,0.0
18601,86.4,86.4,0.0,0.0,0.0
18602,75.8,75.8,0.0,0.0,0.0
18603,77.7,77.7,0.0,0.0,0.0
18604,69.7,69.7,0.0,0.0,0.0
18605,84.9,84.9,0.0,0.0,0.0
18606,73.2,73.2,0.0,0.0,0.0
18607,69.7,69.7,0.0,0.0,0.0
18608,81.7,81.7,0.0,0.0,0.0
18609,71.7,71.7,0.0,0.0,0.0
18610,80.1,80.1,0.0,0.0,0.0
18611,59.8,59.8,0.0,0.0,0.0
18612,52.1,52.1,0.0,0.0,0.0
18613,60.1,60.1,0.0,0.0,0.0
18614,65.2,65.2,0.0,0.0,0.0
18615,65.3,65.3,0.0,0.0,0.0
18616,70.8,70.8,0.0,0.0,0.0
18617,68.0,68.0,0.0,0.0,0.0
18618,74.1,74.1,0.0,0.0,0.0
18619,55.4,55.4,0.0,0.0,0.0
18620,53.6,53.6,0.0,0.0,0.0
18621,50.0,50.0,0.0,0.0,0.0
18622,43.9,43.9,0.0,0.0,0.0
18623,50.1,50.1,0.0,0.0,0.0
18624,51.6,51.6,0.0,0.0,0.0
18625,59.8,59.8,0.0,0.0,0.0
18626,68.3,68.3,0.0,0.0,0.0
18627,66.9,66.9,0.0,0.0,0.0
18628,67.5,67.5,0.0,0.0,0.0
18629,0.0,0.0,140.1,0.0,0.0
18630,0.0,0.0,135.6,0.0,0.0
18631,0.0,0.0,130.5,0.0,0.0
18632,0.0,0.0,118.2,0.0,0.0
18633,0.0,0.0,116.7,0.0,0.0
18634,0.0,0.0,115.8,0.0,0.0
18635,0.0,0.0,118.3,0.0,0.0
18636,0.0,0.0,126.5,0.0,0.0
18637,0.0,0.0,123.1,0.0,0.0
18638,0.0,0.0,101.3,0.0,0.0
18639,0.0,0.0,91.8,0.0,0.0
18640,0.0,0.0,89.3,0.0,0.0
18641,0.0,0.0,90.6,0.0,0.0
18642,0.0,0.0,134.3,0.0,0.0
18643,0.0,0.0,109.9,0.0,0.0
18644,0.0,0.0,105.8,0.0,0.0
18645,0.0,0.0,123.5,0.0,0.0
18646,0.0,0.0,110.8,0.0,0.0
18647,0.0,0.0,87.8,0.0,0.0
18648,0.0,0.0,127.4,0.0,0.0
18649,0.0,0.0,116.2,0.0,0.0
18650,0.0,0.0,115.6,0.0,0.0
18651,0.0,0.0,95.0,0.0,0.0
18652,0.0,0.0,74.0,0.0,0.0
18653,0.0,0.0,57.5,0.0,0.0
18654,0.0,0.0,65.2,0.0,0.0
18655,0.0,0.0,48.1,0.0,0.0
18656,0.0,0.0,47.3,0.0,0.0
18657,0.0,0.0,68.0,0.0,0.0
18658,0.0,0.0,47.2,0.0,0.0
18659,0.0,0.0,73.7,0.0,0.0
18660,0.0,0.0,86.9,0.0,0.0
18661,0.0,0.0,89.2,0.0,0.0
18662,0.0,0.0,91.2,0.0,0.0
18663,0.0,0.0,97.2,0.0,0.0
18664,0.0,0.0,91.5,0.0,0.0
18665,0.0,0.0,86.8,0.0,0.0
18666,0.0,0.0,91.6,0.0,0.0
18667,0.0,0.0,86.5,0.0,0.0
18668,0.0,0.0,73.6,0.0,0.0
18669,0.0,0.0,16.0,0.0,0.0
18670,0.0,0.0,18.9,0.0,0.0
18671,0.0,0.0,17.4,0.0,0.0
18672,0.0,0.0,17.5,0.0,0.0
18673,0.0,0.0,46.2,0.0,0.0
18674,0.0,0.0,93.5,0.0,0.0
18675,0.0,0.0,67.9,0.0,0.0
18676,0.0,0.0,66.5,0.0,0.0
18677,0.0,0.0,90.4,0.0,0.0
18678,0.0,0.0,85.1,0.0,0.0
18679,0.0,0.0,18.4,0.0,0.0
18680,0.0,0.0,18.4,0.0,0.0
18681,0.0,0.0,12.1,0.0,0.0
18682,0.0,0.0,5.3,0.0,0.0
18683,0.0,0.0,21.3,0.0,0.0
18684,0.0,0.0,21.3,0.0,0.0
18685,0.0,0.0,25.9,0.0,0.0
18686,0.0,0.0,25.9,0.0,0.0
18687,0.0,0.0,54.8,0.0,0.0
18688,0.0,0.0,29.8,0.0,0.0
18689,0.0,0.0,33.3,0.0,0.0
18690,0.0,0.0,55.7,0.0,0.0
18691,0.0,0.0,43.2,0.0,0.0
18692,0.0,0.0,43.2,0.0,0.0
18693,0.0,0.0,43.2,0.0,0.0
18694,0.0,0.0,43.2,0.0,0.0
18695,0.0,0.0,43.2,0.0,0.0
18696,0.0,0.0,17.2,0.0,0.0
18697,0.0,0.0,87.5,0.0,0.0
18698,0.0,0.0,74.4,0.0,0.0
18699,0.0,0.0,134.3,0.0,0.0
18700,0.0,0.0,119.0,0.0,0.0
18701,0.0,0.0,140.8,0.0,0.0
18702,0.0,0.0,154.4,0.0,0.0
18703,0.0,0.0,146.8,0.0,0.0
18704,0.0,0.0,121.6,0.0,0.0
18705,0.0,0.0,127.4,0.0,0.0
18706,0.0,0.0,127.9,0.0,0.0
18707,0.0,0.0,115.5,0.0,0.0
18708,0.0,0.0,108.2,0.0,0.0
18709,0.0,0.0,74.7,0.0,0.0
18710,0.0,0.0,100.7,0.0,0.0
18711,0.0,0.0,106.7,0.0,0.0
18712,0.0,0.0,97.7,0.0,0.0
18713,0.0,0.0,80.7,0.0,0.0
18714,0.0,0.0,100.3,0.0,0.0
18715,0.0,0.0,84.3,0.0,0.0
18716,0.0,0.0,114.5,0.0,0.0
18717,0.0,0.0,115.0,0.0,0.0
18718,0.0,0.0,128.2,0.0,0.0
18719,0.0,0.0,115.2,0.0,0.0
18720,0.0,0.0,131.9,0.0,0.0
18721,0.0,0.0,161.9,0.0,0.0
18722,0.0,0.0,162.7,0.0,0.0
18723,0.0,0.0,164.8,0.0,0.0
18724,0.0,0.0,166.5,0.0,0.0
18725,0.0,0.0,169.6,0.0,0.0
18726,0.0,0.0,160.8,0.0,0.0
18727,0.0,0.0,153.0,0.0,0.0
18728,0.0,0.0,167.3,0.0,0.0
18729,0.0,0.0,157.8,0.0,0.0
18730,0.0,0.0,197.1,0.0,0.0
18731,0.0,0.0,149.3,0.0,0.0
18732,0.0,0.0,168.2,0.0,0.0
18733,0.0,0.0,165.0,0.0,0.0
18734,0.0,0.0,157.8,0.0,0.0
18735,0.0,0.0,169.0,0.0,0.0
18736,0.0,0.0,153.6,0.0,0.0
18737,0.0,0.0,166.9,0.0,0.0
18738,0.0,0.0,169.7,0.0,0.0
18739,0.0,0.0,159.7,0.0,0.0
18740,0.0,0.0,168.7,0.0,0.0
18741,0.0,0.0,114.0,0.0,0.0
18742,0.0,0.0,234.5,0.0,0.0
18743,0.0,0.0,194.1,0.0,0.0
18744,0.0,0.0,191.4,0.0,0.0
18745,0.0,0.0,192.6,0.0,0.0
18746,0.0,0.0,214.1,0.0,0.0
18747,0.0,0.0,201.7,0.0,0.0
18748,0.0,0.0,226.2,0.0,0.0
18749,0.0,0.0,222.0,0.0,0.0
18750,0.0,0.0,228.8,0.0,0.0
18751,0.0,0.0,231.1,0.0,0.0
18752,0.0,0.0,228.2,0.0,0.0
18753,0.0,0.0,213.8,0.0,0.0
18754,0.0,0.0,220.6,0.0,0.0
18755,0.0,0.0,252.4,0.0,0.0
18756,0.0,0.0,231.1,0.0,0.0
18757,0.0,0.0,237.1,0.0,0.0
18758,0.0,0.0,236.2,0.0,0.0
18759,0.0,0.0,252.7,0.0,0.0
18760,0.0,0.0,254.4,0.0,0.0
18761,0.0,0.0,255.6,0.0,0.0
18762,0.0,0.0,272.2,0.0,0.0
18763,0.0,0.0,307.5,0.0,0.0
18764,0.0,0.0,299.5,0.0,0.0
18765,0.0,0.0,286.5,0.0,0.0
18766,0.0,0.0,305.0,0.0,0.0
18767,0.0,0.0,299.4,0.0,0.0
18768,0.0,0.0,307.1,0.0,0.0
18769,0.0,0.0,314.7,0.0,0.0
18770,0.0,0.0,279.9,0.0,0.0
18771,0.0,0.0,284.8,0.0,0.0
18772,0.0,0.0,290.2,0.0,0.0
18773,0.0,0.0,241.5,0.0,0.0
18774,0.0,0.0,291.3,0.0,0.0
18775,0.0,0.0,323.9,0.0,0.0
18776,0.0,0.0,296.4,0.0,0.0
18777,0.0,0.0,293.5,0.0,0.0
18778,0.0,0.0,327.1,0.0,0.0
18779,0.0,0.0,303.2,0.0,0.0
18780,0.0,0.0,266.8,0.0,0.0
18781,0.0,0.0,280.7,0.0,0.0
18782,0.0,0.0,344.6,0.0,0.0
18783,0.0,0.0,287.1,0.0,0.0
18784,0.0,0.0,301.5,0.0,0.0
18785,0.0,0.0,330.4,0.0,0.0
18786,0.0,0.0,360.8,0.0,0.0
18787,0.0,0.0,348.8,0.0,0.0
18788,0.0,0.0,357.4,0.0,0.0
18789,0.0,0.0,371.2,0.0,0.0
18790,0.0,0.0,369.7,0.0,0.0
18791,0.0,0.0,385.4,0.0,0.0
18792,0.0,0.0,386.4,0.0,0.0
18793,0.0,0.0,374.6,0.0,0.0
18794,0.0,0.0,351.7,0.0,0.0
18795,0.0,0.0,369.6,0.0,0.0
18796,0.0,0.0,366.7,0.0,0.0
18797,0.0,0.0,406.1,0.0,0.0
18798,0.0,0.0,366.5,0.0,0.0
18799,0.0,0.0,361.8,0.0,0.0
18800,0.0,0.0,384.4,0.0,0.0
18801,0.0,0.0,406.1,0.0,0.0
18802,0.0,0.0,375.0,0.0,0.0
18803,0.0,0.0,369.3,0.0,0.0
18804,0.0,0.0,366.3,0.0,0.0
18805,0.0,0.0,369.2,0.0,0.0
18806,0.0,0.0,377.3,0.0,0.0
18807,0.0,0.0,344.4,0.0,0.0
18808,0.0,0.0,357.9,0.0,0.0
18809,0.0,0.0,389.2,0.0,0.0
18810,0.0,0.0,381.6,0.0,0.0
18811,0.0,0.0,375.2,0.0,0.0
18812,0.0,0.0,332.5,0.0,0.0
18813,0.0,0.0,350.5,0.0,0.0
18814,0.0,0.0,363.6,0.0,0.0
18815,0.0,0.0,395.5,0.0,0.0
18816,0.0,0.0,390.0,0.0,0.0
18817,0.0,0.0,384.6,0.0,0.0
18818,0.0,0.0,379.8,0.0,0.0
18819,0.0,0.0,378.2,0.0,0.0
18820,0.0,0.0,318.6,0.0,0.0
18821,0.0,0.0,372.0,0.0,0.0
18822,0.0,0.0,398.5,0.0,0.0
18823,0.0,0.0,399.4,0.0,0.0
18824,0.0,0.0,399.2,0.0,0.0
18825,0.0,0.0,384.5,0.0,0.0
18826,0.0,0.0,375.7,0.0,0.0
18827,0.0,0.0,345.2,0.0,0.0
18828,0.0,375.3,0.0,0.0,0.0
18829,0.0,370.0,0.0,0.0,0.0
18830,0.0,369.0,0.0,0.0,0.0
18831,0.0,370.6,0.0,0.0,0.0
18832,0.0,375.8,0.0,0.0,0.0
18833,0.0,322.5,0.0,0.0,0.0
18834,0.0,430.5,0.0,0.0,0.0
18835,0.0,379.8,0.0,0.0,0.0
18836,0.0,388.6,0.0,0.0,0.0
18837,0.0,395.4,0.0,0.0,0.0
18838,0.0,356.6,0.0,0.0,0.0
18839,0.0,345.9,0.0,0.0,0.0
18840,0.0,341.6,0.0,0.0,0.0
18841,0.0,321.1,0.0,0.0,0.0
18842,0.0,321.5,0.0,0.0,0.0
18843,0.0,327.3,0.0,0.0,0.0
18844,0.0,300.1,0.0,0.0,0.0
18845,0.0,310.3,0.0,0.0,0.0
18846,0.0,290.7,0.0,0.0,0.0
18847,0.0,307.3,0.0,0.0,0.0
18848,0.0,304.9,0.0,0.0,0.0
18849,0.0,259.1,0.0,0.0,0.0
18850,0.0,287.2,0.0,0.0,0.0
18851,0.0,271.8,0.0,0.0,0.0
18852,0.0,284.3,0.0,0.0,0.0
18853,0.0,268.0,0.0,0.0,0.0
18854,0.0,310.3,0.0,0.0,0.0
18855,0.0,297.2,0.0,0.0,0.0
18856,0.0,258.3,0.0,0.0,0.0
18857,0.0,234.6,0.0,0.0,0.0
18858,0.0,235.3,0.0,0.0,0.0
18859,0.0,222.6,0.0,0.0,0.0
18860,0.0,326.7,0.0,0.0,0.0
18861,0.0,206.9,0.0,0.0,0.0
18862,0.0,201.4,0.0,0.0,0.0
18863,0.0,190.9,0.0,0.0,0.0
18864,0.0,195.1,0.0,0.0,0.0
18865,0.0,217.8,0.0,0.0,0.0
18866,0.0,239.4,0.0,0.0,0.0
18867,0.0,213.3,0.0,0.0,0.0
18868,0.0,201.4,0.0,0.0,0.0
18869,0.0,193.4,0.0,0.0,0.0
18870,0.0,203.4,0.0,0.0,0.0
18871,0.0,210.4,0.0,0.0,0.0
18872,0.0,197.5,0.0,0.0,0.0
18873,0.0,199.5,0.0,0.0,0.0
18874,0.0,202.9,0.0,0.0,0.0
18875,0.0,216.1,0.0,0.0,0.0
18876,0.0,207.3,0.0,0.0,0.0
18877,0.0,207.0,0.0,0.0,0.0
18878,0.0,186.3,0.0,0.0,0.0
18879,0.0,189.2,0.0,0.0,0.0
18880,0.0,188.2,0.0,0.0,0.0
18881,0.0,177.0,0.0,0.0,0.0
18882,0.0,157.2,0.0,0.0,0.0
18883,0.0,155.8,0.0,0.0,0.0
18884,0.0,170.2,0.0,0.0,0.0
18885,0.0,170.1,0.0,0.0,0.0
18886,0.0,194.1,0.0,0.0,0.0
18887,0.0,183.4,0.0,0.0,0.0
18888,0.0,191.8,0.0,0.0,0.0
18889,0.0,178.8,0.0,0.0,0.0
18890,0.0,194.4,0.0,0.0,0.0
18891,0.0,205.7,0.0,0.0,0.0
18892,0.0,205.7,0.0,0.0,0.0
18893,0.0,192.3,0.0,0.0,0.0
18894,0.0,189.6,0.0,0.0,0.0
18895,0.0,189.6,0.0,0.0,0.0
18896,0.0,192.0,0.0,0.0,0.0
18897,0.0,179.8,0.0,0.0,0.0
18898,0.0,154.4,0.0,0.0,0.0
18899,0.0,147.3,0.0,0.0,0.0
18900,0.0,152.2,0.0,0.0,0.0
18901,0.0,149.1,0.0,0.0,0.0
18902,73.5,73.5,0.0,0.0,0.0
18903,66.1,66.1,0.0,0.0,0.0
18904,72.6,72.6,0.0,0.0,0.0
18905,71.7,71.7,0.0,0.0,0.0
18906,59.9,59.9,0.0,0.0,0.0
18907,56.5,56.5,0.0,0.0,0.0
18908,51.3,51.3,0.0,0.0,0.0
18909,49.7,49.7,0.0,0.0,0.0
18910,43.7,43.7,0.0,0.0,0.0
18911,53.5,53.5,0.0,0.0,0.0
18912,49.9,49.9,0.0,0.0,0.0
18913,45.4,45.4,0.0,0.0,0.0
18914,40.7,40.7,0.0,0.0,0.0
18915,42.3,42.3,0.0,0.0,0.0
18916,45.5,45.5,0.0,0.0,0.0
18917,40.4,40.4,0.0,0.0,0.0
18918,47.7,47.7,0.0,0.0,0.0
18919,49.7,49.7,0.0,0.0,0.0
18920,49.5,49.5,0.0,0.0,0.0
18921,49.0,49.0,0.0,0.0,0.0
18922,48.4,48.4,0.0,0.0,0.0
18923,50.0,50.0,0.0,0.0,0.0
18924,50.0,50.0,0.0,0.0,0.0
18925,53.8,53.8,0.0,0.0,0.0
18926,55.3,55.3,0.0,0.0,0.0
18927,53.4,53.4,0.0,0.0,0.0
18928,42.9,42.9,0.0,0.0,0.0
18929,49.7,49.7,0.0,0.0,0.0
18930,75.0,75.0,0.0,0.0,0.0
18931,76.2,76.2,0.0,0.0,0.0
18932,74.0,74.0,0.0,0.0,0.0
18933,78.5,78.5,0.0,0.0,0.0
18934,81.5,81.5,0.0,0.0,0.0
18935,78.0,78.0,0.0,0.0,0.0
18936,69.8,69.8,0.0,0.0,0.0
18937,68.9,68.9,0.0,0.0,0.0
18938,70.1,70.1,0.0,0.0,0.0
18939,69.1,69.1,0.0,0.0,0.0
18940,73.9,73.9,0.0,0.0,0.0
18941,78.3,78.3,0.0,0.0,0.0
18942,72.3,72.3,0.0,0.0,0.0
18943,69.3,69.3,0.0,0.0,0.0
18944,69.7,69.7,0.0,0.0,0.0
18945,62.9,62.9,0.0,0.0,0.0
18946,65.0,65.0,0.0,0.0,0.0
18947,62.8,62.8,0.0,0.0,0.0
18948,58.1,58.1,0.0,0.0,0.0
18949,58.1,58.1,0.0,0.0,0.0
18950,56.7,56.7,0.0,0.0,0.0
18951,63.7,63.7,0.0,0.0,0.0
18952,64.7,64.7,0.0,0.0,0.0
18953,57.2,57.2,0.0,0.0,0.0
18954,48.2,48.2,0.0,0.0,0.0
18955,50.6,50.6,0.0,0.0,0.0
18956,57.9,57.9,0.0,0.0,0.0
18957,46.2,46.2,0.0,0.0,0.0
18958,52.4,52.4,0.0,0.0,0.0
