"JDAY","QOUT","QOUT.1","QOUT.2","QOUT.3","QOUT.4"
22528,270.427305883938,0,0,0,0
22529,267.677305883938,0,0,0,0
22530,278.187305883938,0,0,0,0
22531,275.187305883938,0,0,0,0
22532,259.577305883938,0,0,0,0
22533,257.317305883938,0,0,0,0
22534,248.057305883938,0,0,0,0
22535,243.187305883938,0,0,0,0
22536,237.037305883938,0,0,0,0
22537,206.997305883938,0,0,0,0
22538,205.727305883938,0,0,0,0
22539,221.977305883938,0,0,0,0
22540,211.417305883938,0,0,0,0
22541,199.807305883938,0,0,0,0
22542,218.267305883938,0,0,0,0
22543,216.197305883938,0,0,0,0
22544,201.787305883938,0,0,0,0
22545,211.957305883938,0,0,0,0
22546,196.517305883938,0,0,0,0
22547,207.137305883938,0,0,0,0
22548,190.237305883938,0,0,0,0
22549,191.057305883938,0,0,0,0
22550,213.817305883938,0,0,0,0
22551,198.107305883938,0,0,0,0
22552,214.757305883938,0,0,0,0
22553,200.427305883938,0,0,0,0
22554,196.747305883938,0,0,0,0
22555,187.547305883938,0,0,0,0
22556,186.067305883938,0,0,0,0
22557,190.687305883938,0,0,0,0
22558,183.187305883938,0,0,0,0
22559,175.137305883938,0,0,0,0
22560,181.197305883938,0,0,0,0
22561,174.887305883938,0,0,0,0
22562,171.457305883938,0,0,0,0
22563,172.847305883938,0,0,0,0
22564,173.897305883938,0,0,0,0
22565,188.987305883938,0,0,0,0
22566,187.687305883938,0,0,0,0
22567,193.287305883938,0,0,0,0
22568,159.817305883938,0,0,0,0
22569,127.457305883938,0,0,0,0
22570,119.467305883938,0,0,0,0
22571,124.967305883938,0,0,0,0
22572,112.817305883938,0,0,0,0
22573,140.507305883938,0,0,0,0
22574,155.177305883938,0,0,0,0
22575,150.927305883938,0,0,0,0
22576,138.777305883938,0,0,0,0
22577,153.307305883938,0,0,0,0
22578,145.517305883938,0,0,0,0
22579,135.897305883938,0,0,0,0
22580,136.747305883938,0,0,0,0
22581,135.157305883938,0,0,0,0
22582,140.027305883938,0,0,0,0
22583,161.607305883938,0,0,0,0
22584,152.737305883938,0,0,0,0
22585,167.297305883938,0,0,0,0
22586,153.107305883938,0,0,0,0
22587,154.927305883938,0,0,0,0
22588,154.927305883938,0,0,0,0
22589,152.397305883938,0,0,0,0
22590,153.057305883938,0,0,0,0
22591,152.597305883938,0,0,0,0
22592,161.237305883938,0,0,0,0
22593,162.337305883938,0,0,0,0
22594,153.817305883938,0,0,0,0
22595,160.587305883938,0,0,0,0
22596,153.707305883938,0,0,0,0
22597,149.347305883938,0,0,0,0
22598,173.697305883938,0,0,0,0
22599,167.977305883938,0,0,0,0
22600,166.107305883938,0,0,0,0
22601,162.367305883938,0,0,0,0
22602,156.447305883938,0,0,0,0
22603,153.567305883938,0,0,0,0
22604,164.637305883938,0,0,0,0
22605,160.557305883938,0,0,0,0
22606,156.507305883938,0,0,0,0
22607,151.697305883938,0,0,0,0
22608,161.607305883938,0,0,0,0
22609,156.647305883938,0,0,0,0
22610,156.617305883938,0,0,0,0
22611,150.447305883938,0,0,0,0
22612,138.837305883938,0,0,0,0
22613,130.177305883938,0,0,0,0
22614,116.527305883938,0,0,0,0
22615,120.067305883938,0,0,0,0
22616,113.527305883938,0,0,0,0
22617,109.307305883938,0,0,0,0
22618,112.897305883938,0,0,0,0
22619,136.857305883938,0,0,0,0
22620,131.987305883938,0,0,0,0
22621,138.837305883938,0,0,0,0
22622,113.917305883938,0,0,0,0
22623,111.087305883938,0,0,0,0
22624,106.467305883938,0,0,0,0
22625,104.317305883938,0,0,0,0
22626,123.407305883938,0,0,0,0
22627,119.467305883938,0,0,0,0
22628,114.007305883938,0,0,0,0
22629,126.947305883938,0,0,0,0
22630,77.7573058839382,0,0,0,0
22631,107.237305883938,0,0,0,0
22632,131.417305883938,0,0,0,0
22633,151.727305883938,0,0,0,0
22634,148.377305883938,0,0,0,0
22635,147.307305883938,0,0,0,0
22636,138.757305883938,0,0,0,0
22637,139.097305883938,0,0,0,0
22638,144.817305883938,0,0,0,0
22639,137.617305883938,0,0,0,0
22640,142.887305883938,0,0,0,0
22641,135.407305883938,0,0,0,0
22642,138.927305883938,0,0,0,0
22643,139.547305883938,0,0,0,0
22644,142.097305883938,0,0,0,0
22645,141.077305883938,0,0,0,0
22646,132.887305883938,0,0,0,0
22647,133.937305883938,0,0,0,0
22648,146.287305883938,0,0,0,0
22649,149.877305883938,0,0,0,0
22650,149.877305883938,0,0,0,0
22651,154.757305883938,0,0,0,0
22652,134.617305883938,0,0,0,0
22653,131.167305883938,0,0,0,0
22654,140.117305883938,0,0,0,0
22655,135.327305883938,0,0,0,0
22656,143.087305883938,0,0,0,0
22657,136.887305883938,0,0,0,0
22658,137.087305883938,0,0,0,0
22659,122.897305883938,0,0,0,0
22660,121.767305883938,0,0,0,0
22661,123.377305883938,0,0,0,0
22662,127.847305883938,0,0,0,0
22663,120.577305883938,0,0,0,0
22664,119.247305883938,0,0,0,0
22665,93.9873058839382,0,0,0,0
22666,103.947305883938,0,0,0,0
22667,103.977305883938,0,0,0,0
22668,111.597305883938,0,0,0,0
22669,104.857305883938,0,0,0,0
22670,106.527305883938,0,0,0,0
22671,118.277305883938,0,0,0,0
22672,114.517305883938,0,0,0,0
22673,103.497305883938,0,0,0,0
22674,106.447305883938,0,0,0,0
22675,113.697305883938,0,0,0,0
22676,110.437305883938,0,0,0,0
22677,107.207305883938,0,0,0,0
22678,105.597305883938,0,0,0,0
22679,103.187305883938,0,0,0,0
22680,93.5873058839382,0,0,0,0
22681,95.9073058839382,0,0,0,0
22682,95.8773058839382,0,0,0,0
22683,69.4573058839382,0,0,0,0
22684,94.8873058839382,0,0,0,0
22685,100.127305883938,0,0,0,0
22686,120.437305883938,0,0,0,0
22687,81.4073058839382,0,0,0,0
22688,87.7873058839382,0,0,0,0
22689,93.8173058839382,0,0,0,0
22690,93.1073058839382,0,0,0,0
22691,100.327305883938,0,0,0,0
22692,88.4073058839382,0,0,0,0
22693,77.1673058839382,0,0,0,0
22694,78.7473058839382,0,0,0,0
22695,96.0773058839382,0,0,0,0
22696,96.0773058839382,0,0,0,0
22697,92.9673058839382,0,0,0,0
22698,98.8273058839382,0,0,0,0
22699,124.087305883938,0,0,0,0
22700,110.747305883938,0,0,0,0
22701,97.8073058839382,0,0,0,0
22702,101.967305883938,0,0,0,0
22703,98.9073058839382,0,0,0,0
22704,79.3173058839382,0,0,0,0
22705,101.967305883938,0,0,0,0
22706,108.627305883938,0,0,0,0
22707,91.5173058839382,0,0,0,0
22708,82.9173058839382,0,0,0,0
22709,64.1073058839382,0,0,0,0
22710,78.4373058839383,0,0,0,0
22711,94.1573058839382,0,0,0,0
22712,93.8473058839382,0,0,0,0
22713,86.5073058839382,0,0,0,0
22714,71.3073058839382,0,0,0,0
22715,58.8473058839382,0,0,0,0
22716,80.8173058839382,0,0,0,0
22717,85.4373058839383,0,0,0,0
22718,78.0173058839382,0,0,0,0
22719,92.2573058839382,0,0,0,0
22720,81.5573058839382,0,0,0,0
22721,21.3773058839382,0,0,0,0
22722,37.6873058839382,0,0,0,0
22723,48.9873058839382,0,0,0,0
22724,60.6573058839382,0,0,0,0
22725,60.9373058839382,0,0,0,0
22726,67.6773058839382,0,0,0,0
22727,80.6173058839382,0,0,0,0
22728,76.7373058839382,0,0,0,0
22729,65.3273058839382,0,0,0,0
22730,62.4073058839382,0,0,0,0
22731,73.3373058839382,0,0,0,0
22732,63.9973058839382,0,0,0,0
22733,31.9673058839382,0,0,0,0
22734,37.7773058839382,0,0,0,0
22735,21.7773058839382,0,0,0,0
22736,8.38730588393824,0,0,0,0
22737,24.6673058839382,0,0,0,0
22738,53.4373058839382,0,0,0,0
22739,35.4573058839382,0,0,0,0
22740,33.9773058839382,0,0,0,0
22741,51.4773058839382,0,0,0,0
22742,63.1473058839382,0,0,0,0
22743,69.9673058839382,0,0,0,0
22744,55.9873058839382,0,0,0,0
22745,64.2773058839382,0,0,0,0
22746,66.8573058839382,0,0,0,0
22747,74.3573058839382,0,0,0,0
22748,73.9673058839382,0,0,0,0
22749,53.0673058839382,0,0,0,0
22750,57.6773058839382,0,0,0,0
22751,42.3873058839382,0,0,0,0
22752,71.9773058839382,0,0,0,0
22753,65.7573058839382,0,0,0,0
22754,99.6773058839382,0,0,0,0
22755,120.347305883938,0,0,0,0
22756,116.897305883938,0,0,0,0
22757,106.587305883938,0,0,0,0
22758,113.867305883938,0,0,0,0
22759,151.667305883938,0,0,0,0
22760,137.477305883938,0,0,0,0
22761,127.507305883938,0,0,0,0
22762,117.797305883938,0,0,0,0
22763,124.027305883938,0,0,0,0
22764,128.477305883938,0,0,0,0
22765,122.587305883938,0,0,0,0
22766,128.647305883938,0,0,0,0
22767,135.127305883938,0,0,0,0
22768,138.387305883938,0,0,0,0
22769,136.747305883938,0,0,0,0
22770,155.937305883938,0,0,0,0
22771,171.257305883938,0,0,0,0
22772,174.177305883938,0,0,0,0
22773,207.227305883938,0,0,0,0
22774,219.767305883938,0,0,0,0
22775,231.807305883938,0,0,0,0
22776,240.387305883938,0,0,0,0
22777,261.137305883938,0,0,0,0
22778,262.897305883938,0,0,0,0
22779,248.117305883938,0,0,0,0
22780,254.347305883938,0,0,0,0
22781,254.287305883938,0,0,0,0
22782,252.357305883938,0,0,0,0
22783,281.557305883938,0,0,0,0
22784,285.547305883938,0,0,0,0
22785,279.287305883938,0,0,0,0
22786,282.547305883938,0,0,0,0
22787,268.867305883938,0,0,0,0
22788,270.597305883938,0,0,0,0
22789,275.467305883938,0,0,0,0
22790,293.077305883938,0,0,0,0
22791,280.107305883938,0,0,0,0
22792,265.727305883938,0,0,0,0
22793,263.377305883938,0,0,0,0
22794,256.097305883938,0,0,0,0
22795,254.517305883938,0,0,0,0
22796,252.017305883938,0,0,0,0
22797,257.967305883938,0,0,0,0
22798,263.237305883938,0,0,0,0
22799,260.717305883938,0,0,0,0
22800,277.247305883938,0,0,0,0
22801,286.397305883938,0,0,0,0
22802,281.557305883938,0,0,0,0
22803,282.267305883938,0,0,0,0
22804,284.867305883938,0,0,0,0
22805,267.427305883938,0,0,0,0
22806,260.287305883938,0,0,0,0
22807,258.877305883938,0,0,0,0
22808,261.877305883938,0,0,0,0
22809,272.297305883938,0,0,0,0
22810,270.847305883938,0,0,0,0
22811,282.037305883938,0,0,0,0
22812,285.267305883938,0,0,0,0
22813,314.937305883938,0,0,0,0
22814,303.017305883938,0,0,0,0
22815,301.797305883938,0,0,0,0
22816,301.857305883938,0,0,0,0
22817,305.087305883938,0,0,0,0
22818,312.987305883938,0,0,0,0
22819,294.497305883938,0,0,0,0
22820,314.547305883938,0,0,0,0
22821,359.707305883938,0,0,0,0
22822,366.107305883938,0,0,0,0
22823,375.907305883938,0,0,0,0
22824,369.447305883938,0,0,0,0
22825,371.827305883938,0,0,0,0
22826,364.237305883938,0,0,0,0
22827,366.877305883938,0,0,0,0
22828,360.447305883938,0,0,0,0
22829,351.757305883938,0,0,0,0
22830,361.837305883938,0,0,0,0
22831,351.757305883938,0,0,0,0
22832,359.797305883938,0,0,0,0
22833,364.437305883938,0,0,0,0
22834,368.967305883938,0,0,0,0
22835,367.217305883938,0,0,0,0
22836,358.517305883938,0,0,0,0
22837,364.127305883938,0,0,0,0
22838,366.567305883938,0,0,0,0
22839,368.037305883938,0,0,0,0
22840,365.967305883938,0,0,0,0
22841,347.077305883938,0,0,0,0
22842,353.057305883938,0,0,0,0
22843,373.357305883938,0,0,0,0
22844,367.407305883938,0,0,0,0
22845,367.327305883938,0,0,0,0
22846,354.497305883938,0,0,0,0
22847,366.537305883938,0,0,0,0
22848,370.017305883938,0,0,0,0
22849,353.937305883938,0,0,0,0
22850,355.577305883938,0,0,0,0
22851,361.347305883938,0,0,0,0
22852,369.227305883938,0,0,0,0
22853,356.307305883938,0,0,0,0
22854,357.667305883938,0,0,0,0
22855,364.467305883938,0,0,0,0
22856,373.667305883938,0,0,0,0
22857,361.297305883938,0,0,0,0
22858,366.737305883938,0,0,0,0
22859,360.647305883938,0,0,0,0
22860,357.417305883938,0,0,0,0
22861,357.727305883938,0,0,0,0
22862,360.077305883938,0,0,0,0
22863,371.037305883938,0,0,0,0
22864,352.207305883938,0,0,0,0
22865,354.447305883938,0,0,0,0
22866,341.497305883938,0,0,0,0
22867,324.737305883938,0,0,0,0
22868,337.567305883938,0,0,0,0
22869,327.007305883938,0,0,0,0
22870,297.587305883938,0,0,0,0
22871,294.727305883938,0,0,0,0
22872,289.877305883938,0,0,0,0
22873,281.607305883938,0,0,0,0
22874,273.027305883938,0,0,0,0
22875,280.847305883938,0,0,0,0
22876,281.017305883938,0,0,0,0
22877,277.737305883938,0,0,0,0
22878,280.167305883938,0,0,0,0
22879,282.607305883938,0,0,0,0
22880,276.487305883938,0,0,0,0
22881,263.007305883938,0,0,0,0
22882,260.087305883938,0,0,0,0
22883,248.677305883938,0,0,0,0
22884,252.497305883938,0,0,0,0
22885,267.597305883938,0,0,0,0
22886,261.787305883938,0,0,0,0
22887,235.227305883938,0,0,0,0
22888,226.847305883938,0,0,0,0
22889,230.357305883938,0,0,0,0
22890,222.657305883938,0,0,0,0
22891,229.427305883938,0,0,0,0
22892,230.447305883938,0,0,0,0
22893,231.467305883938,0,0,0,0
22894,207.057305883938,0,0,0,0
22895,191.767305883938,0,0,0,0
22896,147.787305883938,0,0,0,0
22897,154.837305883938,0,0,0,0
22898,194.457305883938,0,0,0,0
22899,201.867305883938,0,0,0,0
22900,198.357305883938,0,0,0,0
22901,161.637305883938,0,0,0,0
22902,167.717305883938,0,0,0,0
22903,166.897305883938,0,0,0,0
22904,165.317305883938,0,0,0,0
22905,158.997305883938,0,0,0,0
22906,170.467305883938,0,0,0,0
22907,157.837305883938,0,0,0,0
22908,165.487305883938,0,0,0,0
22909,174.147305883938,0,0,0,0
22910,157.927305883938,0,0,0,0
22911,154.867305883938,0,0,0,0
22912,141.617305883938,0,0,0,0
22913,147.957305883938,0,0,0,0
22914,155.147305883938,0,0,0,0
22915,144.307305883938,0,0,0,0
22916,139.887305883938,0,0,0,0
22917,131.957305883938,0,0,0,0
22918,134.307305883938,0,0,0,0
22919,132.017305883938,0,0,0,0
22920,120.037305883938,0,0,0,0
22921,120.287305883938,0,0,0,0
22922,135.297305883938,0,0,0,0
22923,114.937305883938,0,0,0,0
22924,120.917305883938,0,0,0,0
22925,120.717305883938,0,0,0,0
22926,123.297305883938,0,0,0,0
22927,131.507305883938,0,0,0,0
22928,118.987305883938,0,0,0,0
22929,144.387305883938,0,0,0,0
22930,132.187305883938,0,0,0,0
22931,128.417305883938,0,0,0,0
22932,125.837305883938,0,0,0,0
22933,131.587305883938,0,0,0,0
22934,131.107305883938,0,0,0,0
22935,132.947305883938,0,0,0,0
22936,129.637305883938,0,0,0,0
22937,142.637305883938,0,0,0,0
22938,141.217305883938,0,0,0,0
22939,152.257305883938,0,0,0,0
22940,149.087305883938,0,0,0,0
22941,143.507305883938,0,0,0,0
22942,147.167305883938,0,0,0,0
22943,145.207305883938,0,0,0,0
22944,134.907305883938,0,0,0,0
22945,146.937305883938,0,0,0,0
22946,144.417305883938,0,0,0,0
22947,139.547305883938,0,0,0,0
22948,141.277305883938,0,0,0,0
22949,159.227305883938,0,0,0,0
22950,158.947305883938,0,0,0,0
22951,160.787305883938,0,0,0,0
22952,158.147305883938,0,0,0,0
22953,156.057305883938,0,0,0,0
22954,154.467305883938,0,0,0,0
22955,169.137305883938,0,0,0,0
22956,158.347305883938,0,0,0,0
22957,143.707305883938,0,0,0,0
22958,150.137305883938,0,0,0,0
22959,155.067305883938,0,0,0,0
22960,149.397305883938,0,0,0,0
22961,146.937305883938,0,0,0,0
22962,152.227305883938,0,0,0,0
22963,149.997305883938,0,0,0,0
22964,151.577305883938,0,0,0,0
22965,174.437305883938,0,0,0,0
22966,174.177305883938,0,0,0,0
22967,152.597305883938,0,0,0,0
22968,153.737305883938,0,0,0,0
22969,156.507305883938,0,0,0,0
22970,142.207305883938,0,0,0,0
22971,126.237305883938,0,0,0,0
22972,128.337305883938,0,0,0,0
22973,140.737305883938,0,0,0,0
22974,114.937305883938,0,0,0,0
22975,121.597305883938,0,0,0,0
22976,133.397305883938,0,0,0,0
22977,112.867305883938,0,0,0,0
22978,111.027305883938,0,0,0,0
22979,81.7273058839382,0,0,0,0
22980,42.5373058839382,0,0,0,0
22981,56.1273058839382,0,0,0,0
22982,31.6573058839382,0,0,0,0
22983,63.3973058839382,0,0,0,0
22984,94.8373058839382,0,0,0,0
22985,38.5373058839382,0,0,0,0
22986,89.6273058839382,0,0,0,0
22987,62.7773058839382,0,0,0,0
22988,66.0973058839382,0,0,0,0
22989,115.417305883938,0,0,0,0
22990,136.317305883938,0,0,0,0
22991,93.7573058839382,0,0,0,0
22992,117.487305883938,0,0,0,0
22993,114.037305883938,0,0,0,0
22994,116.187305883938,0,0,0,0
22995,119.527305883938,0,0,0,0
22996,119.217305883938,0,0,0,0
22997,120.687305883938,0,0,0,0
22998,86.6173058839382,0,0,0,0
22999,70.2573058839382,0,0,0,0
23000,67.3973058839382,0,0,0,0
23001,80.9873058839382,0,0,0,0
23002,46.6973058839382,0,0,0,0
23003,45.7873058839382,0,0,0,0
23004,60.0873058839382,0,0,0,0
23005,66.2373058839382,0,0,0,0
23006,67.3973058839382,0,0,0,0
23007,68.7573058839382,0,0,0,0
23008,67.4273058839382,0,0,0,0
23009,63.5973058839382,0,0,0,0
23010,74.0173058839382,0,0,0,0
23011,72.1773058839382,0,0,0,0
23012,58.2473058839382,0,0,0,0
23013,73.1973058839382,0,0,0,0
23014,60.2573058839382,0,0,0,0
23015,75.9773058839382,0,0,0,0
23016,81.4673058839382,0,0,0,0
23017,77.0473058839383,0,0,0,0
23018,105.597305883938,0,0,0,0
23019,90.7573058839382,0,0,0,0
23020,91.8573058839382,0,0,0,0
23021,162.427305883938,0,0,0,0
23022,118.507305883938,0,0,0,0
23023,95.3973058839382,0,0,0,0
23024,100.157305883938,0,0,0,0
23025,114.517305883938,0,0,0,0
23026,100.217305883938,0,0,0,0
23027,128.307305883938,0,0,0,0
23028,126.917305883938,0,0,0,0
23029,132.667305883938,0,0,0,0
23030,119.977305883938,0,0,0,0
23031,100.327305883938,0,0,0,0
23032,85.4073058839382,0,0,0,0
23033,141.077305883938,0,0,0,0
23034,114.627305883938,0,0,0,0
23035,125.617305883938,0,0,0,0
23036,102.227305883938,0,0,0,0
23037,103.607305883938,0,0,0,0
23038,108.227305883938,0,0,0,0
23039,129.577305883938,0,0,0,0
23040,111.707305883938,0,0,0,0
23041,101.257305883938,0,0,0,0
23042,118.197305883938,0,0,0,0
23043,120.487305883938,0,0,0,0
23044,127.197305883938,0,0,0,0
23045,100.917305883938,0,0,0,0
23046,130.427305883938,0,0,0,0
23047,92.4873058839382,0,0,0,0
23048,126.547305883938,0,0,0,0
23049,117.997305883938,0,0,0,0
23050,111.027305883938,0,0,0,0
23051,111.147305883938,0,0,0,0
23052,99.2273058839382,0,0,0,0
23053,108.737305883938,0,0,0,0
23054,104.997305883938,0,0,0,0
23055,105.087305883938,0,0,0,0
23056,120.457305883938,0,0,0,0
23057,118.537305883938,0,0,0,0
23058,97.9173058839382,0,0,0,0
23059,82.7673058839382,0,0,0,0
23060,98.7373058839382,0,0,0,0
23061,97.2373058839382,0,0,0,0
23062,100.587305883938,0,0,0,0
23063,101.797305883938,0,0,0,0
23064,93.9573058839382,0,0,0,0
23065,103.357305883938,0,0,0,0
23066,99.1073058839382,0,0,0,0
23067,111.857305883938,0,0,0,0
23068,89.2273058839382,0,0,0,0
23069,110.977305883938,0,0,0,0
23070,97.3873058839382,0,0,0,0
23071,108.677305883938,0,0,0,0
23072,97.1573058839382,0,0,0,0
23073,96.0273058839382,0,0,0,0
23074,100.587305883938,0,0,0,0
23075,109.277305883938,0,0,0,0
23076,100.297305883938,0,0,0,0
23077,102.307305883938,0,0,0,0
23078,130.907305883938,0,0,0,0
23079,92.5373058839382,0,0,0,0
23080,134.907305883938,0,0,0,0
23081,141.867305883938,0,0,0,0
23082,122.587305883938,0,0,0,0
23083,129.717305883938,0,0,0,0
23084,128.987305883938,0,0,0,0
23085,129.547305883938,0,0,0,0
23086,139.237305883938,0,0,0,0
23087,110.977305883938,0,0,0,0
23088,123.547305883938,0,0,0,0
23089,142.977305883938,0,0,0,0
23090,109.447305883938,0,0,0,0
23091,103.897305883938,0,0,0,0
23092,94.4073058839382,0,0,0,0
23093,101.687305883938,0,0,0,0
23094,86.5673058839382,0,0,0,0
23095,105.257305883938,0,0,0,0
23096,104.287305883938,0,0,0,0
23097,110.177305883938,0,0,0,0
23098,129.947305883938,0,0,0,0
23099,166.987305883938,0,0,0,0
23100,149.007305883938,0,0,0,0
23101,145.067305883938,0,0,0,0
23102,159.627305883938,0,0,0,0
23103,116.747305883938,0,0,0,0
23104,141.077305883938,0,0,0,0
23105,126.097305883938,0,0,0,0
23106,122.667305883938,0,0,0,0
23107,136.117305883938,0,0,0,0
23108,114.657305883938,0,0,0,0
23109,151.387305883938,0,0,0,0
23110,158.687305883938,0,0,0,0
23111,150.987305883938,0,0,0,0
23112,137.597305883938,0,0,0,0
23113,146.627305883938,0,0,0,0
23114,133.317305883938,0,0,0,0
23115,129.017305883938,0,0,0,0
23116,138.047305883938,0,0,0,0
23117,136.857305883938,0,0,0,0
23118,164.777305883938,0,0,0,0
23119,139.037305883938,0,0,0,0
23120,192.047305883938,0,0,0,0
23121,173.267305883938,0,0,0,0
23122,183.837305883938,0,0,0,0
23123,208.667305883938,0,0,0,0
23124,201.477305883938,0,0,0,0
23125,249.357305883938,0,0,0,0
23126,259.977305883938,0,0,0,0
23127,321.137305883938,0,0,0,0
23128,276.547305883938,0,0,0,0
23129,300.587305883938,0,0,0,0
23130,291.237305883938,0,0,0,0
23131,311.717305883938,0,0,0,0
23132,307.517305883938,0,0,0,0
23133,305.707305883938,0,0,0,0
23134,293.367305883938,0,0,0,0
23135,291.777305883938,0,0,0,0
23136,278.217305883938,0,0,0,0
23137,302.907305883938,0,0,0,0
23138,316.557305883938,0,0,0,0
23139,329.047305883938,0,0,0,0
23140,335.017305883938,0,0,0,0
23141,332.267305883938,0,0,0,0
23142,324.487305883938,0,0,0,0
23143,324.487305883938,0,0,0,0
23144,328.817305883938,0,0,0,0
23145,315.707305883938,0,0,0,0
23146,306.677305883938,0,0,0,0
23147,306.647305883938,0,0,0,0
23148,316.217305883938,0,0,0,0
23149,309.507305883938,0,0,0,0
23150,286.167305883938,0,0,0,0
23151,289.707305883938,0,0,0,0
23152,293.027305883938,0,0,0,0
23153,304.607305883938,0,0,0,0
23154,351.897305883938,0,0,0,0
23155,333.207305883938,0,0,0,0
23156,306.387305883938,0,0,0,0
23157,295.257305883938,0,0,0,0
23158,274.847305883938,0,0,0,0
23159,294.067305883938,0,0,0,0
23160,292.827305883938,0,0,0,0
23161,255.077305883938,0,0,0,0
23162,263.117305883938,0,0,0,0
23163,264.397305883938,0,0,0,0
23164,245.907305883938,0,0,0,0
23165,261.167305883938,0,0,0,0
23166,244.287305883938,0,0,0,0
23167,256.977305883938,0,0,0,0
23168,281.157305883938,0,0,0,0
23169,318.647305883938,0,0,0,0
23170,319.047305883938,0,0,0,0
23171,295.907305883938,0,0,0,0
23172,294.917305883938,0,0,0,0
23173,299.477305883938,0,0,0,0
23174,292.177305883938,0,0,0,0
23175,299.907305883938,0,0,0,0
23176,304.097305883938,0,0,0,0
23177,309.447305883938,0,0,0,0
23178,300.467305883938,0,0,0,0
23179,306.307305883938,0,0,0,0
23180,326.267305883938,0,0,0,0
23181,312.367305883938,0,0,0,0
23182,304.007305883938,0,0,0,0
23183,284.837305883938,0,0,0,0
23184,273.627305883938,0,0,0,0
23185,314.237305883938,0,0,0,0
23186,280.027305883938,0,0,0,0
23187,304.007305883938,0,0,0,0
23188,335.867305883938,0,0,0,0
23189,315.617305883938,0,0,0,0
23190,324.827305883938,0,0,0,0
23191,341.327305883938,0,0,0,0
23192,332.727305883938,0,0,0,0
23193,310.547305883938,0,0,0,0
23194,318.087305883938,0,0,0,0
23195,315.907305883938,0,0,0,0
23196,316.127305883938,0,0,0,0
23197,330.377305883938,0,0,0,0
23198,317.657305883938,0,0,0,0
23199,330.377305883938,0,0,0,0
23200,324.367305883938,0,0,0,0
23201,314.377305883938,0,0,0,0
23202,307.667305883938,0,0,0,0
23203,330.377305883938,0,0,0,0
23204,293.197305883938,0,0,0,0
23205,313.437305883938,0,0,0,0
23206,308.427305883938,0,0,0,0
23207,299.307305883938,0,0,0,0
23208,301.007305883938,0,0,0,0
23209,299.737305883938,0,0,0,0
23210,302.227305883938,0,0,0,0
23211,305.627305883938,0,0,0,0
23212,313.067305883938,0,0,0,0
23213,354.617305883938,0,0,0,0
23214,310.237305883938,0,0,0,0
23215,303.617305883938,0,0,0,0
23216,309.277305883938,0,0,0,0
23217,314.967305883938,0,0,0,0
23218,307.327305883938,0,0,0,0
23219,309.247305883938,0,0,0,0
23220,277.077305883938,0,0,0,0
23221,273.567305883938,0,0,0,0
23222,274.537305883938,0,0,0,0
23223,264.107305883938,0,0,0,0
23224,263.487305883938,0,0,0,0
23225,244.407305883938,0,0,0,0
23226,248.677305883938,0,0,0,0
23227,251.197305883938,0,0,0,0
23228,253.437305883938,0,0,0,0
23229,251.397305883938,0,0,0,0
23230,251.287305883938,0,0,0,0
23231,229.937305883938,0,0,0,0
23232,226.337305883938,0,0,0,0
23233,217.617305883938,0,0,0,0
23234,250.207305883938,0,0,0,0
23235,254.627305883938,0,0,0,0
23236,259.157305883938,0,0,0,0
23237,272.297305883938,0,0,0,0
23238,270.967305883938,0,0,0,0
23239,248.707305883938,0,0,0,0
23240,238.007305883938,0,0,0,0
23241,235.427305883938,0,0,0,0
23242,226.907305883938,0,0,0,0
23243,243.157305883938,0,0,0,0
23244,231.997305883938,0,0,0,0
23245,225.067305883938,0,0,0,0
23246,208.637305883938,0,0,0,0
23247,208.267305883938,0,0,0,0
23248,217.357305883938,0,0,0,0
23249,233.647305883938,0,0,0,0
23250,204.787305883938,0,0,0,0
23251,189.897305883938,0,0,0,0
23252,209.827305883938,0,0,0,0
23253,180.547305883938,0,0,0,0
23254,149.797305883938,0,0,0,0
23255,169.847305883938,0,0,0,0
23256,160.927305883938,0,0,0,0
23257,161.807305883938,0,0,0,0
23258,180.777305883938,0,0,0,0
23259,177.467305883938,0,0,0,0
23260,172.757305883938,0,0,0,0
23261,178.817305883938,0,0,0,0
23262,180.037305883938,0,0,0,0
23263,185.987305883938,0,0,0,0
23264,179.587305883938,0,0,0,0
23265,173.757305883938,0,0,0,0
23266,170.527305883938,0,0,0,0
23267,195.217305883938,0,0,0,0
23268,183.807305883938,0,0,0,0
23269,168.117305883938,0,0,0,0
23270,181.487305883938,0,0,0,0
23271,166.367305883938,0,0,0,0
23272,201.847305883938,0,0,0,0
23273,197.847305883938,0,0,0,0
23274,180.177305883938,0,0,0,0
23275,179.557305883938,0,0,0,0
23276,171.917305883938,0,0,0,0
23277,161.917305883938,0,0,0,0
23278,163.987305883938,0,0,0,0
23279,164.887305883938,0,0,0,0
23280,173.637305883938,0,0,0,0
23281,157.417305883938,0,0,0,0
23282,163.167305883938,0,0,0,0
23283,164.577305883938,0,0,0,0
23284,154.387305883938,0,0,0,0
23285,163.217305883938,0,0,0,0
23286,159.397305883938,0,0,0,0
23287,151.157305883938,0,0,0,0
23288,159.937305883938,0,0,0,0
23289,151.267305883938,0,0,0,0
23290,152.067305883938,0,0,0,0
23291,159.137305883938,0,0,0,0
23292,161.037305883938,0,0,0,0
23293,174.517305883938,0,0,0,0
23294,162.677305883938,0,0,0,0
23295,155.597305883938,0,0,0,0
