$2/1/1990-8/29/2024 Sacramento River (proportional estimate),
,
JDAY,QIN
24556,215.22
24557,183.92
24558,165.69
24559,141.7
24560,124.21
24561,118.94
24562,108.65
24563,101.1
24564,98.12
24565,94.78
24566,89.66
24567,87.98
24568,125.07
24569,212.12
24570,181.91
24571,147.42
24572,129.84
24573,137.09
24574,176.16
24575,213.67
24576,169.5
24577,145.99
24578,135.96
24579,146.21
24580,158.97
24581,143.46
24582,143.39
24583,123.41
24584,121.28
24585,109.42
24586,136.72
24587,99.75
24588,99.66
24589,93.46
24590,88.44
24591,87.52
24592,83.11
24593,83.33
24594,90.57
24595,83.33
24596,84.3
24597,91.59
24598,79.7
24599,76.7
24600,70.61
24601,69.31
24602,71.01
24603,67.91
24604,67.23
24605,63.62
24606,57.97
24607,58.28
24608,54.89
24609,57.45
24610,52.53
24611,54.15
24612,51.66
24613,55.61
24614,51.83
24615,53.72
24616,52.82
24617,54.67
24618,46.9
24619,46.04
24620,48.31
24621,45.74
24622,46.09
24623,45.76
24624,41.8
24625,43.66
24626,40.91
24627,42.75
24628,38.78
24629,39.78
24630,36.09
24631,46.0
24632,40.44
24633,36.88
24634,37.04
24635,35.5
24636,36.12
24637,35.24
24638,36.25
24639,35.99
24640,32.06
24641,35.36
24642,34.18
24643,35.65
24644,32.53
24645,30.18
24646,32.53
24647,31.27
24648,30.44
24649,31.48
24650,28.99
24651,30.61
24652,29.59
24653,29.5
24654,29.78
24655,28.26
24656,29.12
24657,28.08
24658,27.77
24659,28.54
24660,27.79
24661,27.88
24662,24.96
24663,26.15
24664,26.32
24665,26.95
24666,26.12
24667,28.82
24668,26.74
24669,27.2
24670,24.72
24671,25.34
24672,26.48
24673,25.77
24674,24.58
24675,24.45
24676,25.79
24677,25.54
24678,23.83
24679,23.96
24680,24.5
24681,25.05
24682,23.18
24683,25.78
24684,24.31
24685,24.31
24686,24.74
24687,23.96
24688,22.34
24689,23.39
24690,23.96
24691,24.53
24692,24.1
24693,23.94
24694,20.99
24695,4.34
24696,23.41
24697,23.64
24698,22.96
24699,21.71
24700,22.59
24701,21.57
24702,22.5
24703,21.54
24704,22.08
24705,23.99
24706,20.18
24707,22.36
24708,22.98
24709,23.25
24710,21.13
24711,25.36
24712,19.78
24713,21.7
24714,20.04
24715,22.45
24716,23.06
24717,20.97
24718,27.27
24719,20.15
24720,23.07
24721,21.43
24722,22.52
24723,22.98
24724,20.2
24725,20.93
24726,22.99
24727,19.72
24728,20.8
24729,22.34
24730,19.4
24731,21.57
24732,20.86
24733,19.99
24734,21.65
24735,19.41
24736,19.89
24737,20.91
24738,19.74
24739,21.43
24740,20.41
24741,21.16
24742,20.91
24743,20.34
24744,22.6
24745,20.3
24746,19.48
24747,7.67
24748,19.23
24749,20.72
24750,20.11
24751,21.68
24752,21.06
24753,20.02
24754,18.87
24755,22.66
24756,19.7
24757,20.03
24758,20.16
24759,20.45
24760,21.74
24761,22.02
24762,21.52
24763,17.06
24764,25.0
24765,24.1
24766,24.0
24767,21.74
24768,22.41
24769,22.05
24770,22.95
24771,21.02
24772,22.62
24773,22.71
24774,22.43
24775,22.63
24776,19.73
24777,22.76
24778,20.3
24779,32.85
24780,27.06
24781,22.26
24782,23.41
24783,21.29
24784,32.38
24785,44.84
24786,45.25
24787,28.93
24788,28.92
24789,42.88
24790,33.84
24791,50.38
24792,46.57
24793,37.55
24794,31.57
24795,31.35
24796,38.11
24797,34.34
24798,32.09
24799,30.81
24800,27.36
24801,28.61
24802,58.96
24803,54.64
24804,40.95
24805,36.35
24806,31.77
24807,29.53
24808,32.39
24809,29.45
24810,27.2
24811,28.33
24812,24.55
24813,27.83
24814,25.94
24815,26.18
24816,26.6
24817,24.07
24818,25.03
24819,26.8
24820,22.89
24821,24.28
24822,29.02
24823,20.02
24824,24.15
24825,24.4
24826,23.58
24827,23.76
24828,23.91
24829,23.31
24830,24.27
24831,22.54
24832,22.32
24833,22.18
24834,28.12
24835,20.63
24836,24.48
24837,21.14
24838,24.29
24839,23.18
24840,23.66
24841,33.08
24842,44.37
24843,36.11
24844,23.31
24845,40.64
24846,44.05
24847,37.85
24848,33.96
24849,35.13
24850,31.22
24851,31.28
24852,28.34
24853,32.7
24854,28.73
24855,43.64
24856,37.49
24857,33.5
24858,37.8
24859,35.0
24860,35.41
24861,49.54
24862,50.54
24863,45.63
24864,43.24
24865,36.41
24866,34.44
24867,37.6
24868,36.87
24869,35.1
24870,35.1
24871,22.71
24872,34.12
24873,34.12
24874,35.32
24875,32.72
24876,29.88
24877,29.78
24878,29.52
24879,27.97
24880,27.96
24881,27.61
24882,25.61
24883,42.32
24884,27.57
24885,24.17
24886,25.81
24887,26.09
24888,25.76
24889,25.79
24890,25.81
24891,23.01
24892,23.45
24893,22.71
24894,28.42
24895,24.23
24896,28.41
24897,57.22
24898,37.52
24899,33.65
24900,31.46
24901,29.83
24902,30.58
24903,28.71
24904,31.29
24905,36.14
24906,34.27
24907,31.95
24908,35.19
24909,74.82
24910,97.6
24911,89.99
24912,75.55
24913,65.02
24914,58.34
24915,54.18
24916,53.09
24917,76.13
24918,195.23
24919,131.2
24920,106.87
24921,92.11
24922,77.81
24923,69.85
24924,62.69
24925,60.7
24926,53.73
24927,52.45
24928,50.32
24929,49.79
24930,42.61
24931,43.86
24932,46.58
24933,75.72
24934,125.55
24935,89.61
24936,79.68
24937,76.61
24938,71.5
24939,68.45
24940,61.06
24941,54.0
24942,58.71
24943,54.71
24944,51.73
24945,51.16
24946,47.51
24947,21.55
24948,45.2
24949,44.6
24950,41.76
24951,36.54
24952,40.98
24953,37.51
24954,38.8
24955,43.3
24956,36.04
24957,36.5
24958,34.45
24959,35.02
24960,35.0
24961,36.06
24962,34.08
24963,31.61
24964,31.6
24965,31.41
24966,31.85
24967,28.04
24968,26.8
24969,26.64
24970,29.06
24971,25.35
24972,24.87
24973,34.27
24974,27.23
24975,27.52
24976,27.82
24977,25.4
24978,24.07
24979,27.41
24980,47.02
24981,26.57
24982,34.05
24983,28.54
24984,28.62
24985,29.35
24986,30.45
24987,32.26
24988,33.33
24989,32.35
24990,32.6
24991,31.96
24992,24.39
24993,28.19
24994,24.51
24995,21.15
24996,26.35
24997,18.73
24998,22.63
24999,23.37
25000,22.43
25001,36.52
25002,24.16
25003,21.77
25004,22.88
25005,21.16
25006,21.29
25007,23.15
25008,20.49
25009,20.89
25010,22.24
25011,18.67
25012,21.59
25013,12.53
25014,21.51
25015,20.93
25016,19.4
25017,23.65
25018,21.6
25019,11.25
25020,17.25
25021,21.1
25022,20.59
25023,19.23
25024,18.99
25025,19.34
25026,19.55
25027,15.92
25028,19.77
25029,18.63
25030,17.51
25031,22.43
25032,19.18
25033,19.51
25034,16.35
25035,19.67
25036,17.68
25037,16.94
25038,18.31
25039,18.05
25040,19.72
25041,17.5
25042,16.71
25043,17.11
25044,14.66
25045,21.07
25046,19.4
25047,17.13
25048,18.13
25049,15.76
25050,17.89
25051,16.54
25052,14.74
25053,16.97
25054,17.03
25055,16.1
25056,14.74
25057,17.11
25058,14.09
25059,17.3
25060,15.86
25061,16.08
25062,16.46
25063,15.73
25064,14.83
25065,17.67
25066,15.36
25067,16.22
25068,15.23
25069,15.21
25070,14.0
25071,16.25
25072,14.27
25073,14.2
25074,15.0
25075,17.58
25076,15.1
25077,15.93
25078,16.81
25079,15.24
25080,17.16
25081,16.38
25082,14.61
25083,17.27
25084,17.0
25085,14.64
25086,23.06
25087,6.67
25088,17.44
25089,16.59
25090,14.07
25091,16.16
25092,15.48
25093,15.94
25094,15.1
25095,15.07
25096,18.06
25097,16.97
25098,17.11
25099,15.27
25100,18.25
25101,16.5
25102,17.87
25103,17.0
25104,17.9
25105,17.37
25106,16.33
25107,16.65
25108,14.96
25109,19.24
25110,19.74
25111,17.75
25112,18.43
25113,21.34
25114,22.09
25115,17.67
25116,18.7
25117,20.75
25118,17.55
25119,16.18
25120,19.24
25121,18.23
25122,17.44
25123,16.46
25124,19.29
25125,19.0
25126,17.25
25127,17.89
25128,23.56
25129,12.68
25130,18.94
25131,18.11
25132,19.13
25133,19.9
25134,18.69
25135,18.8
25136,17.68
25137,17.93
25138,17.95
25139,19.98
25140,17.6
25141,18.98
25142,9.44
25143,18.6
25144,17.58
25145,19.61
25146,17.23
25147,19.31
25148,18.31
25149,17.81
25150,17.3
25151,18.93
25152,16.95
25153,18.8
25154,19.6
25155,17.7
25156,19.67
25157,17.45
25158,20.29
25159,17.62
25160,20.3
25161,17.9
25162,26.01
25163,35.91
25164,40.41
25165,25.36
25166,21.51
25167,20.99
25168,35.65
25169,29.2
25170,58.5
25171,31.76
25172,22.09
25173,29.17
25174,21.42
25175,23.07
25176,23.12
25177,21.96
25178,19.72
25179,21.22
25180,20.39
25181,21.61
25182,22.1
25183,21.1
25184,19.36
25185,24.14
25186,23.42
25187,68.35
25188,60.39
25189,43.36
25190,38.5
25191,36.85
25192,34.55
25193,29.22
25194,29.08
25195,41.65
25196,40.78
25197,32.63
25198,28.94
25199,28.23
25200,27.74
25201,22.93
25202,26.9
25203,23.93
25204,23.59
25205,26.18
25206,20.81
25207,32.61
25208,56.73
25209,45.35
25210,51.82
25211,179.05
25212,138.05
25213,78.98
25214,57.03
25215,46.39
25216,39.47
25217,48.29
25218,153.26
25219,224.45
25220,134.3
25221,124.53
25222,177.21
25223,136.04
25224,98.84
25225,83.27
25226,78.62
25227,60.71
25228,53.6
25229,53.05
25230,45.21
25231,44.76
25232,42.66
25233,43.63
25234,49.44
25235,92.05
25236,93.08
25237,102.43
25238,86.78
25239,73.19
25240,63.88
25241,57.58
25242,62.11
25243,53.67
25244,49.83
25245,57.91
25246,78.76
25247,176.37
25248,159.51
25249,134.04
25250,118.29
25251,101.81
25252,94.12
25253,85.7
25254,109.44
25255,65.71
25256,62.68
25257,65.13
25258,182.65
25259,451.06
25260,556.91
25261,307.4
25262,197.93
25263,164.04
25264,148.17
25265,147.99
25266,142.48
25267,307.23
25268,317.36
25269,224.46
25270,185.01
25271,131.88
25272,165.46
25273,120.3
25274,108.31
25275,95.89
25276,87.31
25277,81.07
25278,76.87
25279,76.17
25280,75.65
25281,89.09
25282,87.67
25283,92.27
25284,97.06
25285,90.04
25286,108.57
25287,115.3
25288,180.82
25289,196.9
25290,196.2
25291,156.45
25292,129.49
25293,119.74
25294,161.58
25295,132.72
25296,126.54
25297,179.31
25298,200.86
25299,237.56
25300,308.4
25301,294.25
25302,222.28
25303,192.16
25304,169.77
25305,146.99
25306,135.22
25307,140.77
25308,115.72
25309,103.88
25310,100.98
25311,102.74
25312,102.19
25313,97.21
25314,95.84
25315,94.37
25316,97.14
25317,96.57
25318,94.52
25319,90.52
25320,83.1
25321,76.95
25322,75.61
25323,69.98
25324,64.19
25325,64.0
25326,61.93
25327,54.98
25328,58.29
25329,60.38
25330,61.42
25331,60.95
25332,61.02
25333,56.4
25334,52.6
25335,49.32
25336,50.75
25337,74.57
25338,116.03
25339,84.64
25340,85.73
25341,98.55
25342,81.26
25343,77.91
25344,79.71
25345,69.52
25346,69.49
25347,68.48
25348,72.3
25349,67.45
25350,68.41
25351,61.79
25352,72.54
25353,63.13
25354,61.01
25355,53.81
25356,55.27
25357,54.46
25358,51.78
25359,49.89
25360,47.23
25361,45.3
25362,39.38
25363,43.86
25364,39.53
25365,46.27
25366,39.24
25367,36.96
25368,32.09
25369,32.72
25370,44.86
25371,70.85
25372,33.55
25373,31.81
25374,35.07
25375,33.43
25376,31.14
25377,25.73
25378,30.83
25379,31.33
25380,30.68
25381,30.83
25382,28.88
25383,29.92
25384,27.23
25385,29.03
25386,27.49
25387,28.91
25388,26.48
25389,25.06
25390,27.98
25391,28.59
25392,26.35
25393,25.26
25394,27.5
25395,26.22
25396,28.31
25397,23.39
25398,21.5
25399,26.61
25400,24.67
25401,27.57
25402,25.82
25403,25.35
25404,25.78
25405,24.51
25406,23.82
25407,24.4
25408,25.33
25409,22.79
25410,24.5
25411,25.66
25412,23.3
25413,23.31
25414,22.87
25415,23.91
25416,22.73
25417,22.68
25418,23.38
25419,31.07
25420,18.03
25421,17.8
25422,24.18
25423,20.1
25424,29.72
25425,25.6
25426,23.0
25427,23.96
25428,0.0
25429,21.42
25430,22.92
25431,22.3
25432,24.29
25433,22.46
25434,22.36
25435,21.59
25436,22.31
25437,23.98
25438,17.91
25439,22.47
25440,21.22
25441,23.45
25442,22.09
25443,21.12
25444,22.07
25445,22.09
25446,24.29
25447,19.68
25448,20.59
25449,16.84
25450,19.13
25451,19.92
25452,20.99
25453,24.75
25454,17.05
25455,19.49
25456,23.8
25457,17.87
25458,25.6
25459,19.98
25460,21.13
25461,21.91
25462,18.22
25463,30.74
25464,27.5
25465,11.57
25466,26.05
25467,21.55
25468,20.06
25469,22.39
25470,21.75
25471,19.61
25472,22.43
25473,22.09
25474,23.17
25475,16.78
25476,23.01
25477,14.1
25478,15.86
25479,20.07
25480,15.23
25481,41.65
25482,20.49
25483,20.96
25484,21.45
25485,18.02
25486,29.8
25487,7.71
25488,24.17
25489,36.9
25490,22.34
25491,27.03
25492,23.54
25493,38.91
25494,45.07
25495,43.66
25496,25.45
25497,15.59
25498,20.84
25499,17.35
25500,23.22
25501,22.1
25502,15.89
25503,13.9
25504,33.08
25505,22.8
25506,0.0
25507,32.23
25508,23.84
25509,28.23
25510,21.08
25511,20.94
25512,27.6
25513,15.76
25514,19.59
25515,22.87
25516,20.59
25517,23.58
25518,20.7
25519,21.23
25520,22.85
25521,21.4
25522,21.07
25523,22.64
25524,20.35
25525,22.2
25526,19.06
25527,21.13
25528,19.71
25529,23.27
25530,19.73
25531,20.7
25532,33.17
25533,34.37
25534,25.93
25535,23.46
25536,21.72
25537,39.73
25538,27.75
25539,26.23
25540,21.97
25541,26.06
25542,33.07
25543,132.88
25544,84.8
25545,38.78
25546,36.6
25547,34.13
25548,43.99
25549,57.11
25550,37.51
25551,34.89
25552,35.96
25553,28.91
25554,30.29
25555,38.47
25556,43.43
25557,35.11
25558,51.92
25559,41.61
25560,38.14
25561,37.01
25562,30.86
25563,32.79
25564,30.26
25565,31.34
25566,26.69
25567,29.29
25568,28.05
25569,30.16
25570,25.31
25571,28.29
25572,28.76
25573,25.24
25574,25.07
25575,26.17
25576,33.77
25577,27.14
25578,26.65
25579,29.09
25580,31.73
25581,32.83
25582,31.36
25583,55.28
25584,42.09
25585,33.02
25586,39.36
25587,33.78
25588,45.52
25589,45.36
25590,56.01
25591,55.55
25592,62.69
25593,97.97
25594,81.03
25595,78.21
25596,66.71
25597,61.94
25598,52.23
25599,45.07
25600,45.48
25601,37.99
25602,34.61
25603,34.45
25604,46.98
25605,34.19
25606,31.93
25607,33.26
25608,32.15
25609,31.46
25610,31.29
25611,32.42
25612,24.9
25613,34.07
25614,28.66
25615,29.43
25616,26.88
25617,28.1
25618,28.94
25619,28.09
25620,30.95
25621,25.16
25622,27.63
25623,35.59
25624,17.99
25625,30.66
25626,27.42
25627,26.25
25628,22.15
25629,28.77
25630,24.77
25631,23.15
25632,20.7
25633,31.08
25634,27.85
25635,24.93
25636,24.72
25637,30.11
25638,23.49
25639,25.78
25640,28.34
25641,17.09
25642,29.31
25643,39.24
25644,34.99
25645,30.08
25646,30.41
25647,28.04
25648,29.48
25649,26.62
25650,27.33
25651,31.46
25652,31.21
25653,32.91
25654,27.51
25655,28.63
25656,34.83
25657,38.05
25658,43.69
25659,46.09
25660,38.98
25661,40.91
25662,48.97
25663,64.31
25664,64.98
25665,57.93
25666,50.19
25667,46.81
25668,41.06
25669,46.04
25670,44.71
25671,41.5
25672,39.04
25673,35.25
25674,40.49
25675,34.54
25676,33.97
25677,34.67
25678,30.43
25679,33.38
25680,30.65
25681,32.06
25682,29.61
25683,31.05
25684,30.83
25685,30.04
25686,27.99
25687,39.93
25688,19.29
25689,30.16
25690,28.28
25691,33.71
25692,24.05
25693,24.62
25694,25.27
25695,33.42
25696,31.49
25697,15.75
25698,21.54
25699,27.23
25700,34.57
25701,27.95
25702,41.08
25703,17.93
25704,35.51
25705,48.99
25706,72.65
25707,53.91
25708,52.45
25709,29.99
25710,34.96
25711,33.15
25712,34.07
25713,28.21
25714,33.93
25715,21.74
25716,25.58
25717,28.28
25718,32.72
25719,32.07
25720,21.61
25721,20.88
25722,23.44
25723,30.73
25724,22.73
25725,22.28
25726,18.42
25727,25.36
25728,27.18
25729,13.65
25730,32.97
25731,19.07
25732,21.71
25733,21.78
25734,24.54
25735,20.7
25736,39.51
25737,20.42
25738,21.3
25739,24.13
25740,20.64
25741,19.4
25742,20.15
25743,19.16
25744,19.03
25745,31.26
25746,13.74
25747,17.39
25748,17.39
25749,15.07
25750,20.61
25751,15.75
25752,17.68
25753,19.71
25754,17.37
25755,15.59
25756,21.03
25757,13.95
25758,19.58
25759,21.73
25760,20.05
25761,11.03
25762,17.07
25763,20.28
25764,16.1
25765,16.32
25766,17.95
25767,17.24
25768,16.26
25769,20.95
25770,16.82
25771,18.34
25772,15.59
25773,17.01
25774,17.8
25775,14.99
25776,15.89
25777,18.8
25778,16.6
25779,20.99
25780,14.33
25781,17.7
25782,14.32
25783,16.31
25784,15.71
25785,18.47
25786,14.5
25787,19.43
25788,29.86
25789,15.07
25790,18.34
25791,15.38
25792,21.09
25793,12.1
25794,0.0
25795,15.58
25796,17.46
25797,22.73
25798,17.17
25799,11.71
25800,15.62
25801,20.02
25802,12.95
25803,20.92
25804,11.93
25805,17.77
25806,16.44
25807,19.82
25808,15.35
25809,12.69
25810,19.86
25811,14.36
25812,16.97
25813,15.24
25814,14.77
25815,17.85
25816,18.68
25817,14.61
25818,17.81
25819,14.24
25820,14.79
25821,16.18
25822,13.22
25823,16.98
25824,16.43
25825,15.89
25826,15.7
25827,15.72
25828,19.91
25829,18.77
25830,17.4
25831,13.24
25832,18.33
25833,17.49
25834,18.45
25835,16.47
25836,17.84
25837,17.3
25838,15.74
25839,15.38
25840,17.61
25841,16.56
25842,18.12
25843,15.65
25844,16.38
25845,15.53
25846,17.92
25847,17.91
25848,16.61
25849,15.99
25850,15.86
25851,16.22
25852,22.24
25853,14.52
25854,17.06
25855,10.48
25856,17.16
25857,18.08
25858,16.6
25859,13.17
25860,24.28
25861,11.64
25862,22.37
25863,7.1
25864,17.03
25865,30.68
25866,16.15
25867,13.59
25868,18.01
25869,15.61
25870,19.25
25871,27.98
25872,18.26
25873,15.07
25874,16.44
25875,13.27
25876,22.19
25877,19.8
25878,18.7
25879,16.05
25880,16.24
25881,19.29
25882,16.08
25883,16.42
25884,17.85
25885,20.65
25886,23.02
25887,18.88
25888,13.29
25889,29.93
25890,30.87
25891,23.74
25892,18.33
25893,34.14
25894,29.11
25895,0.0
25896,21.93
25897,18.77
25898,17.67
25899,19.68
25900,18.58
25901,18.98
25902,17.68
25903,16.37
25904,18.95
25905,18.91
25906,19.32
25907,16.49
25908,21.19
25909,17.83
25910,19.07
25911,17.91
25912,19.54
25913,16.98
25914,20.29
25915,24.85
25916,13.61
25917,29.58
25918,17.05
25919,25.38
25920,21.57
25921,20.32
25922,18.42
25923,19.8
25924,20.24
25925,19.06
25926,20.33
25927,23.84
25928,25.72
25929,20.93
25930,20.59
25931,20.19
25932,21.1
25933,18.37
25934,21.71
25935,19.59
25936,22.71
25937,52.17
25938,28.79
25939,29.32
25940,25.59
25941,27.2
25942,23.21
25943,21.98
25944,20.37
25945,13.38
25946,36.68
25947,23.91
25948,22.5
25949,25.97
25950,22.68
25951,19.24
25952,19.5
25953,25.41
25954,22.1
25955,19.75
25956,23.44
25957,21.58
25958,20.86
25959,28.3
25960,35.75
25961,34.23
25962,37.75
25963,47.09
25964,36.1
25965,37.95
25966,46.77
25967,59.68
25968,37.3
25969,36.36
25970,29.53
25971,29.32
25972,26.47
25973,26.28
25974,28.2
25975,36.74
25976,36.05
25977,46.38
25978,32.37
25979,37.74
25980,29.64
25981,35.08
25982,28.45
25983,69.88
25984,34.59
25985,29.42
25986,30.89
25987,26.83
25988,29.87
25989,27.66
25990,26.38
25991,27.49
25992,23.91
25993,23.91
25994,26.22
25995,25.78
25996,27.11
25997,6.67
25998,40.92
25999,24.42
26000,18.09
26001,30.59
26002,35.3
26003,28.64
26004,27.57
26005,28.24
26006,32.33
26007,30.65
26008,32.1
26009,33.44
26010,40.82
26011,59.63
26012,47.31
26013,38.01
26014,36.77
26015,35.19
26016,28.53
26017,34.78
26018,29.95
26019,26.93
26020,27.29
26021,30.01
26022,27.9
26023,25.88
26024,26.93
26025,20.16
26026,31.37
26027,26.27
26028,26.09
26029,23.95
26030,23.69
26031,26.79
26032,24.79
26033,26.47
26034,28.74
26035,19.29
26036,22.19
26037,24.86
26038,25.36
26039,18.3
26040,26.44
26041,20.58
26042,26.49
26043,21.44
26044,24.11
26045,24.13
26046,20.12
26047,26.43
26048,26.13
26049,25.04
26050,22.49
26051,22.04
26052,20.84
26053,19.6
26054,24.59
26055,24.12
26056,18.33
26057,22.87
26058,26.03
26059,20.14
26060,33.72
26061,17.79
26062,34.65
26063,36.64
26064,20.69
26065,15.07
26066,20.19
26067,24.36
26068,17.62
26069,16.31
26070,17.66
26071,17.28
26072,17.21
26073,18.68
26074,17.11
26075,18.44
26076,16.54
26077,14.18
26078,20.49
26079,17.92
26080,23.1
26081,11.9
26082,20.19
26083,12.93
26084,18.42
26085,15.46
26086,19.24
26087,10.93
26088,17.7
26089,18.49
26090,14.5
26091,12.98
26092,17.15
26093,15.79
26094,16.27
26095,16.98
26096,10.45
26097,20.43
26098,14.82
26099,14.48
26100,16.82
26101,19.57
26102,11.04
26103,20.24
26104,13.25
26105,13.67
26106,13.67
26107,8.93
26108,13.51
26109,17.93
26110,13.24
26111,9.68
26112,17.4
26113,9.06
26114,0.0
26115,16.22
26116,13.55
26117,19.2
26118,16.19
26119,15.81
26120,12.87
26121,9.94
26122,16.63
26123,21.49
26124,19.42
26125,15.07
26126,10.84
26127,13.41
26128,14.25
26129,19.04
26130,13.49
26131,13.5
26132,13.75
26133,13.27
26134,12.62
26135,12.49
26136,16.73
26137,15.31
26138,18.5
26139,7.59
26140,14.88
26141,15.92
26142,13.58
26143,14.14
26144,11.46
26145,17.65
26146,14.54
26147,15.07
26148,15.52
26149,13.11
26150,14.26
26151,14.61
26152,15.86
26153,17.33
26154,31.68
26155,15.07
26156,18.06
26157,15.29
26158,11.56
26159,14.62
26160,17.42
26161,10.33
26162,14.98
26163,20.51
26164,17.79
26165,17.25
26166,13.72
26167,15.07
26168,15.88
26169,14.08
26170,12.76
26171,12.26
26172,17.41
26173,15.09
26174,19.27
26175,6.37
26176,16.98
26177,14.8
26178,15.24
26179,15.83
26180,12.74
26181,16.44
26182,12.31
26183,16.03
26184,16.82
26185,12.81
26186,14.58
26187,16.6
26188,15.42
26189,14.66
26190,22.82
26191,8.35
26192,19.29
26193,16.77
26194,13.76
26195,19.96
26196,9.33
26197,11.51
26198,17.52
26199,16.79
26200,15.26
26201,16.51
26202,15.1
26203,12.77
26204,15.21
26205,14.1
26206,13.99
26207,14.66
26208,16.6
26209,13.15
26210,13.75
26211,14.26
26212,14.23
26213,14.23
26214,14.53
26215,16.12
26216,15.84
26217,14.22
26218,14.21
26219,14.21
26220,14.84
26221,12.95
26222,14.1
26223,15.99
26224,12.82
26225,17.33
26226,17.01
26227,21.71
26228,24.47
26229,41.75
26230,35.17
26231,87.94
26232,59.03
26233,39.04
26234,33.39
26235,27.94
26236,25.04
26237,21.71
26238,26.11
26239,32.17
26240,43.62
26241,33.42
26242,46.99
26243,35.91
26244,31.51
26245,26.66
26246,38.28
26247,59.27
26248,42.67
26249,32.18
26250,35.09
26251,27.74
26252,28.45
26253,25.65
26254,24.68
26255,24.55
26256,24.94
26257,23.48
26258,21.97
26259,21.82
26260,24.32
26261,21.62
26262,18.12
26263,23.43
26264,19.8
26265,20.88
26266,21.86
26267,19.2
26268,20.45
26269,18.33
26270,22.07
26271,20.2
26272,18.2
26273,18.94
26274,19.04
26275,19.71
26276,19.83
26277,20.58
26278,20.4
26279,25.24
26280,44.65
26281,75.2
26282,58.8
26283,60.18
26284,54.27
26285,39.32
26286,33.92
26287,27.67
26288,27.42
26289,28.33
26290,46.1
26291,62.47
26292,53.18
26293,75.06
26294,60.96
26295,54.62
26296,40.11
26297,38.06
26298,32.22
26299,31.43
26300,29.39
26301,30.23
26302,68.49
26303,83.16
26304,81.28
26305,73.38
26306,87.32
26307,104.93
26308,75.5
26309,60.36
26310,58.35
26311,48.47
26312,45.09
26313,39.61
26314,44.17
26315,36.85
26316,35.0
26317,37.92
26318,35.17
26319,38.26
26320,44.34
26321,32.8
26322,32.39
26323,31.69
26324,29.06
26325,29.67
26326,31.38
26327,28.25
26328,28.72
26329,29.82
26330,27.44
26331,26.89
26332,28.4
26333,27.12
26334,27.69
26335,26.46
26336,22.66
26337,25.31
26338,24.72
26339,24.97
26340,24.82
26341,27.31
26342,23.75
26343,27.6
26344,27.17
26345,22.58
26346,30.89
26347,28.41
26348,26.27
26349,23.22
26350,24.71
26351,25.62
26352,22.19
26353,23.39
26354,23.08
26355,23.01
26356,22.93
26357,22.91
26358,23.18
26359,23.14
26360,23.1
26361,22.92
26362,23.24
26363,24.49
26364,23.41
26365,22.28
26366,22.49
26367,23.57
26368,23.23
26369,21.5
26370,21.13
26371,20.61
26372,20.59
26373,24.83
26374,24.18
26375,23.66
26376,23.41
26377,22.85
26378,22.42
26379,20.71
26380,22.06
26381,24.49
26382,23.96
26383,23.03
26384,24.07
26385,23.24
26386,26.81
26387,23.44
26388,22.61
26389,22.66
26390,21.94
26391,22.53
26392,21.46
26393,19.74
26394,20.88
26395,20.99
26396,23.66
26397,23.08
26398,16.38
26399,16.79
26400,18.6
26401,20.87
26402,23.03
26403,30.09
26404,24.81
26405,24.56
26406,23.78
26407,35.32
26408,35.39
26409,44.0
26410,42.79
26411,39.7
26412,34.26
26413,32.34
26414,29.98
26415,28.69
26416,29.39
26417,28.41
26418,28.63
26419,27.46
26420,24.61
26421,24.75
26422,23.91
26423,21.95
26424,26.6
26425,26.4
26426,22.79
26427,22.68
26428,24.5
26429,23.14
26430,21.89
26431,22.44
26432,21.83
26433,21.59
26434,21.68
26435,21.5
26436,20.76
26437,20.69
26438,20.43
26439,18.91
26440,20.89
26441,20.16
26442,18.35
26443,18.13
26444,18.59
26445,18.99
26446,19.46
26447,19.45
26448,18.48
26449,18.04
26450,18.03
26451,19.0
26452,24.07
26453,17.94
26454,16.59
26455,22.83
26456,18.66
26457,16.79
26458,18.14
26459,20.15
26460,15.77
26461,18.25
26462,18.99
26463,17.41
26464,17.19
26465,16.72
26466,16.73
26467,16.76
26468,16.75
26469,17.19
26470,16.76
26471,14.04
26472,17.66
26473,17.38
26474,15.06
26475,16.78
26476,13.32
26477,18.09
26478,15.6
26479,16.58
26480,14.61
26481,16.13
26482,15.61
26483,13.42
26484,15.98
26485,14.95
26486,14.99
26487,14.97
26488,15.02
26489,16.41
26490,18.3
26491,17.46
26492,17.43
26493,16.37
26494,14.69
26495,16.1
26496,13.74
26497,14.91
26498,14.97
26499,14.97
26500,14.45
26501,14.06
26502,14.61
26503,13.52
26504,13.88
26505,15.84
26506,15.02
26507,13.68
26508,14.64
26509,14.66
26510,15.86
26511,13.87
26512,14.09
26513,15.12
26514,14.86
26515,13.3
26516,14.18
26517,14.92
26518,15.49
26519,13.11
26520,13.57
26521,13.94
26522,13.9
26523,13.76
26524,13.2
26525,13.68
26526,14.16
26527,13.75
26528,15.0
26529,14.59
26530,14.02
26531,14.93
26532,14.56
26533,14.1
26534,13.93
26535,13.1
26536,14.67
26537,14.48
26538,14.37
26539,13.35
26540,12.13
26541,15.29
26542,14.74
26543,12.68
26544,12.93
26545,13.9
26546,14.02
26547,13.96
26548,14.0
26549,13.87
