$10/1/1950-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
9552,14.22
9553,15.84
9554,15.93
9555,14.88
9556,13.8
9557,11.67
9558,14.84
9559,13.29
9560,15.75
9561,13.67
9562,15.83
9563,15.68
9564,13.47
9565,14.58
9566,13.89
9567,15.2
9568,15.33
9569,14.91
9570,14.45
9571,13.52
9572,17.23
9573,12.26
9574,15.85
9575,14.6
9576,13.93
9577,15.77
9578,12.51
9579,15.12
9580,13.83
9581,14.67
9582,14.12
9583,16.03
9584,13.27
9585,13.45
9586,16.18
9587,15.36
9588,16.06
9589,14.07
9590,16.62
9591,20.76
9592,17.29
9593,15.0
9594,15.82
9595,13.76
9596,13.58
9597,15.01
9598,15.16
9599,13.67
9600,14.95
9601,16.77
9602,13.95
9603,16.0
9604,14.18
9605,14.75
9606,13.52
9607,13.77
9608,14.13
9609,15.21
9610,15.34
9611,15.79
9612,13.34
9613,14.07
9614,15.41
9615,15.09
9616,13.81
9617,15.3
9618,12.96
9619,14.11
9620,14.56
9621,11.59
9622,14.25
9623,14.47
9624,14.31
9625,16.01
9626,11.07
9627,16.31
9628,15.43
9629,17.57
9630,14.87
9631,16.68
9632,16.02
9633,14.08
9634,15.84
9635,16.24
9636,14.63
9637,15.07
9638,14.06
9639,16.81
9640,15.46
9641,18.79
9642,17.53
9643,18.87
9644,15.4
9645,16.48
9646,15.03
9647,14.49
9648,16.38
9649,15.29
9650,17.11
9651,13.91
9652,15.12
9653,16.83
9654,13.96
9655,13.67
9656,16.45
9657,14.93
9658,16.25
9659,16.43
9660,15.32
9661,14.36
9662,15.27
9663,21.17
9664,13.91
9665,17.07
9666,15.5
9667,15.01
9668,15.93
9669,14.6
9670,15.29
9671,16.71
9672,17.16
9673,16.93
9674,14.58
9675,16.87
9676,14.12
9677,15.56
9678,14.82
9679,14.34
9680,14.57
9681,14.27
9682,14.33
9683,14.08
9684,14.19
9685,13.67
9686,14.66
9687,16.41
9688,17.26
9689,12.79
9690,11.9
9691,14.84
9692,14.25
9693,16.3
9694,14.18
9695,14.69
9696,15.59
9697,11.98
9698,12.06
9699,13.07
9700,14.24
9701,13.28
9702,12.31
9703,12.88
9704,15.7
9705,13.99
9706,13.58
9707,14.09
9708,13.89
9709,13.6
9710,17.99
9711,14.13
9712,18.35
9713,14.66
9714,14.63
9715,14.35
9716,15.31
9717,13.05
9718,17.33
9719,13.99
9720,18.23
9721,15.47
9722,15.52
9723,17.25
9724,15.91
9725,14.15
9726,13.73
9727,13.62
9728,16.48
9729,13.61
9730,15.63
9731,14.11
9732,16.01
9733,15.65
9734,16.06
9735,16.48
9736,16.11
9737,14.67
9738,14.18
9739,17.22
9740,13.43
9741,12.14
9742,15.06
9743,12.36
9744,15.7
9745,12.78
9746,11.7
9747,12.47
9748,13.99
9749,12.75
9750,17.71
9751,13.38
9752,9.13
9753,14.87
9754,10.12
9755,12.64
9756,11.29
9757,11.25
9758,13.06
9759,12.77
9760,13.07
9761,12.7
9762,11.41
9763,13.29
9764,12.88
9765,10.69
9766,13.52
9767,8.37
9768,9.83
9769,14.46
9770,12.96
9771,11.58
9772,11.62
9773,11.57
9774,11.91
9775,11.46
9776,11.54
9777,12.54
9778,10.05
9779,13.43
9780,12.46
9781,8.41
9782,13.56
9783,11.77
9784,12.48
9785,12.53
9786,10.87
9787,11.81
9788,11.79
9789,11.62
9790,11.52
9791,10.93
9792,11.5
9793,10.77
9794,12.29
9795,10.41
9796,11.65
9797,11.18
9798,9.95
9799,11.41
9800,13.54
9801,11.5
9802,9.98
9803,12.56
9804,10.97
9805,12.28
9806,12.33
9807,9.34
9808,12.65
9809,10.41
9810,14.0
9811,12.65
9812,11.52
9813,11.45
9814,10.25
9815,10.24
9816,11.56
9817,10.44
9818,12.28
9819,10.56
9820,13.72
9821,16.68
9822,11.56
9823,9.52
9824,11.68
9825,10.99
9826,12.12
9827,14.95
9828,15.49
9829,11.55
9830,8.65
9831,10.88
9832,11.97
9833,11.9
9834,11.72
9835,12.53
9836,9.8
9837,11.91
9838,11.68
9839,11.32
9840,12.61
9841,13.0
9842,10.47
9843,13.67
9844,9.62
9845,11.46
9846,10.15
9847,11.5
9848,16.58
9849,19.55
9850,14.79
9851,29.56
9852,21.13
9853,15.55
9854,16.13
9855,12.89
9856,15.74
9857,11.58
9858,12.93
9859,13.2
9860,23.17
9861,32.64
9862,18.82
9863,16.32
9864,15.69
9865,15.22
9866,13.7
9867,14.52
9868,16.08
9869,13.81
9870,14.75
9871,13.74
9872,13.5
9873,13.85
9874,14.21
9875,13.77
9876,13.38
9877,14.67
9878,11.74
9879,14.21
9880,12.58
9881,14.48
9882,12.21
9883,12.84
9884,16.59
9885,12.48
9886,11.43
9887,13.34
9888,11.7
9889,15.42
9890,14.95
9891,16.91
9892,16.51
9893,14.13
9894,14.6
9895,13.77
9896,13.66
9897,17.18
9898,15.69
9899,16.12
9900,14.67
9901,13.42
9902,14.79
9903,12.87
9904,12.87
9905,16.63
9906,14.09
9907,13.11
9908,15.5
9909,12.21
9910,14.48
9911,13.11
9912,13.97
9913,15.5
9914,18.16
9915,19.76
9916,21.29
9917,18.51
9918,19.76
9919,22.42
9920,22.58
9921,19.92
9922,18.43
9923,18.31
9924,18.08
9925,18.59
9926,16.94
9927,17.34
9928,15.38
9929,15.81
9930,16.04
9931,15.14
9932,18.47
9933,14.71
9934,18.35
9935,15.57
9936,25.67
9937,105.07
9938,103.66
9939,58.27
9940,51.19
9941,39.48
9942,31.42
9943,29.35
9944,27.43
9945,51.77
9946,124.64
9947,72.04
9948,49.46
9949,41.28
9950,42.65
9951,40.23
9952,47.43
9953,53.57
9954,46.41
9955,41.13
9956,40.74
9957,49.03
9958,83.9
9959,164.28
9960,112.86
9961,76.66
9962,88.52
9963,228.85
9964,139.66
9965,115.32
9966,127.88
9967,122.6
9968,318.34
9969,338.89
9970,374.15
9971,259.88
9972,176.45
9973,194.65
9974,135.01
9975,103.9
9976,80.5
9977,71.73
9978,59.05
9979,65.7
9980,48.84
9981,45.71
9982,42.69
9983,41.17
9984,64.06
9985,36.0
9986,35.14
9987,41.28
9988,45.32
9989,40.42
9990,95.17
9991,176.14
9992,293.1
9993,186.08
9994,142.6
9995,109.06
9996,85.74
9997,78.77
9998,70.05
9999,63.71
10000,58.93
10001,53.96
10002,48.13
10003,48.05
10004,42.18
10005,43.4
10006,43.01
10007,41.09
10008,39.88
10009,40.03
10010,38.62
10011,42.65
10012,39.52
10013,38.66
10014,36.2
10015,57.41
10016,95.21
10017,140.49
10018,211.75
10019,144.12
10020,97.56
10021,188.23
10022,172.46
10023,125.15
10024,98.81
10025,81.83
10026,71.38
10027,60.38
10028,53.73
10029,51.93
10030,47.59
10031,45.71
10032,45.43
10033,43.08
10034,47.86
10035,47.23
10036,64.45
10037,56.16
10038,50.44
10039,47.78
10040,46.53
10041,45.43
10042,44.04
10043,46.18
10044,59.29
10045,80.81
10046,69.58
10047,64.53
10048,73.26
10049,83.35
10050,107.03
10051,76.97
10052,71.89
10053,64.37
10054,60.85
10055,57.92
10056,55.69
10057,51.5
10058,49.97
10059,67.7
10060,56.94
10061,51.62
10062,49.27
10063,52.55
10064,53.57
10065,50.17
10066,48.05
10067,48.41
10068,50.56
10069,56.78
10070,50.83
10071,51.3
10072,49.27
10073,47.82
10074,47.19
10075,47.78
10076,45.2
10077,45.59
10078,44.57
10079,41.4
10080,40.42
10081,40.85
10082,37.96
10083,38.94
10084,39.33
10085,35.57
10086,36.67
10087,38.35
10088,37.14
10089,40.7
10090,37.02
10091,35.49
10092,34.28
10093,32.21
10094,33.26
10095,34.55
10096,32.05
10097,32.71
10098,28.45
10099,29.19
10100,27.71
10101,25.32
10102,29.15
10103,28.29
10104,28.49
10105,26.3
10106,27.9
10107,26.96
10108,28.29
10109,26.77
10110,27.24
10111,28.1
10112,29.47
10113,23.24
10114,26.3
10115,25.51
10116,23.28
10117,22.78
10118,21.95
10119,23.4
10120,21.21
10121,20.94
10122,21.37
10123,19.02
10124,20.15
10125,19.53
10126,18.74
10127,19.14
10128,19.53
10129,20.7
10130,18.39
10131,19.45
10132,19.53
10133,19.96
10134,17.96
10135,17.92
10136,16.36
10137,19.14
10138,18.78
10139,18.39
10140,17.45
10141,17.57
10142,17.41
10143,16.67
10144,16.2
10145,16.83
10146,16.87
10147,16.55
10148,16.87
10149,16.01
10150,14.21
10151,14.28
10152,17.3
10153,16.4
10154,16.87
10155,15.5
10156,15.07
10157,15.03
10158,15.57
10159,13.77
10160,16.24
10161,13.19
10162,14.99
10163,15.69
10164,16.71
10165,13.15
10166,14.95
10167,11.66
10168,16.59
10169,14.52
10170,15.89
10171,14.83
10172,15.38
10173,12.64
10174,14.52
10175,14.01
10176,14.52
10177,12.68
10178,13.85
10179,13.15
10180,13.42
10181,14.6
10182,14.17
10183,12.17
10184,13.74
10185,14.71
10186,13.03
10187,13.54
10188,14.21
10189,13.27
10190,12.84
10191,16.04
10192,12.64
10193,14.24
10194,15.73
10195,13.31
10196,14.13
10197,14.6
10198,12.95
10199,14.09
10200,13.15
10201,13.85
10202,16.67
10203,19.57
10204,13.7
10205,13.89
10206,29.58
10207,22.62
10208,16.55
10209,15.97
10210,15.3
10211,13.81
10212,14.4
10213,18.08
10214,12.68
10215,14.91
10216,15.14
10217,12.84
10218,13.85
10219,13.58
10220,17.22
10221,12.56
10222,12.56
10223,13.85
10224,16.01
10225,14.56
10226,14.83
10227,15.89
10228,11.58
10229,12.68
10230,14.87
10231,14.28
10232,14.32
10233,14.21
10234,13.58
10235,16.67
10236,12.37
10237,12.25
10238,14.52
10239,12.37
10240,13.7
10241,15.26
10242,13.66
10243,15.18
10244,13.54
10245,14.6
10246,12.01
10247,14.28
10248,12.52
10249,13.38
10250,13.93
10251,14.01
10252,12.01
10253,13.66
10254,13.89
10255,15.81
10256,11.78
10257,13.07
10258,14.71
10259,12.76
10260,13.77
10261,15.34
10262,14.05
10263,12.68
10264,15.3
10265,15.18
10266,15.89
10267,17.69
10268,12.56
10269,14.79
10270,15.11
10271,12.84
10272,14.64
10273,13.11
10274,13.7
10275,15.11
10276,14.79
10277,20.43
10278,21.72
10279,20.47
10280,15.93
10281,16.79
10282,13.54
10283,13.89
10284,16.83
10285,11.0
10286,14.48
10287,13.74
10288,18.51
10289,16.94
10290,15.11
10291,15.89
10292,13.42
10293,13.03
10294,13.23
10295,14.21
10296,14.67
10297,16.36
10298,14.09
10299,14.28
10300,13.81
10301,13.11
10302,12.95
10303,13.42
10304,15.85
10305,14.95
10306,14.67
10307,14.05
10308,13.31
10309,13.81
10310,13.89
10311,14.79
10312,14.79
10313,13.42
10314,13.93
10315,12.05
10316,14.05
10317,16.08
10318,13.74
10319,13.81
10320,14.21
10321,13.5
10322,14.01
10323,14.44
10324,13.42
10325,14.6
10326,16.08
10327,22.85
10328,25.44
10329,38.66
10330,59.01
10331,29.55
10332,23.48
10333,43.44
10334,34.48
10335,29.0
10336,20.82
10337,19.68
10338,19.14
10339,17.92
10340,17.14
10341,16.91
10342,17.69
10343,16.24
10344,15.77
10345,15.65
10346,15.54
10347,15.97
10348,15.81
10349,14.6
10350,15.89
10351,13.31
10352,14.83
10353,13.34
10354,14.09
10355,14.6
10356,14.28
10357,13.77
10358,15.61
10359,16.16
10360,18.82
10361,19.49
10362,32.64
10363,119.63
10364,79.28
10365,49.03
10366,47.0
10367,38.43
10368,45.79
10369,36.0
10370,52.59
10371,51.19
10372,56.74
10373,46.65
10374,42.18
10375,38.55
10376,42.07
10377,35.57
10378,56.47
10379,53.53
10380,43.44
10381,37.49
10382,31.46
10383,33.15
10384,37.68
10385,45.71
10386,47.35
10387,41.99
10388,39.8
10389,41.75
10390,41.99
10391,40.54
10392,37.72
10393,55.61
10394,51.19
10395,48.05
10396,46.53
10397,42.46
10398,39.92
10399,39.84
10400,36.71
10401,33.46
10402,30.99
10403,31.31
10404,38.12
10405,87.34
10406,71.93
10407,56.19
10408,42.5
10409,40.46
10410,38.47
10411,33.54
10412,31.89
10413,31.5
10414,32.21
10415,33.42
10416,31.5
10417,29.66
10418,27.39
10419,30.6
10420,27.71
10421,28.88
10422,27.28
10423,27.51
10424,29.94
10425,33.07
10426,33.65
10427,30.64
10428,29.55
10429,27.2
10430,28.61
10431,29.31
10432,35.45
10433,37.33
10434,35.34
10435,33.03
10436,41.68
10437,29.39
10438,33.58
10439,33.07
10440,37.61
10441,34.63
10442,33.81
10443,33.69
10444,46.69
10445,48.8
10446,48.99
10447,46.1
10448,39.92
10449,39.56
10450,37.14
10451,32.44
10452,34.28
10453,32.56
10454,36.08
10455,34.59
10456,30.99
10457,30.99
10458,32.13
10459,29.31
10460,28.72
10461,29.82
10462,26.92
10463,24.73
10464,26.22
10465,24.93
10466,25.75
10467,21.33
10468,19.96
10469,21.01
10470,19.96
10471,17.26
10472,19.61
10473,18.74
10474,18.2
10475,20.74
10476,13.38
10477,17.65
10478,16.87
10479,15.03
10480,17.1
10481,17.06
10482,15.42
10483,14.21
10484,17.65
10485,13.46
10486,12.41
10487,16.55
10488,13.58
10489,15.57
10490,15.07
10491,14.17
10492,17.06
10493,13.15
10494,14.75
10495,15.65
10496,11.7
10497,14.79
10498,12.17
10499,12.76
10500,13.58
10501,12.25
10502,13.07
10503,14.48
10504,15.11
10505,14.05
10506,11.43
10507,10.72
10508,14.56
10509,11.94
10510,13.46
10511,12.91
10512,12.05
10513,13.27
10514,8.92
10515,14.32
10516,12.72
10517,11.97
10518,13.77
10519,10.53
10520,10.8
10521,11.66
10522,11.82
10523,12.99
10524,11.58
10525,11.5
10526,11.15
10527,12.87
10528,10.92
10529,10.92
10530,17.06
10531,11.82
10532,11.78
10533,9.27
10534,10.68
10535,10.6
10536,11.74
10537,10.53
10538,12.01
10539,10.72
10540,12.64
10541,12.48
10542,10.88
10543,10.6
10544,12.6
10545,11.07
10546,12.09
10547,10.68
10548,11.94
10549,12.05
10550,12.09
10551,12.01
10552,13.62
10553,10.96
10554,13.38
10555,11.27
10556,11.78
10557,11.94
10558,10.02
10559,12.84
10560,15.26
10561,13.7
10562,12.87
10563,11.9
10564,14.21
10565,12.99
10566,12.37
10567,12.44
10568,12.84
10569,14.01
10570,11.5
10571,11.66
10572,11.54
10573,11.78
10574,9.82
10575,14.32
10576,13.03
10577,11.47
10578,13.85
10579,10.33
10580,11.74
10581,12.13
10582,12.64
10583,9.7
10584,15.77
10585,13.11
10586,9.51
10587,14.79
10588,12.84
10589,12.84
10590,12.21
10591,11.39
10592,12.99
10593,11.47
10594,12.68
10595,12.48
10596,11.11
10597,11.86
10598,11.54
10599,13.38
10600,11.07
10601,12.84
10602,12.68
10603,11.82
10604,11.27
10605,13.81
10606,21.29
10607,19.96
10608,18.82
10609,14.52
10610,20.04
10611,19.92
10612,16.94
10613,12.33
10614,15.54
10615,16.71
10616,24.42
10617,61.48
10618,23.95
10619,21.21
10620,15.03
10621,16.63
10622,15.11
10623,16.51
10624,17.3
10625,17.61
10626,28.68
10627,23.13
10628,31.35
10629,26.02
10630,23.01
10631,21.17
10632,16.4
10633,18.16
10634,17.18
10635,13.77
10636,16.87
10637,14.71
10638,16.08
10639,25.36
10640,27.86
10641,23.13
10642,16.83
10643,19.45
10644,15.65
10645,21.25
10646,17.81
10647,26.96
10648,30.8
10649,29.55
10650,24.34
10651,19.76
10652,22.46
10653,21.09
10654,20.27
10655,20.0
10656,20.78
10657,18.12
10658,18.74
10659,18.71
10660,18.59
10661,18.2
10662,18.12
10663,16.2
10664,17.26
10665,14.99
10666,17.02
10667,15.85
10668,16.71
10669,14.13
10670,15.81
10671,15.93
10672,17.84
10673,20.54
10674,20.15
10675,19.33
10676,38.15
10677,38.78
10678,41.25
10679,29.0
10680,23.21
10681,25.4
10682,20.9
10683,34.08
10684,66.25
10685,54.82
10686,43.55
10687,33.65
10688,40.38
10689,34.75
10690,36.08
10691,34.24
10692,33.5
10693,44.69
10694,46.06
10695,54.04
10696,162.48
10697,240.12
10698,227.24
10699,188.66
10700,192.18
10701,191.98
10702,137.32
10703,103.98
10704,81.75
10705,60.89
10706,59.83
10707,50.6
10708,45.55
10709,43.36
10710,40.5
10711,39.09
10712,37.18
10713,32.99
10714,30.84
10715,28.21
10716,29.0
10717,29.0
10718,38.78
10719,36.08
10720,35.49
10721,36.0
10722,34.75
10723,34.87
10724,32.25
10725,29.9
10726,25.63
10727,30.8
10728,24.58
10729,28.25
10730,41.52
10731,74.63
10732,241.1
10733,350.39
10734,342.68
10735,233.5
10736,169.44
10737,169.25
10738,151.68
10739,114.58
10740,96.97
10741,84.68
10742,88.09
10743,100.45
10744,87.03
10745,77.64
10746,71.3
10747,69.38
10748,64.76
10749,88.56
10750,81.24
10751,76.03
10752,67.97
10753,60.19
10754,55.76
10755,52.59
10756,52.01
10757,49.46
10758,80.1
10759,75.41
10760,67.46
10761,61.01
10762,54.08
10763,50.32
10764,47.74
10765,44.14
10766,42.18
10767,42.03
10768,40.15
10769,40.15
10770,39.45
10771,38.15
10772,36.98
10773,33.42
10774,34.28
10775,31.81
10776,33.22
10777,30.72
10778,30.41
10779,42.85
10780,60.97
10781,46.41
10782,40.42
10783,38.12
10784,38.27
10785,37.41
10786,34.95
10787,33.3
10788,33.85
10789,34.83
10790,33.15
10791,32.99
10792,33.54
10793,33.93
10794,34.55
10795,44.73
10796,42.69
10797,37.88
10798,38.39
10799,36.51
10800,36.39
10801,36.16
10802,35.26
10803,38.47
10804,35.3
10805,35.41
10806,32.68
10807,30.95
10808,33.18
10809,34.01
10810,31.46
10811,31.81
10812,30.01
10813,29.08
10814,36.94
10815,30.88
10816,28.72
10817,28.88
10818,32.13
10819,30.05
10820,29.66
10821,28.76
10822,22.7
10823,31.97
10824,27.51
10825,27.74
10826,27.24
10827,26.69
10828,22.78
10829,22.66
10830,23.48
10831,23.64
10832,20.43
10833,20.78
10834,21.09
10835,23.79
10836,22.27
10837,23.6
10838,19.57
10839,21.37
10840,22.27
10841,20.9
10842,20.94
10843,21.44
10844,19.8
10845,21.21
10846,17.92
10847,21.44
10848,21.72
10849,20.62
10850,21.48
10851,19.61
10852,18.47
10853,18.71
10854,16.36
10855,18.2
10856,17.57
10857,17.37
10858,16.24
10859,16.98
10860,15.93
10861,16.67
10862,17.96
10863,14.64
10864,16.67
10865,17.22
10866,15.46
10867,14.67
10868,15.14
10869,16.67
10870,16.47
10871,16.2
10872,15.03
10873,14.71
10874,16.32
10875,13.42
10876,14.6
10877,14.71
10878,16.01
10879,13.58
10880,13.03
10881,15.18
10882,14.71
10883,12.41
10884,16.16
10885,12.41
10886,13.66
10887,14.64
10888,13.5
10889,12.21
10890,15.42
10891,13.62
10892,13.62
10893,14.6
10894,11.97
10895,13.42
10896,13.27
10897,12.99
10898,13.77
10899,12.87
10900,13.34
10901,12.05
10902,13.7
10903,13.7
10904,12.76
10905,12.44
10906,13.74
10907,11.86
10908,13.38
10909,12.64
10910,11.86
10911,13.66
10912,13.7
10913,13.58
10914,11.23
10915,10.17
10916,14.17
10917,12.17
10918,13.85
10919,12.68
10920,13.74
10921,11.43
10922,13.77
10923,11.15
10924,14.52
10925,11.39
10926,13.03
10927,12.87
10928,14.05
10929,9.74
10930,12.09
10931,12.13
10932,13.54
10933,13.23
10934,13.03
10935,12.17
10936,11.54
10937,13.11
10938,13.27
10939,11.78
10940,11.94
10941,13.81
10942,12.91
10943,12.21
10944,11.74
10945,13.58
10946,16.36
10947,13.62
10948,13.31
10949,13.46
10950,11.9
10951,14.71
10952,13.5
10953,12.87
10954,15.03
10955,12.33
10956,18.27
10957,11.19
10958,16.4
10959,14.05
10960,11.86
10961,14.79
10962,12.72
10963,15.61
10964,8.3
10965,12.17
10966,12.44
10967,12.29
10968,11.0
10969,17.69
10970,17.34
10971,19.41
10972,16.08
10973,13.74
10974,14.32
10975,14.4
10976,13.74
10977,15.57
10978,13.07
10979,13.93
10980,12.21
10981,13.07
10982,13.7
10983,15.38
10984,14.64
10985,13.62
10986,14.44
10987,14.13
10988,14.17
10989,14.6
10990,14.01
10991,13.31
10992,14.64
10993,14.4
10994,14.32
10995,14.4
10996,14.6
10997,15.85
10998,14.56
10999,14.44
11000,13.93
11001,13.62
11002,13.66
11003,13.11
11004,13.58
11005,13.62
11006,13.62
11007,15.85
11008,12.99
11009,13.74
11010,14.48
11011,13.74
11012,13.31
11013,13.66
11014,14.32
11015,14.28
11016,13.93
11017,12.05
11018,16.04
11019,12.76
11020,17.02
11021,55.88
11022,112.9
11023,58.86
11024,30.17
11025,22.74
11026,20.27
11027,17.73
11028,18.51
11029,14.4
11030,15.3
11031,16.63
11032,16.01
11033,14.24
11034,14.44
11035,16.12
11036,15.03
11037,14.28
11038,16.04
11039,14.99
11040,19.92
11041,15.69
11042,16.59
11043,14.95
11044,16.98
11045,15.18
11046,16.55
11047,15.61
11048,14.87
11049,14.87
11050,15.69
11051,14.91
11052,15.3
11053,16.87
11054,15.46
11055,14.91
11056,15.14
11057,13.89
11058,15.93
11059,13.74
11060,15.3
11061,13.81
11062,13.58
11063,13.62
11064,14.17
11065,13.58
11066,19.37
11067,26.96
11068,21.17
11069,24.65
11070,24.93
11071,27.51
11072,59.13
11073,80.22
11074,46.41
11075,39.09
11076,29.35
11077,58.82
11078,119.28
11079,71.03
11080,47.0
11081,33.97
11082,29.19
11083,28.14
11084,25.98
11085,25.48
11086,23.36
11087,21.76
11088,22.58
11089,20.66
11090,21.56
11091,22.03
11092,28.72
11093,25.16
11094,67.54
11095,102.84
11096,67.07
11097,57.37
11098,50.09
11099,43.12
11100,41.83
11101,39.45
11102,35.49
11103,32.28
11104,32.01
11105,50.36
11106,44.81
11107,48.84
11108,47.78
11109,40.66
11110,36.86
11111,34.4
11112,37.45
11113,60.58
11114,50.29
11115,41.52
11116,39.09
11117,34.63
11118,34.32
11119,31.74
11120,31.58
11121,36.94
11122,31.5
11123,31.31
11124,39.76
11125,38.39
11126,35.61
11127,35.92
11128,39.52
11129,53.14
11130,75.56
11131,94.58
11132,74.74
11133,55.92
11134,95.72
11135,88.71
11136,69.03
11137,58.7
11138,50.75
11139,44.45
11140,46.53
11141,44.92
11142,39.64
11143,36.31
11144,34.36
11145,33.18
11146,28.76
11147,28.8
11148,30.8
11149,28.68
11150,28.84
11151,28.33
11152,28.84
11153,24.34
11154,26.92
11155,24.14
11156,30.13
11157,28.53
11158,27.98
11159,36.31
11160,28.76
11161,27.04
11162,28.14
11163,25.28
11164,30.68
11165,28.92
11166,30.84
11167,22.93
11168,27.47
11169,24.14
11170,26.41
11171,24.69
11172,24.85
11173,19.41
11174,22.81
11175,21.52
11176,20.0
11177,19.64
11178,20.04
11179,19.1
11180,17.14
11181,17.88
11182,18.24
11183,18.86
11184,17.22
11185,18.71
11186,20.51
11187,20.31
11188,38.19
11189,29.66
11190,21.68
11191,23.56
11192,20.94
11193,20.15
11194,23.32
11195,20.27
11196,19.8
11197,21.09
11198,17.37
11199,17.88
11200,20.9
11201,18.35
11202,14.28
11203,17.88
11204,18.2
11205,15.18
11206,16.63
11207,15.69
11208,13.74
11209,12.13
11210,15.57
11211,14.28
11212,15.03
11213,15.3
11214,15.38
11215,13.97
11216,13.62
11217,13.58
11218,16.32
11219,10.72
11220,15.3
11221,15.65
11222,13.93
11223,13.11
11224,15.34
11225,11.74
11226,13.7
11227,12.41
11228,13.15
11229,11.74
11230,13.58
11231,12.41
11232,13.77
11233,13.07
11234,13.19
11235,12.48
11236,11.39
11237,11.7
11238,10.88
11239,12.8
11240,9.9
11241,13.34
11242,9.9
11243,10.88
11244,12.68
11245,11.15
11246,10.17
11247,13.54
11248,11.35
11249,4.46
11250,15.61
11251,11.27
11252,11.7
11253,10.06
11254,10.76
11255,10.17
11256,10.33
11257,10.6
11258,11.54
11259,9.78
11260,1.17
11261,10.45
11262,12.25
11263,9.27
11264,9.55
11265,9.86
11266,11.23
11267,12.01
11268,10.25
11269,9.39
11270,14.56
11271,9.31
11272,10.84
11273,8.77
11274,10.45
11275,9.9
11276,9.55
11277,8.65
11278,10.68
11279,11.82
11280,11.47
11281,10.14
11282,9.47
11283,8.84
11284,11.11
11285,8.96
11286,8.84
11287,11.9
11288,9.94
11289,12.05
11290,10.37
11291,10.92
11292,10.17
11293,12.37
11294,8.02
11295,10.49
11296,9.78
11297,9.12
11298,11.7
11299,9.67
11300,8.65
11301,8.49
11302,10.1
11303,7.87
11304,12.33
11305,11.82
11306,13.11
11307,12.87
11308,11.66
11309,15.5
11310,2.35
11311,10.8
11312,13.46
11313,14.56
11314,11.31
11315,13.34
11316,5.56
11317,9.31
11318,10.8
11319,10.29
11320,16.28
11321,12.64
11322,10.29
11323,10.17
11324,10.76
11325,12.41
11326,11.43
11327,12.37
11328,11.94
11329,11.82
11330,14.21
11331,13.15
11332,13.46
11333,15.73
11334,13.23
11335,12.52
11336,12.76
11337,15.46
11338,9.94
11339,13.11
11340,13.46
11341,16.32
11342,11.0
11343,12.13
11344,12.99
11345,12.09
11346,13.46
11347,12.17
11348,14.01
11349,12.52
11350,31.81
11351,32.68
11352,21.72
11353,16.94
11354,14.87
11355,16.08
11356,15.14
11357,13.77
11358,13.89
11359,14.05
11360,13.38
11361,14.95
11362,14.17
11363,11.47
11364,13.5
11365,17.65
11366,40.74
11367,66.09
11368,55.14
11369,193.82
11370,289.38
11371,226.15
11372,107.85
11373,74.23
11374,57.52
11375,72.94
11376,74.0
11377,129.96
11378,132.35
11379,96.34
11380,91.53
11381,82.14
11382,67.03
11383,48.92
11384,49.74
11385,41.21
11386,38.86
11387,35.34
11388,33.73
11389,34.48
11390,43.24
11391,41.64
11392,37.65
11393,45.75
11394,46.41
11395,45.71
11396,45.51
11397,59.44
11398,75.64
11399,106.32
11400,78.89
11401,65.0
11402,90.71
11403,320.06
11404,289.19
11405,188.78
11406,151.64
11407,124.56
11408,88.17
11409,71.22
11410,66.96
11411,64.8
11412,57.99
11413,70.83
11414,68.72
11415,92.55
11416,96.15
11417,77.21
11418,71.53
11419,66.21
11420,64.84
11421,47.9
11422,47.47
11423,44.57
11424,41.28
11425,37.33
11426,36.16
11427,40.35
11428,36.12
11429,40.78
11430,34.2
11431,32.68
11432,34.87
11433,39.52
11434,38.9
11435,39.84
11436,35.3
11437,37.65
11438,32.05
11439,32.95
11440,33.65
11441,47.78
11442,49.54
11443,48.33
11444,41.95
11445,38.78
11446,39.92
11447,33.54
11448,37.06
11449,36.51
11450,34.95
11451,32.4
11452,33.34
11453,30.99
11454,29.98
11455,32.91
11456,28.02
11457,28.61
11458,27.98
11459,53.85
11460,123.46
11461,227.09
11462,249.04
11463,191.2
11464,164.71
11465,142.29
11466,119.55
11467,113.45
11468,104.76
11469,86.05
11470,77.76
11471,77.33
11472,71.5
11473,71.18
11474,69.15
11475,173.04
11476,153.48
11477,110.78
11478,91.61
11479,80.65
11480,67.46
11481,64.29
11482,65.98
11483,66.13
11484,60.77
11485,66.13
11486,65.63
11487,60.77
11488,68.36
11489,65.0
11490,67.7
11491,61.83
11492,59.6
11493,55.72
11494,53.73
11495,52.09
11496,49.78
11497,46.84
11498,44.02
11499,44.3
11500,47.31
11501,44.88
11502,48.21
11503,54.98
11504,81.4
11505,134.58
11506,92.55
11507,123.19
11508,165.57
11509,107.22
11510,86.76
11511,73.92
11512,70.28
11513,62.42
11514,61.4
11515,74.74
11516,209.12
11517,181.26
11518,238.4
11519,242.58
11520,168.07
11521,130.12
11522,106.13
11523,92.04
11524,85.0
11525,77.48
11526,75.53
11527,71.65
11528,70.52
11529,70.67
11530,70.16
11531,66.13
11532,64.53
11533,64.96
11534,61.16
11535,59.17
11536,58.86
11537,57.52
11538,52.36
