$2/1/1990-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
20601,46.31
20602,45.14
20603,36.28
20604,38.26
20605,38.31
20606,36.48
20607,39.63
20608,39.63
20609,36.0
20610,40.66
20611,30.49
20612,35.03
20613,34.58
20614,32.27
20615,31.45
20616,31.4
20617,29.8
20618,32.12
20619,29.29
20620,22.38
20621,27.07
20622,26.43
20623,26.36
20624,25.89
20625,25.17
20626,25.05
20627,24.19
20628,23.84
20629,25.09
20630,21.5
20631,23.15
20632,20.14
20633,22.39
20634,22.17
20635,21.28
20636,21.77
20637,19.46
20638,20.42
20639,24.37
20640,19.55
20641,19.88
20642,19.91
20643,20.15
20644,20.15
20645,18.83
20646,16.45
20647,21.07
20648,17.52
20649,19.65
20650,16.09
20651,18.53
20652,20.02
20653,21.9
20654,18.81
20655,18.76
20656,18.31
20657,16.6
20658,20.71
20659,18.74
20660,17.35
20661,18.69
20662,17.37
20663,17.77
20664,16.42
20665,17.08
20666,16.91
20667,12.35
20668,17.79
20669,18.22
20670,17.32
20671,15.3
20672,17.85
20673,18.72
20674,18.1
20675,17.26
20676,14.66
20677,17.44
20678,16.98
20679,16.55
20680,15.27
20681,16.41
20682,16.1
20683,16.29
20684,15.76
20685,15.68
20686,16.26
20687,16.31
20688,15.1
20689,15.93
20690,15.27
20691,13.23
20692,13.23
20693,15.94
20694,17.79
20695,16.54
20696,17.63
20697,14.45
20698,18.53
20699,15.12
20700,16.16
20701,14.56
20702,14.89
20703,15.25
20704,14.62
20705,15.69
20706,13.96
20707,14.53
20708,14.94
20709,17.87
20710,15.43
20711,11.39
20712,16.19
20713,14.68
20714,15.65
20715,15.35
20716,12.21
20717,14.79
20718,15.56
20719,15.76
20720,11.47
20721,16.28
20722,15.7
20723,18.72
20724,11.58
20725,19.19
20726,15.96
20727,9.68
20728,14.38
20729,14.71
20730,14.98
20731,13.61
20732,17.37
20733,18.54
20734,18.29
20735,10.06
20736,20.32
20737,7.6
20738,16.44
20739,19.16
20740,20.05
20741,15.67
20742,19.02
20743,14.14
20744,10.43
20745,15.72
20746,15.74
20747,15.74
20748,14.75
20749,14.8
20750,15.57
20751,7.59
20752,13.17
20753,11.85
20754,16.27
20755,20.42
20756,16.74
20757,13.38
20758,17.67
20759,16.64
20760,17.88
20761,21.53
20762,14.87
20763,16.86
20764,14.87
20765,15.34
20766,17.63
20767,16.38
20768,15.2
20769,18.53
20770,18.45
20771,28.32
20772,21.65
20773,18.5
20774,22.71
20775,21.62
20776,17.68
20777,16.24
20778,18.14
20779,18.04
20780,23.0
20781,21.04
20782,17.29
20783,17.39
20784,26.86
20785,22.07
20786,18.23
20787,17.75
20788,17.32
20789,17.35
20790,17.08
20791,16.96
20792,13.42
20793,17.2
20794,16.73
20795,16.28
20796,17.67
20797,28.66
20798,31.81
20799,38.32
20800,54.54
20801,62.02
20802,61.86
20803,65.7
20804,37.29
20805,27.92
20806,26.84
20807,23.87
20808,21.62
20809,23.75
20810,19.46
20811,18.89
20812,20.1
20813,19.24
20814,51.38
20815,61.67
20816,36.48
20817,29.62
20818,25.31
20819,25.16
20820,22.65
20821,21.76
20822,33.34
20823,31.94
20824,27.64
20825,24.85
20826,23.16
20827,23.89
20828,21.21
20829,21.57
20830,21.07
20831,20.17
20832,19.09
20833,18.88
20834,18.13
20835,19.8
20836,18.82
20837,18.91
20838,19.07
20839,18.8
20840,18.32
20841,16.77
20842,19.29
20843,20.06
20844,16.67
20845,19.62
20846,17.58
20847,17.73
20848,16.62
20849,18.41
20850,16.11
20851,16.58
20852,17.99
20853,18.91
20854,17.25
20855,18.12
20856,18.23
20857,25.67
20858,32.23
20859,40.53
20860,96.45
20861,111.36
20862,62.09
20863,47.18
20864,39.09
20865,35.63
20866,32.43
20867,29.01
20868,28.27
20869,26.89
20870,27.36
20871,53.44
20872,102.81
20873,63.88
20874,62.57
20875,73.04
20876,56.78
20877,53.77
20878,41.07
20879,41.07
20880,36.85
20881,34.96
20882,35.02
20883,37.87
20884,36.68
20885,38.23
20886,38.03
20887,38.03
20888,35.94
20889,35.62
20890,35.94
20891,35.68
20892,38.0
20893,34.54
20894,33.72
20895,32.25
20896,31.85
20897,30.32
20898,34.21
20899,29.68
20900,29.77
20901,27.99
20902,28.77
20903,28.65
20904,28.7
20905,29.52
20906,24.97
20907,26.8
20908,25.43
20909,25.56
20910,24.85
20911,23.21
20912,22.21
20913,23.55
20914,23.12
20915,21.26
20916,23.16
20917,21.69
20918,22.99
20919,22.74
20920,23.87
20921,23.25
20922,22.49
20923,24.89
20924,21.09
20925,20.85
20926,20.36
20927,20.18
20928,20.26
20929,19.94
20930,30.3
20931,29.87
20932,23.77
20933,22.3
20934,21.16
20935,21.61
20936,22.45
20937,21.88
20938,21.36
20939,21.35
20940,23.06
20941,26.52
20942,23.91
20943,22.99
20944,21.18
20945,21.16
20946,21.24
20947,21.24
20948,20.34
20949,20.31
20950,19.84
20951,20.24
20952,18.7
20953,20.02
20954,18.85
20955,18.61
20956,19.4
20957,17.8
20958,17.58
20959,17.55
20960,15.37
20961,16.88
20962,17.19
20963,17.69
20964,17.55
20965,16.89
20966,15.99
20967,15.28
20968,14.31
20969,15.41
20970,15.9
20971,15.61
20972,14.87
20973,15.79
20974,14.96
20975,14.6
20976,15.96
20977,14.82
20978,14.59
20979,15.16
20980,16.4
20981,14.33
20982,14.34
20983,15.02
20984,14.12
20985,14.73
20986,14.72
20987,12.75
20988,9.96
20989,9.43
20990,13.59
20991,13.57
20992,13.47
20993,14.31
20994,15.92
20995,13.66
20996,13.61
20997,11.04
20998,13.21
20999,14.13
21000,14.67
21001,13.06
21002,14.57
21003,12.86
21004,14.37
21005,13.62
21006,13.26
21007,15.27
21008,13.29
21009,13.8
21010,13.9
21011,14.64
21012,13.72
21013,13.77
21014,13.94
21015,13.76
21016,15.25
21017,13.0
21018,24.08
21019,14.09
21020,13.42
21021,14.26
21022,15.34
21023,14.16
21024,13.08
21025,14.29
21026,13.62
21027,13.03
21028,14.1
21029,12.41
21030,12.73
21031,12.72
21032,13.65
21033,13.57
21034,12.64
21035,12.11
21036,12.1
21037,9.86
21038,8.76
21039,3.78
21040,9.97
21041,13.04
21042,14.39
21043,11.34
21044,11.74
21045,13.13
21046,10.48
21047,11.94
21048,9.98
21049,12.91
21050,12.7
21051,13.01
21052,13.0
21053,12.33
21054,15.31
21055,11.32
21056,7.53
21057,13.51
21058,14.13
21059,11.86
21060,14.49
21061,12.81
21062,14.62
21063,14.56
21064,12.54
21065,12.79
21066,13.09
21067,12.24
21068,14.89
21069,13.19
21070,12.89
21071,12.07
21072,12.81
21073,13.52
21074,12.24
21075,12.46
21076,12.13
21077,13.13
21078,11.81
21079,14.37
21080,13.06
21081,11.55
21082,14.8
21083,12.44
21084,12.69
21085,2.14
21086,9.36
21087,9.36
21088,14.46
21089,13.21
21090,16.75
21091,14.25
21092,11.73
21093,15.91
21094,13.04
21095,12.7
21096,13.54
21097,13.36
21098,19.48
21099,11.79
21100,11.79
21101,15.35
21102,20.01
21103,14.91
21104,14.18
21105,13.52
21106,11.83
21107,15.72
21108,18.13
21109,18.35
21110,18.35
21111,24.27
21112,19.12
21113,13.69
21114,13.53
21115,15.64
21116,14.34
21117,13.85
21118,10.87
21119,12.96
21120,12.91
21121,13.77
21122,13.45
21123,13.47
21124,13.78
21125,13.27
21126,13.75
21127,14.29
21128,14.1
21129,13.56
21130,13.01
21131,13.52
21132,14.36
21133,15.1
21134,14.25
21135,14.71
21136,14.51
21137,14.74
21138,12.07
21139,12.6
21140,13.9
21141,13.05
21142,17.01
21143,17.01
21144,16.06
21145,15.02
21146,14.29
21147,14.06
21148,13.61
21149,8.34
21150,7.59
21151,13.11
21152,13.0
21153,14.49
21154,12.88
21155,15.76
21156,18.61
21157,22.85
21158,17.54
21159,21.75
21160,26.73
21161,23.24
21162,19.33
21163,19.41
21164,14.95
21165,14.36
21166,14.36
21167,13.95
21168,14.37
21169,18.0
21170,20.85
21171,53.28
21172,51.19
21173,40.58
21174,26.97
21175,21.53
21176,18.59
21177,18.4
21178,17.62
21179,17.62
21180,16.05
21181,16.87
21182,18.94
21183,15.79
21184,15.8
21185,16.06
21186,16.68
21187,29.87
21188,121.78
21189,76.04
21190,49.46
21191,40.52
21192,45.3
21193,35.85
21194,39.79
21195,37.7
21196,35.17
21197,30.9
21198,28.48
21199,27.14
21200,25.12
21201,23.54
21202,23.01
21203,22.72
21204,21.59
21205,22.63
21206,20.47
21207,19.37
21208,23.47
21209,25.55
21210,46.11
21211,51.68
21212,54.53
21213,43.85
21214,34.77
21215,47.39
21216,37.92
21217,43.61
21218,43.53
21219,33.93
21220,30.59
21221,29.33
21222,28.0
21223,28.21
21224,28.45
21225,30.43
21226,31.29
21227,34.49
21228,35.16
21229,34.84
21230,29.82
21231,29.82
21232,28.26
21233,28.41
21234,26.97
21235,29.15
21236,28.09
21237,54.51
21238,49.12
21239,105.26
21240,99.7
21241,66.99
21242,59.79
21243,48.21
21244,48.93
21245,47.43
21246,43.5
21247,40.63
21248,40.77
21249,36.34
21250,34.73
21251,31.84
21252,31.09
21253,28.21
21254,30.44
21255,31.37
21256,33.23
21257,37.14
21258,38.7
21259,37.09
21260,33.64
21261,32.7
21262,31.81
21263,32.58
21264,32.01
21265,31.81
21266,31.15
21267,31.52
21268,32.14
21269,30.18
21270,30.58
21271,32.71
21272,30.7
21273,27.85
21274,26.12
21275,26.34
21276,26.02
21277,24.35
21278,24.98
21279,23.45
21280,24.25
21281,23.0
21282,23.62
21283,22.74
21284,22.53
21285,21.72
21286,20.58
21287,23.59
21288,25.78
21289,26.78
21290,28.39
21291,26.43
21292,24.32
21293,25.65
21294,23.23
21295,26.02
21296,22.4
21297,27.69
21298,24.41
21299,22.47
21300,21.39
21301,22.6
21302,24.36
21303,24.28
21304,27.61
21305,23.49
21306,23.12
21307,22.79
21308,23.91
21309,24.44
21310,22.2
21311,25.91
21312,28.39
21313,27.51
21314,26.42
21315,25.08
21316,24.4
21317,25.07
21318,24.74
21319,23.27
21320,27.68
21321,29.98
21322,30.0
21323,27.62
21324,25.71
21325,27.12
21326,22.13
21327,23.1
21328,21.75
21329,24.87
21330,21.45
21331,21.47
21332,21.89
21333,35.93
21334,21.19
21335,20.12
21336,20.89
21337,22.58
21338,19.5
21339,21.44
21340,22.33
21341,20.93
21342,18.48
21343,15.86
21344,16.3
21345,16.3
21346,15.73
21347,16.68
21348,15.79
21349,15.99
21350,15.41
21351,14.72
21352,14.32
21353,13.59
21354,14.52
21355,14.08
21356,14.23
21357,13.83
21358,13.03
21359,14.28
21360,14.29
21361,13.55
21362,12.43
21363,15.73
21364,11.68
21365,13.46
21366,12.7
21367,12.38
21368,11.12
21369,11.86
21370,12.62
21371,12.57
21372,12.75
21373,10.53
21374,12.31
21375,12.55
21376,11.97
21377,10.78
21378,13.5
21379,11.28
21380,11.25
21381,12.45
21382,13.44
21383,10.36
21384,11.99
21385,12.15
21386,12.16
21387,11.42
21388,11.48
21389,11.68
21390,11.04
21391,11.17
21392,12.06
21393,11.68
21394,12.44
21395,9.81
21396,9.67
21397,9.83
21398,9.87
21399,10.13
21400,10.68
21401,9.21
21402,10.05
21403,10.46
21404,9.41
21405,9.45
21406,10.33
21407,9.33
21408,9.29
21409,11.3
21410,9.47
21411,10.7
21412,12.75
21413,9.86
21414,12.1
21415,10.01
21416,9.87
21417,11.52
21418,11.27
21419,11.2
21420,11.47
21421,9.67
21422,11.52
21423,11.01
21424,9.54
21425,10.62
21426,10.75
21427,11.76
21428,10.0
21429,9.83
21430,10.53
21431,11.39
21432,11.71
21433,11.54
21434,11.08
21435,11.5
21436,10.45
21437,4.81
21438,10.55
21439,4.81
21440,11.1
21441,10.91
21442,10.55
21443,10.68
21444,10.94
21445,11.61
21446,10.74
21447,10.58
21448,11.81
21449,10.4
21450,11.99
21451,11.02
21452,10.75
21453,10.88
21454,9.78
21455,10.78
21456,11.69
21457,11.66
21458,13.4
21459,12.6
21460,13.31
21461,17.62
21462,19.24
21463,13.11
21464,12.0
21465,10.89
21466,10.78
21467,10.84
21468,10.75
21469,10.93
21470,11.28
21471,10.55
21472,11.74
21473,11.97
21474,14.92
21475,12.65
21476,12.93
21477,11.74
21478,12.11
21479,11.33
21480,11.93
21481,11.75
21482,11.59
21483,12.12
21484,12.86
21485,12.87
21486,12.31
21487,12.64
21488,13.72
21489,17.88
21490,35.25
21491,31.56
21492,28.93
21493,24.81
21494,20.32
21495,16.06
21496,15.3
21497,16.05
21498,16.58
21499,16.73
21500,16.12
21501,14.57
21502,15.82
21503,16.25
21504,11.54
21505,12.23
21506,13.82
21507,13.48
21508,13.5
21509,12.6
21510,13.22
21511,14.3
21512,11.68
21513,12.1
21514,14.03
21515,13.59
21516,14.3
21517,12.69
21518,12.27
21519,11.59
21520,13.79
21521,12.47
21522,13.54
21523,12.39
21524,13.23
21525,12.67
21526,12.48
21527,13.52
21528,13.16
21529,11.87
21530,12.37
21531,11.44
21532,13.13
21533,15.1
21534,13.29
21535,12.51
21536,13.83
21537,16.19
21538,12.17
21539,12.59
21540,15.88
21541,14.69
21542,12.41
21543,19.39
21544,18.4
21545,14.58
21546,13.8
21547,17.29
21548,18.2
21549,17.79
21550,16.37
21551,15.15
21552,16.64
21553,15.9
21554,12.68
21555,15.66
21556,15.51
21557,14.23
21558,14.98
21559,14.24
21560,14.73
21561,14.63
21562,15.99
21563,16.73
21564,15.98
21565,13.29
21566,15.66
21567,15.47
21568,15.57
21569,14.89
21570,15.42
21571,14.89
21572,16.12
21573,15.76
21574,18.34
21575,19.19
21576,16.86
21577,16.78
21578,16.51
21579,16.45
21580,15.52
21581,14.65
21582,13.36
21583,12.8
21584,14.67
21585,12.94
21586,19.52
21587,26.29
21588,21.53
21589,19.55
21590,18.69
21591,18.42
21592,24.08
21593,18.64
21594,32.35
21595,34.79
21596,57.63
21597,49.08
21598,44.36
21599,37.4
21600,31.09
21601,27.67
21602,27.88
21603,78.9
21604,213.53
21605,166.41
21606,88.77
21607,80.86
21608,64.76
21609,53.79
21610,109.24
21611,241.47
21612,169.45
21613,121.51
21614,89.64
21615,74.14
21616,59.91
21617,49.12
21618,51.34
21619,37.5
21620,36.64
21621,45.41
21622,33.52
21623,33.1
21624,45.32
21625,118.93
21626,98.96
21627,70.82
21628,60.26
21629,52.46
21630,55.44
21631,61.75
21632,46.14
21633,44.03
21634,43.31
21635,42.51
21636,39.54
21637,38.84
21638,36.35
21639,35.12
21640,35.76
21641,32.96
21642,30.59
21643,28.77
21644,27.45
21645,27.57
21646,26.13
21647,27.05
21648,29.33
21649,46.1
21650,41.75
21651,37.5
21652,34.43
21653,30.57
21654,31.94
21655,29.65
21656,28.32
21657,28.32
21658,26.87
21659,27.15
21660,28.36
21661,30.18
21662,30.22
21663,32.24
21664,29.18
21665,26.28
21666,37.5
21667,23.91
21668,24.96
21669,24.04
21670,23.01
21671,28.63
21672,45.88
21673,83.25
21674,76.09
21675,113.44
21676,85.34
21677,64.8
21678,53.71
21679,46.85
21680,42.16
21681,39.43
21682,38.0
21683,32.9
21684,33.04
21685,31.42
21686,32.39
21687,29.49
21688,28.83
21689,28.84
21690,27.18
21691,25.3
21692,24.65
21693,24.57
21694,24.02
21695,22.32
21696,21.51
21697,22.39
21698,20.21
21699,21.48
21700,21.17
21701,20.28
21702,18.94
21703,18.85
21704,19.19
21705,24.13
21706,22.94
21707,21.49
21708,20.47
21709,19.16
21710,16.94
21711,20.95
21712,19.14
21713,19.28
21714,20.68
21715,15.49
21716,17.0
21717,17.48
21718,17.2
21719,17.19
21720,16.44
21721,16.22
21722,15.75
21723,15.96
21724,16.89
21725,14.37
21726,16.48
21727,16.46
21728,15.8
21729,15.15
21730,12.69
21731,6.63
21732,10.58
21733,6.86
21734,14.33
21735,13.97
21736,14.26
21737,14.45
21738,13.2
21739,14.63
21740,14.57
21741,14.19
21742,14.99
21743,13.59
21744,14.46
21745,15.45
21746,14.19
21747,14.98
21748,14.32
21749,14.25
21750,14.25
21751,14.04
21752,22.38
21753,22.38
21754,20.58
21755,12.6
21756,11.84
21757,12.04
21758,11.68
21759,11.72
21760,11.72
21761,10.89
21762,11.24
21763,11.36
21764,11.29
21765,10.16
21766,11.59
21767,10.41
21768,12.3
21769,11.0
21770,11.86
21771,11.81
21772,12.02
21773,10.98
21774,13.41
21775,11.91
21776,11.39
21777,11.88
21778,11.06
21779,10.95
21780,10.96
21781,11.85
21782,11.46
21783,13.76
21784,10.49
21785,10.82
21786,9.05
21787,10.64
21788,10.58
21789,11.17
21790,10.42
21791,10.16
21792,11.1
21793,11.07
21794,10.2
21795,9.81
21796,10.35
21797,11.07
21798,10.48
21799,11.18
21800,10.27
21801,10.69
21802,9.56
21803,12.29
21804,10.28
21805,10.48
21806,10.33
21807,11.45
21808,10.86
21809,10.89
21810,9.85
21811,10.79
21812,10.16
21813,10.44
21814,9.17
21815,11.05
21816,10.74
21817,10.9
21818,11.62
21819,9.86
21820,10.15
21821,9.98
21822,10.12
21823,11.5
21824,9.88
21825,11.52
21826,10.57
21827,10.47
21828,10.73
21829,10.33
21830,9.88
21831,10.56
21832,11.43
21833,10.17
21834,11.62
21835,11.65
21836,38.42
21837,81.15
21838,38.24
21839,20.55
21840,17.53
21841,16.17
21842,16.75
21843,14.71
21844,14.91
21845,13.86
21846,14.63
21847,13.4
21848,13.84
21849,12.7
21850,12.96
21851,13.57
21852,12.55
21853,12.88
21854,12.2
21855,11.21
21856,14.73
21857,13.4
21858,12.8
21859,13.62
21860,19.25
21861,15.39
21862,14.35
21863,13.59
21864,13.58
21865,14.83
21866,13.96
21867,11.59
21868,13.7
21869,13.54
21870,13.38
21871,13.43
21872,13.78
21873,13.4
21874,17.16
21875,14.37
21876,15.39
21877,13.6
21878,13.51
21879,13.41
21880,14.59
21881,15.22
21882,12.87
21883,13.3
21884,13.09
21885,13.5
21886,13.62
21887,12.05
21888,12.92
21889,13.21
21890,13.14
21891,12.82
21892,12.41
21893,12.73
21894,12.88
21895,14.64
21896,15.47
21897,15.88
21898,15.88
21899,29.9
21900,37.61
21901,27.07
21902,23.05
21903,20.06
21904,20.34
21905,27.35
21906,26.14
21907,23.75
21908,20.0
21909,18.22
21910,17.16
21911,19.0
21912,17.48
21913,18.6
21914,18.26
21915,20.34
21916,52.8
21917,44.09
21918,30.22
21919,25.42
21920,23.53
21921,21.52
21922,20.95
21923,21.58
21924,21.59
21925,19.64
21926,17.82
21927,50.88
21928,88.42
21929,50.9
21930,38.8
21931,33.88
21932,46.09
21933,111.86
21934,179.41
21935,163.51
21936,141.03
21937,90.17
21938,71.51
21939,73.3
21940,81.77
21941,73.63
21942,59.04
21943,40.71
21944,50.39
21945,45.4
21946,41.32
21947,42.06
21948,36.98
21949,42.27
21950,63.78
21951,135.11
21952,129.15
21953,94.4
21954,71.0
21955,58.86
21956,49.86
21957,50.32
21958,58.26
21959,66.98
21960,60.91
21961,53.94
21962,48.79
21963,47.34
21964,45.82
21965,42.21
21966,40.93
21967,37.65
21968,35.18
21969,41.35
21970,40.98
21971,36.82
21972,73.97
21973,85.01
21974,60.26
21975,51.04
21976,59.09
21977,81.23
21978,64.81
21979,45.44
21980,49.37
21981,45.67
21982,44.31
21983,45.44
21984,37.58
21985,34.84
21986,45.05
21987,39.09
21988,34.19
21989,33.59
21990,33.09
21991,45.82
21992,31.22
21993,31.22
21994,30.8
21995,31.04
21996,29.71
21997,28.3
21998,29.65
21999,32.38
22000,30.26
22001,27.52
22002,26.92
22003,42.66
22004,51.84
22005,44.25
22006,39.05
22007,45.19
22008,37.7
22009,45.8
22010,45.14
22011,39.01
22012,38.26
22013,36.82
22014,38.0
22015,35.23
22016,46.64
22017,79.35
22018,73.46
22019,64.35
22020,57.18
22021,51.68
22022,48.87
22023,44.79
22024,44.32
22025,54.63
22026,46.2
22027,43.69
22028,42.55
22029,41.04
22030,38.75
22031,37.98
22032,68.29
22033,57.34
22034,59.17
22035,46.74
22036,42.59
22037,43.37
22038,40.78
22039,40.29
22040,38.17
22041,36.08
22042,36.52
22043,36.71
22044,35.77
22045,47.78
22046,40.94
22047,37.11
22048,36.4
22049,36.38
22050,38.66
22051,37.15
22052,42.58
22053,42.58
22054,35.99
22055,37.02
22056,33.93
22057,32.52
22058,29.48
22059,29.09
22060,32.95
22061,37.05
22062,37.62
22063,33.79
22064,31.44
22065,30.5
22066,32.45
22067,32.41
22068,35.71
22069,36.83
22070,53.89
22071,54.87
22072,45.96
22073,42.87
22074,39.28
22075,41.83
22076,36.78
22077,35.24
22078,33.86
22079,32.64
22080,32.61
22081,31.03
22082,30.1
22083,27.8
22084,27.13
22085,25.57
22086,25.4
22087,25.36
22088,25.04
22089,24.65
22090,24.57
22091,24.31
22092,23.08
22093,22.83
22094,20.92
22095,21.59
22096,22.16
22097,19.73
22098,20.35
22099,18.3
22100,17.39
22101,17.59
22102,15.49
22103,19.77
22104,17.94
22105,18.97
22106,16.86
22107,17.07
22108,16.53
22109,15.84
22110,17.26
22111,14.49
22112,17.07
22113,15.75
22114,15.45
22115,15.71
22116,15.37
22117,14.72
22118,14.43
22119,12.84
22120,14.08
22121,14.08
22122,14.44
22123,14.63
22124,14.35
22125,14.56
22126,15.0
22127,14.51
22128,14.25
22129,14.57
22130,14.13
22131,14.55
22132,14.14
22133,13.77
22134,14.34
22135,14.21
22136,14.31
22137,13.11
22138,14.2
22139,13.24
22140,14.4
22141,14.6
22142,14.25
22143,13.84
22144,13.32
22145,13.03
22146,14.09
22147,13.19
22148,12.72
22149,12.43
22150,11.58
22151,13.14
22152,13.31
22153,13.45
22154,12.5
22155,15.75
22156,13.58
22157,13.0
22158,13.16
22159,12.78
22160,13.51
22161,13.77
22162,13.28
22163,12.04
22164,13.59
22165,12.35
22166,14.27
22167,14.42
22168,0.35
22169,12.73
22170,13.41
22171,12.05
22172,13.63
22173,13.38
22174,13.24
22175,14.07
22176,14.58
22177,11.95
22178,13.2
22179,11.95
22180,11.78
22181,13.63
22182,13.35
22183,13.26
22184,12.94
22185,11.79
22186,14.92
22187,12.87
22188,13.72
22189,12.93
22190,14.05
22191,11.67
22192,12.31
22193,10.75
22194,10.78
22195,10.77
22196,10.55
22197,12.82
22198,12.92
22199,12.24
22200,13.03
22201,12.2
22202,12.29
22203,12.12
22204,10.52
22205,12.3
22206,11.27
22207,11.41
22208,12.12
22209,13.2
22210,12.35
22211,26.3
22212,52.65
22213,17.98
22214,14.54
22215,13.85
22216,17.1
22217,19.11
22218,18.78
22219,21.16
22220,18.89
22221,15.52
22222,16.58
22223,15.44
22224,13.73
22225,14.27
22226,32.3
22227,19.61
22228,19.32
22229,19.32
22230,15.51
22231,15.2
22232,15.36
22233,13.62
22234,14.12
22235,13.76
22236,13.21
22237,12.5
22238,14.67
22239,24.58
22240,18.98
22241,30.82
22242,13.81
22243,18.48
22244,16.61
22245,16.55
22246,19.63
22247,16.35
22248,13.27
22249,13.93
22250,13.6
22251,17.64
22252,19.07
22253,23.46
22254,30.76
22255,62.25
22256,44.36
22257,49.55
22258,55.18
22259,66.82
22260,47.87
22261,39.77
22262,34.36
22263,45.62
22264,40.0
22265,33.01
22266,34.33
22267,45.06
22268,55.36
22269,69.02
22270,79.26
22271,96.85
22272,65.2
22273,49.96
22274,57.74
22275,79.54
22276,70.19
22277,81.45
22278,100.35
22279,67.84
22280,53.37
22281,44.94
22282,38.39
22283,35.52
22284,30.12
22285,30.99
22286,27.23
22287,27.16
22288,26.72
22289,24.25
22290,25.18
22291,24.73
22292,27.64
22293,27.64
22294,29.61
22295,29.11
22296,29.11
22297,34.01
22298,35.29
22299,33.65
22300,32.49
22301,31.63
22302,30.82
22303,30.27
22304,26.5
22305,27.22
22306,26.29
22307,23.6
22308,27.22
22309,25.11
22310,24.77
22311,23.5
22312,22.55
22313,20.66
22314,22.83
22315,20.15
22316,21.37
22317,20.59
22318,21.08
22319,21.02
22320,21.69
22321,22.22
22322,21.81
22323,21.01
22324,20.35
22325,32.2
22326,74.95
22327,96.14
22328,65.78
22329,75.28
22330,55.36
22331,42.18
22332,42.35
22333,27.78
22334,24.99
22335,26.98
22336,32.61
22337,31.11
22338,29.55
22339,29.35
22340,60.27
22341,70.52
22342,73.08
22343,41.55
22344,54.3
22345,62.56
22346,62.81
22347,60.08
22348,55.41
22349,60.12
22350,59.71
22351,69.17
22352,63.71
22353,70.74
22354,99.76
22355,142.71
22356,122.34
22357,136.02
22358,147.01
22359,165.1
22360,121.42
22361,96.22
22362,98.84
22363,139.15
22364,167.03
22365,175.71
22366,116.41
22367,98.23
22368,87.69
22369,79.27
22370,79.3
22371,57.31
22372,110.69
22373,77.15
22374,68.93
22375,84.9
22376,59.48
22377,54.39
22378,54.0
22379,46.18
22380,49.77
22381,47.99
22382,46.1
22383,50.08
22384,44.8
22385,57.76
22386,57.76
22387,44.15
22388,38.35
22389,40.07
22390,70.16
22391,78.34
22392,71.13
22393,70.88
22394,71.55
22395,75.55
22396,74.75
22397,50.11
22398,64.76
22399,84.37
22400,57.42
22401,56.91
22402,53.36
22403,50.0
22404,49.5
22405,48.68
22406,49.77
22407,50.04
22408,48.52
22409,47.18
22410,43.6
22411,46.04
22412,46.49
22413,39.26
22414,55.34
22415,45.19
22416,44.22
22417,54.17
22418,46.16
22419,40.8
22420,44.03
22421,41.38
22422,42.83
22423,42.81
22424,38.47
22425,48.01
22426,45.67
22427,40.6
22428,43.87
22429,38.82
22430,40.06
22431,48.16
22432,47.62
22433,47.4
22434,41.23
22435,40.08
22436,39.23
22437,39.64
22438,40.86
22439,40.26
22440,40.76
22441,40.2
22442,42.0
22443,40.54
22444,38.73
22445,41.17
22446,37.02
22447,38.89
22448,35.01
22449,34.12
22450,32.88
22451,35.24
22452,34.75
22453,32.85
22454,33.15
22455,30.79
22456,29.42
22457,31.27
22458,27.38
22459,39.66
22460,34.15
22461,28.98
22462,26.27
22463,25.8
22464,25.78
22465,23.35
22466,22.43
22467,21.38
22468,25.91
22469,18.75
22470,21.29
22471,21.05
22472,20.71
22473,17.49
22474,17.8
22475,17.66
22476,18.43
22477,18.32
22478,17.05
22479,17.76
22480,16.19
22481,17.21
22482,16.99
22483,16.53
22484,16.97
22485,16.66
22486,15.97
22487,16.4
22488,15.48
22489,15.65
22490,15.76
22491,13.16
22492,15.44
22493,15.45
22494,12.48
22495,14.1
22496,15.47
22497,15.47
22498,14.77
22499,14.77
22500,14.36
22501,14.99
22502,14.66
22503,14.58
22504,14.95
22505,14.89
22506,14.41
22507,13.22
22508,14.54
22509,14.18
22510,14.17
22511,14.17
22512,13.48
22513,13.64
22514,14.21
22515,13.37
22516,13.54
22517,14.52
22518,14.0
22519,14.49
22520,11.61
22521,12.73
22522,15.2
22523,12.45
22524,13.38
22525,13.38
22526,10.27
22527,17.49
22528,9.31
22529,12.76
22530,15.91
22531,13.43
22532,14.1
22533,13.47
22534,14.35
22535,15.8
22536,14.15
22537,12.09
22538,14.64
22539,14.09
22540,14.47
22541,10.34
22542,14.39
22543,13.83
22544,14.01
22545,16.04
22546,11.79
22547,13.47
22548,13.06
22549,12.87
22550,12.3
22551,12.54
22552,19.11
22553,15.81
22554,13.78
22555,12.91
22556,13.4
22557,21.27
22558,22.44
22559,15.92
22560,13.83
22561,13.63
22562,13.9
22563,19.53
22564,16.03
22565,13.72
22566,11.54
22567,11.54
22568,13.9
22569,14.73
22570,14.04
22571,15.19
22572,13.62
22573,15.68
22574,17.74
22575,15.07
22576,15.47
22577,9.8
22578,9.8
22579,12.73
22580,14.04
22581,13.55
22582,13.57
22583,13.2
22584,13.39
22585,12.96
22586,16.64
22587,14.14
22588,11.72
22589,11.72
22590,11.41
22591,11.4
22592,6.43
22593,14.18
22594,22.85
