$10/1/1950-8/29/2024 Pit River (proportional estimate),
,
JDAY,QIN
20174,358.38
20175,356.22
20176,571.39
20177,681.74
20178,1196.66
20179,726.46
20180,993.89
20181,1378.18
20182,1088.28
20183,967.0
20184,818.63
20185,793.19
20186,597.32
20187,474.12
20188,405.98
20189,364.87
20190,330.12
20191,348.2
20192,355.72
20193,310.79
20194,275.04
20195,442.32
20196,353.54
20197,307.49
20198,288.14
20199,351.83
20200,310.84
20201,300.66
20202,261.55
20203,239.07
20204,221.52
20205,230.27
20206,204.62
20207,211.18
20208,192.71
20209,326.6
20210,311.08
20211,380.63
20212,370.0
20213,344.23
20214,370.89
20215,364.28
20216,411.81
20217,367.14
20218,330.38
20219,258.55
20220,275.74
20221,259.86
20222,241.67
20223,226.57
20224,215.8
20225,204.4
20226,198.59
20227,190.55
20228,177.75
20229,180.72
20230,174.95
20231,155.4
20232,157.27
20233,147.66
20234,140.74
20235,145.08
20236,147.85
20237,142.19
20238,170.43
20239,562.1
20240,691.09
20241,548.69
20242,441.67
20243,380.06
20244,366.37
20245,528.28
20246,528.26
20247,533.37
20248,419.9
20249,363.02
20250,344.87
20251,292.37
20252,243.24
20253,301.41
20254,272.88
20255,300.06
20256,441.94
20257,462.23
20258,367.52
20259,319.26
20260,312.62
20261,319.42
20262,258.46
20263,250.35
20264,306.5
20265,510.72
20266,429.49
20267,410.78
20268,421.31
20269,474.68
20270,432.8
20271,536.73
20272,564.09
20273,548.69
20274,670.67
20275,640.49
20276,532.9
20277,512.72
20278,440.49
20279,510.4
20280,523.38
20281,492.9
20282,661.97
20283,1002.22
20284,758.18
20285,625.88
20286,623.51
20287,617.56
20288,518.49
20289,433.88
20290,455.66
20291,434.58
20292,402.1
20293,407.88
20294,382.93
20295,375.77
20296,393.83
20297,359.22
20298,367.12
20299,372.04
20300,390.5
20301,383.89
20302,364.21
20303,314.94
20304,328.31
20305,311.9
20306,313.1
20307,309.23
20308,296.72
20309,279.58
20310,296.73
20311,265.56
20312,264.37
20313,237.14
20314,263.5
20315,260.4
20316,267.93
20317,273.23
20318,275.95
20319,275.37
20320,309.69
20321,317.71
20322,282.59
20323,309.37
20324,235.38
20325,202.72
20326,238.83
20327,197.42
20328,206.31
20329,201.1
20330,161.66
20331,170.47
20332,170.68
20333,162.52
20334,176.57
20335,176.57
20336,160.41
20337,181.15
20338,135.84
20339,156.08
20340,154.08
20341,143.77
20342,140.15
20343,139.9
20344,132.79
20345,143.09
20346,130.49
20347,99.73
20348,120.62
20349,117.76
20350,117.44
20351,115.34
20352,112.14
20353,111.62
20354,107.79
20355,106.22
20356,111.8
20357,95.81
20358,103.13
20359,89.72
20360,99.77
20361,98.77
20362,94.81
20363,96.98
20364,86.69
20365,90.96
20366,108.59
20367,87.11
20368,88.55
20369,88.73
20370,89.76
20371,89.76
20372,83.9
20373,73.3
20374,93.89
20375,78.04
20376,87.56
20377,71.68
20378,82.54
20379,89.2
20380,97.57
20381,83.81
20382,83.6
20383,81.58
20384,73.94
20385,92.29
20386,83.52
20387,77.29
20388,83.25
20389,77.41
20390,79.19
20391,73.18
20392,76.11
20393,75.34
20394,55.03
20395,79.28
20396,81.18
20397,77.15
20398,68.15
20399,79.52
20400,83.43
20401,80.66
20402,76.91
20403,65.3
20404,77.69
20405,75.65
20406,73.73
20407,68.02
20408,73.11
20409,71.71
20410,72.58
20411,70.23
20412,69.85
20413,72.46
20414,72.67
20415,67.27
20416,70.98
20417,68.05
20418,58.93
20419,58.93
20420,71.01
20421,79.26
20422,73.68
20423,78.53
20424,64.37
20425,82.56
20426,67.39
20427,71.99
20428,64.88
20429,66.34
20430,67.95
20431,65.16
20432,69.92
20433,62.21
20434,64.74
20435,66.59
20436,79.61
20437,68.77
20438,50.75
20439,72.15
20440,65.42
20441,69.72
20442,68.38
20443,54.42
20444,65.89
20445,69.32
20446,70.21
20447,51.09
20448,72.51
20449,69.95
20450,83.41
20451,51.61
20452,85.52
20453,71.1
20454,43.12
20455,64.08
20456,65.52
20457,66.76
20458,60.62
20459,77.41
20460,82.59
20461,81.48
20462,44.81
20463,90.52
20464,33.88
20465,73.23
20466,85.35
20467,89.32
20468,69.81
20469,84.74
20470,63.01
20471,46.47
20472,70.02
20473,70.14
20474,70.11
20475,65.71
20476,65.94
20477,69.38
20478,33.81
20479,58.69
20480,52.81
20481,72.5
20482,90.98
20483,74.57
20484,59.63
20485,78.74
20486,74.15
20487,79.64
20488,95.93
20489,66.27
20490,75.11
20491,66.24
20492,68.33
20493,78.55
20494,73.0
20495,67.72
20496,82.56
20497,82.19
20498,126.18
20499,96.47
20500,82.42
20501,101.18
20502,96.35
20503,78.77
20504,72.36
20505,80.83
20506,80.39
20507,102.47
20508,93.75
20509,77.03
20510,77.47
20511,119.69
20512,98.34
20513,81.21
20514,79.1
20515,77.17
20516,77.29
20517,76.11
20518,75.55
20519,59.79
20520,76.63
20521,74.54
20522,72.53
20523,78.72
20524,127.68
20525,141.75
20526,170.73
20527,243.01
20528,276.33
20529,275.62
20530,292.72
20531,166.14
20532,124.4
20533,119.59
20534,106.36
20535,96.33
20536,105.83
20537,86.71
20538,84.14
20539,89.57
20540,85.73
20541,228.91
20542,274.78
20543,162.52
20544,131.99
20545,112.79
20546,112.11
20547,100.9
20548,96.96
20549,148.55
20550,142.31
20551,123.15
20552,110.71
20553,103.2
20554,106.46
20555,94.52
20556,96.12
20557,93.89
20558,89.86
20559,85.05
20560,84.13
20561,80.76
20562,88.21
20563,83.86
20564,84.27
20565,84.98
20566,83.76
20567,81.62
20568,74.73
20569,85.96
20570,89.37
20571,74.26
20572,87.4
20573,78.34
20574,78.98
20575,74.05
20576,82.03
20577,71.8
20578,73.89
20579,80.13
20580,84.25
20581,76.86
20582,80.73
20583,81.23
20584,114.38
20585,143.62
20586,180.56
20587,429.71
20588,496.16
20589,276.65
20590,210.2
20591,174.16
20592,158.77
20593,144.5
20594,129.27
20595,125.95
20596,119.82
20597,121.89
20598,238.1
20599,458.06
20600,284.6
20601,278.79
20602,325.41
20603,252.99
20604,239.58
20605,183.0
20606,183.0
20607,164.17
20608,155.79
20609,156.01
20610,168.74
20611,163.42
20612,170.34
20613,169.45
20614,169.45
20615,160.11
20616,158.71
20617,160.11
20618,158.96
20619,169.3
20620,153.9
20621,150.26
20622,143.69
20623,141.92
20624,135.07
20625,152.42
20626,132.25
20627,132.63
20628,124.7
20629,128.2
20630,127.64
20631,127.87
20632,131.53
20633,111.27
20634,119.4
20635,113.3
20636,113.87
20637,110.73
20638,103.39
20639,98.96
20640,104.94
20641,103.01
20642,94.71
20643,103.2
20644,96.64
20645,102.45
20646,101.33
20647,106.36
20648,103.58
20649,100.18
20650,110.89
20651,93.96
20652,92.88
20653,90.73
20654,89.93
20655,90.28
20656,88.83
20657,134.98
20658,133.1
20659,105.89
20660,99.36
20661,94.29
20662,96.3
20663,100.03
20664,97.48
20665,95.16
20666,95.13
20667,102.76
20668,118.18
20669,106.53
20670,102.43
20671,94.38
20672,94.26
20673,94.64
20674,94.64
20675,90.65
20676,90.47
20677,88.38
20678,90.16
20679,83.32
20680,89.18
20681,83.97
20682,82.91
20683,86.44
20684,79.31
20685,78.32
20686,78.22
20687,68.47
20688,75.22
20689,76.58
20690,78.83
20691,78.2
20692,75.23
20693,71.22
20694,68.07
20695,63.74
20696,68.68
20697,70.84
20698,69.57
20699,66.24
20700,70.35
20701,66.64
20702,65.03
20703,71.12
20704,66.01
20705,65.02
20706,67.54
20707,73.07
20708,63.83
20709,63.88
20710,66.9
20711,62.92
20712,65.61
20713,65.57
20714,56.8
20715,44.37
20716,42.04
20717,60.54
20718,60.47
20719,60.0
20720,63.74
20721,70.93
20722,60.85
20723,60.64
20724,49.2
20725,58.84
20726,62.96
20727,65.35
20728,58.18
20729,64.89
20730,57.28
20731,64.04
20732,60.69
20733,59.09
20734,68.02
20735,59.19
20736,61.49
20737,61.95
20738,65.21
20739,61.11
20740,61.34
20741,62.12
20742,61.3
20743,67.95
20744,57.92
20745,107.3
20746,62.77
20747,59.8
20748,63.55
20749,68.36
20750,63.1
20751,58.27
20752,63.67
20753,60.68
20754,58.04
20755,62.8
20756,55.31
20757,56.7
20758,56.67
20759,60.81
20760,60.45
20761,56.32
20762,53.96
20763,53.89
20764,43.94
20765,39.04
20766,16.83
20767,44.41
20768,58.11
20769,64.09
20770,50.55
20771,52.32
20772,58.51
20773,46.71
20774,53.21
20775,44.46
20776,57.5
20777,56.6
20778,57.96
20779,57.9
20780,54.94
20781,68.22
20782,50.44
20783,33.56
20784,60.2
20785,62.96
20786,52.86
20787,64.55
20788,57.07
20789,65.12
20790,64.88
20791,55.88
20792,57.0
20793,58.32
20794,54.54
20795,66.34
20796,58.76
20797,57.45
20798,53.79
20799,57.07
20800,60.22
20801,54.52
20802,55.51
20803,54.07
20804,58.48
20805,52.64
20806,64.01
20807,58.18
20808,51.45
20809,65.96
20810,55.43
20811,56.56
20812,9.54
20813,41.69
20814,41.69
20815,64.44
20816,58.84
20817,74.62
20818,63.48
20819,52.27
20820,70.89
20821,58.08
20822,56.6
20823,60.34
20824,59.51
20825,86.81
20826,52.53
20827,52.53
20828,68.4
20829,89.15
20830,66.41
20831,63.19
20832,60.24
20833,52.71
20834,70.04
20835,80.78
20836,81.75
20837,81.77
20838,108.12
20839,85.19
20840,61.01
20841,60.27
20842,69.69
20843,63.9
20844,61.69
20845,48.45
20846,57.75
20847,57.5
20848,61.36
20849,59.94
20850,60.01
20851,61.41
20852,59.11
20853,61.27
20854,63.66
20855,62.8
20856,60.41
20857,57.96
20858,60.26
20859,63.97
20860,67.27
20861,63.48
20862,65.56
20863,64.65
20864,65.68
20865,53.79
20866,56.16
20867,61.95
20868,58.15
20869,75.79
20870,75.79
20871,71.57
20872,66.92
20873,63.67
20874,62.66
20875,60.66
20876,37.14
20877,33.81
20878,58.43
20879,57.94
20880,64.56
20881,57.4
20882,70.23
20883,82.91
20884,101.82
20885,78.16
20886,96.91
20887,119.1
20888,103.55
20889,86.11
20890,86.46
20891,66.62
20892,63.97
20893,63.97
20894,62.14
20895,64.01
20896,80.22
20897,92.91
20898,237.4
20899,228.07
20900,180.81
20901,120.16
20902,95.91
20903,82.82
20904,82.0
20905,78.49
20906,78.49
20907,71.52
20908,75.18
20909,84.39
20910,70.37
20911,70.39
20912,71.57
20913,74.33
20914,133.08
20915,542.57
20916,338.8
20917,220.37
20918,180.54
20919,201.83
20920,159.73
20921,177.27
20922,167.96
20923,156.71
20924,137.65
20925,126.91
20926,120.91
20927,111.94
20928,104.89
20929,102.52
20930,101.21
20931,96.19
20932,100.85
20933,91.19
20934,86.32
20935,104.56
20936,113.82
20937,205.46
20938,230.27
20939,242.94
20940,195.38
20941,154.9
20942,211.13
20943,168.97
20944,194.28
20945,193.93
20946,151.16
20947,136.28
20948,130.66
20949,124.73
20950,125.67
20951,126.74
20952,135.6
20953,139.4
20954,153.66
20955,156.67
20956,155.23
20957,132.84
20958,132.84
20959,125.9
20960,126.6
20961,120.18
20962,129.88
20963,125.15
20964,242.86
20965,218.83
20966,468.98
20967,444.2
20968,298.46
20969,266.38
20970,214.79
20971,217.99
20972,211.32
20973,193.81
20974,181.03
20975,181.66
20976,161.91
20977,154.74
20978,141.85
20979,138.54
20980,125.67
20981,135.63
20982,139.76
20983,148.04
20984,165.48
20985,172.42
20986,165.24
20987,149.89
20988,145.69
20989,141.73
20990,145.17
20991,142.64
20992,141.73
20993,138.8
20994,140.44
20995,143.21
20996,134.48
20997,136.26
20998,145.73
20999,136.76
21000,124.07
21001,116.36
21002,117.38
21003,115.91
21004,108.48
21005,111.31
21006,104.47
21007,108.05
21008,102.47
21009,105.22
21010,101.3
21011,100.39
21012,96.78
21013,91.69
21014,105.08
21015,114.85
21016,119.33
21017,126.48
21018,117.76
21019,108.38
21020,114.29
21021,103.51
21022,115.91
21023,99.82
21024,123.39
21025,108.78
21026,100.11
21027,95.3
21028,100.69
21029,108.54
21030,108.19
21031,123.01
21032,104.66
21033,103.01
21034,101.56
21035,106.55
21036,108.88
21037,98.91
21038,115.42
21039,126.48
21040,122.59
21041,117.72
21042,111.74
21043,108.69
21044,111.71
21045,110.23
21046,103.69
21047,123.32
21048,133.59
21049,133.64
21050,123.04
21051,114.57
21052,120.83
21053,98.58
21054,102.9
21055,96.89
21056,110.82
21057,95.58
21058,95.67
21059,97.55
21060,160.07
21061,94.41
21062,89.65
21063,93.09
21064,100.58
21065,86.9
21066,95.55
21067,99.49
21068,93.24
21069,82.33
21070,70.67
21071,72.64
21072,72.64
21073,70.07
21074,74.31
21075,70.37
21076,71.22
21077,68.68
21078,65.57
21079,63.81
21080,60.57
21081,64.69
21082,62.75
21083,63.4
21084,61.6
21085,58.04
21086,63.62
21087,63.66
21088,60.36
21089,55.39
21090,70.09
21091,52.04
21092,59.98
21093,56.58
21094,55.15
21095,49.55
21096,52.83
21097,56.23
21098,56.02
21099,56.79
21100,46.92
21101,54.87
21102,55.9
21103,53.32
21104,48.05
21105,60.15
21106,50.27
21107,50.13
21108,55.46
21109,59.89
21110,46.15
21111,53.44
21112,54.14
21113,54.17
21114,50.89
21115,51.16
21116,52.04
21117,49.2
21118,49.76
21119,53.74
21120,52.06
21121,55.41
21122,43.71
21123,43.1
21124,43.8
21125,43.97
21126,45.12
21127,47.6
21128,41.04
21129,44.77
21130,46.62
21131,41.93
21132,42.09
21133,46.05
21134,41.57
21135,41.37
21136,50.35
21137,42.21
21138,47.67
21139,56.82
21140,43.92
21141,53.93
21142,44.62
21143,43.95
21144,51.31
21145,50.23
21146,49.9
21147,51.1
21148,43.1
21149,51.31
21150,49.06
21151,42.51
21152,47.34
21153,47.9
21154,52.39
21155,44.55
21156,43.78
21157,46.9
21158,50.74
21159,52.17
21160,51.43
21161,49.38
21162,51.23
21163,46.55
21164,21.45
21165,47.02
21166,21.45
21167,49.46
21168,48.61
21169,47.01
21170,47.6
21171,48.73
21172,51.71
21173,47.86
21174,47.15
21175,52.64
21176,46.33
21177,53.42
21178,49.1
21179,47.9
21180,48.49
21181,43.59
21182,48.05
21183,52.1
21184,51.96
21185,59.72
21186,56.12
21187,59.3
21188,78.49
21189,85.71
21190,58.43
21191,53.47
21192,48.52
21193,48.05
21194,48.3
21195,47.9
21196,48.7
21197,50.25
21198,46.99
21199,52.29
21200,53.32
21201,66.46
21202,56.35
21203,57.61
21204,52.29
21205,53.95
21206,50.48
21207,53.16
21208,52.36
21209,51.64
21210,54.0
21211,57.31
21212,57.33
21213,54.83
21214,56.32
21215,61.11
21216,79.68
21217,157.08
21218,140.6
21219,128.9
21220,110.56
21221,90.52
21222,71.55
21223,68.19
21224,71.5
21225,73.89
21226,74.54
21227,71.83
21228,64.89
21229,70.47
21230,72.41
21231,51.4
21232,54.5
21233,61.56
21234,60.05
21235,60.13
21236,56.16
21237,58.88
21238,63.73
21239,52.06
21240,53.93
21241,62.52
21242,60.54
21243,63.69
21244,56.53
21245,54.68
21246,51.66
21247,61.44
21248,55.55
21249,60.31
21250,55.18
21251,58.95
21252,56.46
21253,55.58
21254,60.26
21255,58.62
21256,52.9
21257,55.11
21258,50.98
21259,58.5
21260,67.27
21261,59.19
21262,55.72
21263,61.62
21264,72.15
21265,54.21
21266,56.11
21267,70.74
21268,65.47
21269,55.31
21270,86.39
21271,81.96
21272,64.96
21273,61.49
21274,77.03
21275,81.11
21276,79.28
21277,72.93
21278,67.49
21279,74.14
21280,70.84
21281,56.49
21282,69.78
21283,69.1
21284,63.41
21285,66.73
21286,63.46
21287,65.64
21288,65.17
21289,71.26
21290,74.54
21291,71.21
21292,59.19
21293,69.76
21294,68.92
21295,69.39
21296,66.32
21297,68.7
21298,66.36
21299,71.82
21300,70.21
21301,81.72
21302,85.5
21303,75.11
21304,74.75
21305,73.58
21306,73.28
21307,69.15
21308,65.28
21309,59.52
21310,57.01
21311,65.35
21312,57.64
21313,86.97
21314,117.15
21315,95.91
21316,87.09
21317,83.29
21318,82.07
21319,107.3
21320,83.06
21321,144.12
21322,155.0
21323,256.75
21324,218.69
21325,197.67
21326,166.63
21327,138.54
21328,123.3
21329,124.21
21330,351.53
21331,951.38
21332,741.46
21333,395.5
21334,360.27
21335,288.52
21336,239.65
21337,486.71
21338,1075.89
21339,754.97
21340,541.39
21341,399.39
21342,330.35
21343,266.94
21344,218.87
21345,228.75
21346,167.08
21347,163.25
21348,202.3
21349,149.37
21350,147.49
21351,201.9
21352,529.9
21353,440.91
21354,315.55
21355,268.49
21356,233.72
21357,247.02
21358,275.15
21359,205.58
21360,196.17
21361,192.98
21362,189.4
21363,176.17
21364,173.05
21365,161.97
21366,156.47
21367,159.31
21368,146.86
21369,136.29
21370,128.17
21371,122.31
21372,122.85
21373,116.42
21374,120.53
21375,130.66
21376,205.41
21377,186.0
21378,167.07
21379,153.4
21380,136.19
21381,142.29
21382,132.11
21383,126.18
21384,126.18
21385,119.73
21386,120.95
21387,126.34
21388,134.48
21389,134.65
21390,143.63
21391,130.0
21392,117.1
21393,167.07
21394,106.51
21395,111.22
21396,107.11
21397,102.5
21398,127.56
21399,204.4
21400,370.94
21401,339.0
21402,505.42
21403,380.25
21404,288.73
21405,239.28
21406,208.72
21407,187.85
21408,175.66
21409,169.3
21410,146.58
21411,147.19
21412,139.99
21413,144.33
21414,131.38
21415,128.45
21416,128.48
21417,121.09
21418,112.72
21419,109.84
21420,109.48
21421,107.02
21422,99.45
21423,95.84
21424,99.77
21425,90.05
21426,95.72
21427,94.31
21428,90.37
21429,84.37
21430,84.0
21431,85.5
21432,107.51
21433,102.21
21434,95.76
21435,91.19
21436,85.38
21437,75.5
21438,93.33
21439,85.26
21440,85.89
21441,92.15
21442,69.03
21443,75.74
21444,77.9
21445,76.63
21446,76.59
21447,73.23
21448,72.25
21449,70.18
21450,71.12
21451,75.27
21452,64.01
21453,73.44
21454,73.33
21455,70.4
21456,67.51
21457,56.53
21458,29.55
21459,47.15
21460,30.56
21461,63.83
21462,62.23
21463,63.52
21464,64.37
21465,58.83
21466,65.17
21467,64.91
21468,63.2
21469,66.8
21470,60.55
21471,64.42
21472,68.83
21473,63.24
21474,66.76
21475,63.8
21476,63.5
21477,63.48
21478,62.54
21479,99.71
21480,99.71
21481,91.71
21482,56.14
21483,52.74
21484,53.63
21485,52.06
21486,52.22
21487,52.22
21488,48.51
21489,50.09
21490,50.61
21491,50.32
21492,45.28
21493,51.63
21494,46.4
21495,54.82
21496,49.03
21497,52.83
21498,52.62
21499,53.56
21500,48.94
21501,59.77
21502,53.06
21503,50.74
21504,52.95
21505,49.29
21506,48.8
21507,48.82
21508,52.78
21509,51.05
21510,61.29
21511,46.73
21512,48.23
21513,40.33
21514,47.42
21515,47.13
21516,49.78
21517,46.45
21518,45.28
21519,49.45
21520,49.32
21521,45.45
21522,43.69
21523,46.1
21524,49.31
21525,46.71
21526,49.8
21527,45.75
21528,47.65
21529,42.58
21530,54.75
21531,45.82
21532,46.71
21533,46.01
21534,51.02
21535,48.38
21536,48.51
21537,43.9
21538,48.07
21539,45.28
21540,46.52
21541,40.87
21542,49.24
21543,47.86
21544,48.56
21545,51.77
21546,43.94
21547,45.24
21548,44.48
21549,45.07
21550,51.24
21551,44.02
21552,51.31
21553,47.09
21554,46.66
21555,47.83
21556,46.03
21557,44.02
21558,47.06
21559,50.95
21560,45.3
21561,51.77
21562,51.89
21563,171.16
21564,361.54
21565,170.4
21566,91.57
21567,78.11
21568,72.06
21569,74.62
21570,65.54
21571,66.45
21572,61.77
21573,65.17
21574,59.72
21575,61.65
21576,56.6
21577,57.73
21578,60.45
21579,55.93
21580,57.4
21581,54.36
21582,49.95
21583,65.63
21584,59.72
21585,57.01
21586,60.68
21587,85.75
21588,68.57
21589,63.95
21590,60.55
21591,60.5
21592,66.06
21593,62.21
21594,51.64
21595,61.06
21596,60.34
21597,59.61
21598,59.86
21599,61.41
21600,59.68
21601,76.45
21602,64.01
21603,68.59
21604,60.59
21605,60.19
21606,59.77
21607,65.0
21608,67.82
21609,57.35
21610,59.25
21611,58.32
21612,60.17
21613,60.68
21614,53.68
21615,57.57
21616,58.84
21617,58.57
21618,57.12
21619,55.27
21620,56.72
21621,57.38
21622,65.21
21623,68.94
21624,70.77
21625,70.77
21626,133.21
21627,167.57
21628,120.62
21629,102.69
21630,89.36
21631,90.63
21632,121.86
21633,116.49
21634,105.8
21635,89.09
21636,81.18
21637,76.44
21638,84.65
21639,77.88
21640,82.87
21641,81.35
21642,90.61
21643,235.24
21644,196.46
21645,134.65
21646,113.26
21647,104.82
21648,95.88
21649,93.33
21650,96.16
21651,96.17
21652,87.51
21653,79.4
21654,226.71
21655,393.94
21656,226.8
21657,172.89
21658,150.96
21659,205.34
21660,498.37
21661,799.38
21662,728.5
21663,628.37
21664,401.75
21665,318.63
21666,326.58
21667,364.33
21668,328.06
21669,263.07
21670,181.38
21671,224.53
21672,202.27
21673,184.1
21674,187.38
21675,164.76
21676,188.32
21677,284.18
21678,601.97
21679,575.42
21680,420.58
21681,316.35
21682,262.23
21683,222.16
21684,224.22
21685,259.6
21686,298.42
21687,271.36
21688,240.31
21689,217.38
21690,210.92
21691,204.17
21692,188.08
21693,182.36
21694,167.75
21695,156.76
21696,184.22
21697,182.58
21698,164.07
21699,329.56
21700,378.77
21701,268.47
21702,227.39
21703,263.29
21704,361.92
21705,288.77
21706,202.46
21707,219.97
21708,203.49
21709,197.4
21710,202.46
21711,167.43
21712,155.21
21713,200.7
21714,174.16
21715,152.33
21716,149.67
21717,147.45
21718,204.13
21719,139.08
21720,139.1
21721,137.22
21722,138.28
21723,132.39
21724,126.08
21725,132.09
21726,144.26
21727,134.83
21728,122.62
21729,119.92
21730,190.06
21731,230.98
21732,197.18
21733,174.01
21734,201.34
21735,167.99
21736,204.06
21737,201.12
21738,173.81
21739,170.48
21740,164.03
21741,169.3
21742,156.99
21743,207.8
21744,353.54
21745,327.31
21746,286.69
21747,254.78
21748,230.27
21749,217.75
21750,199.58
21751,197.47
21752,243.42
21753,205.82
21754,194.67
21755,189.59
21756,182.86
21757,172.66
21758,169.23
21759,304.28
21760,255.48
21761,263.64
21762,208.23
21763,189.75
21764,193.24
21765,181.69
21766,179.51
21767,170.06
21768,160.77
21769,162.72
21770,163.56
21771,159.36
21772,212.89
21773,182.43
21774,165.36
21775,162.18
21776,162.1
21777,172.26
21778,165.53
21779,189.7
21780,189.7
21781,160.37
21782,164.94
21783,151.16
21784,144.91
21785,131.34
21786,129.61
21787,146.82
21788,165.06
21789,167.61
21790,150.54
21791,140.06
21792,135.91
21793,144.57
21794,144.4
21795,159.12
21796,164.08
21797,240.12
21798,244.46
21799,204.78
21800,191.02
21801,175.0
21802,186.38
21803,163.88
21804,157.02
21805,150.87
21806,145.43
21807,145.29
21808,138.26
21809,134.13
21810,123.84
21811,120.9
21812,113.91
21813,113.19
21814,112.98
21815,111.59
21816,109.84
21817,109.46
21818,108.31
21819,102.82
21820,101.72
21821,93.21
21822,96.21
21823,98.72
21824,87.89
21825,90.68
21826,81.55
21827,77.47
21828,78.35
21829,69.03
21830,88.08
21831,79.92
21832,84.53
21833,75.11
21834,76.05
21835,73.65
21836,70.6
21837,76.91
21838,64.55
21839,76.04
21840,70.16
21841,68.83
21842,70.0
21843,68.49
21844,65.59
21845,64.28
21846,57.22
21847,62.75
21848,62.72
21849,64.35
21850,65.17
21851,63.92
21852,64.86
21853,66.83
21854,64.67
21855,63.5
21856,64.93
21857,62.94
21858,64.84
21859,62.99
21860,61.36
21861,63.9
21862,63.29
21863,63.78
21864,58.39
21865,63.26
21866,58.98
21867,64.18
21868,65.05
21869,63.5
21870,61.67
21871,59.37
21872,58.06
21873,62.78
21874,58.76
21875,56.67
21876,55.37
21877,51.59
21878,58.57
21879,59.28
21880,59.93
21881,55.67
21882,70.18
21883,60.5
21884,57.9
21885,58.62
21886,56.96
21887,60.19
21888,61.34
21889,59.18
21890,53.63
21891,60.54
21892,55.04
21893,63.59
21894,64.23
21895,1.57
21896,56.72
21897,59.75
21898,53.7
21899,60.71
21900,59.59
21901,58.98
21902,62.7
21903,64.96
21904,53.25
21905,58.81
21906,53.25
21907,52.5
21908,60.71
21909,59.47
21910,59.07
21911,57.66
21912,52.52
21913,66.48
21914,57.33
21915,61.15
21916,57.61
21917,62.59
21918,51.99
21919,54.85
21920,47.91
21921,48.03
21922,47.98
21923,46.99
21924,57.12
21925,57.57
21926,54.56
21927,58.04
21928,54.36
21929,54.75
21930,54.0
21931,46.87
21932,54.78
21933,50.21
21934,50.84
21935,54.0
21936,58.83
21937,55.03
21938,117.17
21939,234.58
21940,80.1
21941,64.79
21942,61.72
21943,76.21
21944,85.15
21945,83.66
21946,94.27
21947,84.14
21948,69.15
21949,73.89
21950,68.78
21951,61.16
21952,63.57
21953,143.93
21954,87.37
21955,86.1
21956,86.1
21957,69.1
21958,67.74
21959,68.43
21960,60.68
21961,62.92
21962,61.29
21963,58.84
21964,55.69
21965,65.38
21966,109.49
21967,84.54
21968,137.3
21969,61.55
21970,82.35
21971,74.0
21972,73.72
21973,87.46
21974,72.83
21975,59.14
21976,62.05
21977,60.61
21978,78.6
21979,84.96
21980,104.54
21981,137.04
21982,277.34
21983,197.67
21984,220.78
21985,245.86
21986,297.71
21987,213.3
21988,177.2
21989,153.1
21990,203.24
21991,178.21
21992,147.07
21993,152.98
21994,200.75
21995,246.64
21996,307.51
21997,353.15
21998,431.53
21999,290.51
22000,222.6
22001,257.24
22002,354.41
22003,312.72
22004,362.88
22005,447.1
22006,302.28
22007,237.78
22008,200.23
22009,171.02
22010,158.28
22011,134.2
22012,138.09
22013,121.33
22014,121.02
22015,119.07
22016,108.06
22017,112.18
22018,110.17
22019,123.13
22020,123.15
22021,131.92
22022,129.72
22023,129.7
22024,151.51
22025,157.22
22026,149.93
22027,144.75
22028,140.93
22029,137.3
22030,134.85
22031,118.09
22032,121.28
22033,117.13
22034,105.14
22035,121.28
22036,111.87
22037,110.37
22038,104.72
22039,100.46
22040,92.04
22041,101.72
22042,89.77
22043,95.2
22044,91.75
22045,93.94
22046,93.65
22047,96.64
22048,99.0
22049,97.18
22050,93.61
22051,90.68
22052,143.46
22053,333.92
22054,428.34
22055,293.09
22056,335.4
22057,246.66
22058,187.92
22059,188.67
22060,123.79
22061,111.33
22062,120.22
22063,145.29
22064,138.61
22065,131.64
22066,130.75
22067,268.54
22068,314.19
22069,325.62
22070,185.11
22071,241.95
22072,278.74
22073,279.84
22074,267.7
22075,246.87
22076,267.86
22077,266.03
22078,308.21
22079,283.87
22080,315.18
22081,444.48
22082,635.85
22083,545.1
22084,606.02
22085,654.98
22086,735.58
22087,541.0
22088,428.7
22089,440.4
22090,619.97
22091,744.21
22092,782.88
22093,518.67
22094,437.65
22095,390.69
22096,353.17
22097,353.33
22098,255.32
22099,493.16
22100,343.72
22101,307.12
22102,378.26
22103,265.02
22104,242.35
22105,240.61
22106,205.74
22107,221.74
22108,213.81
22109,205.41
22110,223.12
22111,199.62
22112,257.35
22113,257.35
22114,196.72
22115,170.87
22116,178.54
22117,312.58
22118,349.02
22119,316.92
22120,315.82
22121,318.81
22122,336.61
22123,333.05
22124,223.28
22125,288.54
22126,375.92
22127,255.83
22128,253.58
22129,237.75
22130,222.79
22131,220.54
22132,216.9
22133,221.74
22134,222.95
22135,216.16
22136,210.22
22137,194.25
22138,205.13
22139,207.13
22140,174.93
22141,246.55
22142,201.33
22143,197.02
22144,241.36
22145,205.65
22146,181.76
22147,196.18
22148,184.36
22149,190.85
22150,190.73
22151,171.39
22152,213.9
22153,203.47
22154,180.87
22155,195.45
22156,172.94
22157,178.47
22158,214.59
22159,212.15
22160,211.2
22161,183.72
22162,178.56
22163,174.79
22164,176.6
22165,182.04
22166,179.38
