$2/1/1990-8/29/2024 Pit River (proportional estimate),
,
JDAY,QIN
24581,408.23
24582,408.04
24583,351.18
24584,345.13
24585,311.38
24586,389.07
24587,283.85
24588,283.59
24589,265.94
24590,251.68
24591,249.06
24592,236.51
24593,237.14
24594,257.73
24595,237.12
24596,239.89
24597,260.62
24598,226.8
24599,218.26
24600,200.93
24601,197.23
24602,202.06
24603,193.24
24604,191.3
24605,181.03
24606,164.96
24607,165.85
24608,156.2
24609,163.49
24610,149.49
24611,154.09
24612,147.02
24613,158.24
24614,147.49
24615,152.87
24616,150.31
24617,155.58
24618,133.45
24619,131.01
24620,137.48
24621,130.16
24622,131.15
24623,130.21
24624,118.94
24625,124.24
24626,116.42
24627,121.65
24628,110.35
24629,113.21
24630,102.71
24631,130.91
24632,115.09
24633,104.96
24634,105.41
24635,101.02
24636,102.8
24637,100.29
24638,103.15
24639,102.42
24640,91.24
24641,100.62
24642,97.27
24643,101.44
24644,92.58
24645,85.89
24646,92.56
24647,88.97
24648,86.62
24649,89.58
24650,82.5
24651,87.11
24652,84.2
24653,83.93
24654,84.75
24655,80.43
24656,82.85
24657,79.91
24658,79.03
24659,81.21
24660,79.09
24661,79.33
24662,71.01
24663,74.41
24664,74.9
24665,76.7
24666,74.33
24667,82.02
24668,76.09
24669,77.4
24670,70.35
24671,72.11
24672,75.36
24673,73.33
24674,69.93
24675,69.58
24676,73.39
24677,72.67
24678,67.82
24679,68.17
24680,69.71
24681,71.28
24682,65.96
24683,73.35
24684,69.17
24685,69.17
24686,70.4
24687,68.19
24688,63.57
24689,66.57
24690,68.19
24691,69.81
24692,68.57
24693,68.12
24694,59.73
24695,12.34
24696,66.62
24697,67.28
24698,65.35
24699,61.79
24700,64.28
24701,61.39
24702,64.02
24703,61.29
24704,62.84
24705,68.26
24706,57.43
24707,63.62
24708,65.38
24709,66.15
24710,60.12
24711,72.17
24712,56.28
24713,61.76
24714,57.03
24715,63.88
24716,65.61
24717,59.68
24718,77.59
24719,57.35
24720,65.64
24721,60.99
24722,64.09
24723,65.38
24724,57.48
24725,59.56
24726,65.42
24727,56.11
24728,59.18
24729,63.57
24730,55.2
24731,61.39
24732,59.35
24733,56.89
24734,61.6
24735,55.24
24736,56.6
24737,59.49
24738,56.18
24739,60.97
24740,58.08
24741,60.22
24742,59.51
24743,57.87
24744,64.32
24745,57.78
24746,55.44
24747,21.83
24748,54.73
24749,58.95
24750,57.22
24751,61.69
24752,59.94
24753,56.96
24754,53.68
24755,64.49
24756,56.05
24757,57.0
24758,57.36
24759,58.2
24760,61.88
24761,62.66
24762,61.25
24763,48.56
24764,71.15
24765,68.59
24766,68.29
24767,61.88
24768,63.78
24769,62.75
24770,65.3
24771,59.82
24772,64.37
24773,64.62
24774,63.83
24775,64.39
24776,56.14
24777,64.76
24778,57.78
24779,93.49
24780,76.99
24781,63.34
24782,66.62
24783,60.59
24784,92.13
24785,127.61
24786,128.76
24787,82.31
24788,82.3
24789,122.01
24790,96.3
24791,143.35
24792,132.53
24793,106.84
24794,89.84
24795,89.2
24796,108.45
24797,97.73
24798,91.33
24799,87.67
24800,77.87
24801,81.41
24802,167.78
24803,155.49
24804,116.52
24805,103.43
24806,90.42
24807,84.02
24808,92.18
24809,83.79
24810,77.41
24811,80.6
24812,69.86
24813,79.19
24814,73.82
24815,74.5
24816,75.7
24817,68.49
24818,71.22
24819,76.26
24820,65.14
24821,69.08
24822,82.59
24823,56.96
24824,68.71
24825,69.43
24826,67.11
24827,67.61
24828,68.03
24829,66.34
24830,69.06
24831,64.13
24832,63.52
24833,63.12
24834,80.03
24835,58.71
24836,69.67
24837,60.17
24838,69.11
24839,65.96
24840,67.34
24841,94.13
24842,126.25
24843,102.76
24844,66.34
24845,115.65
24846,125.34
24847,107.72
24848,96.64
24849,99.97
24850,88.83
24851,89.01
24852,80.66
24853,93.05
24854,81.75
24855,124.17
24856,106.67
24857,95.32
24858,107.56
24859,99.61
24860,100.76
24861,140.97
24862,143.81
24863,129.84
24864,123.06
24865,103.62
24866,98.0
24867,107.0
24868,104.91
24869,99.89
24870,99.89
24871,64.63
24872,97.1
24873,97.08
24874,100.5
24875,93.11
24876,85.03
24877,84.74
24878,84.0
24879,79.59
24880,79.58
24881,78.58
24882,72.88
24883,120.43
24884,78.46
24885,68.78
24886,73.44
24887,74.24
24888,73.32
24889,73.4
24890,73.44
24891,65.47
24892,66.73
24893,64.62
24894,80.87
24895,68.96
24896,80.85
24897,162.83
24898,106.77
24899,95.76
24900,89.51
24901,84.88
24902,87.02
24903,81.7
24904,89.04
24905,102.85
24906,97.52
24907,90.93
24908,100.15
24909,212.9
24910,277.73
24911,256.09
24912,214.98
24913,185.02
24914,166.02
24915,154.18
24916,151.08
24917,216.63
24918,555.56
24919,373.36
24920,304.13
24921,262.11
24922,221.43
24923,198.76
24924,178.38
24925,172.73
24926,152.89
24927,149.26
24928,143.18
24929,141.7
24930,121.26
24931,124.82
24932,132.56
24933,215.48
24934,357.27
24935,255.01
24936,226.73
24937,218.01
24938,203.45
24939,194.77
24940,173.76
24941,153.66
24942,167.07
24943,155.68
24944,147.21
24945,145.59
24946,135.19
24947,61.32
24948,128.62
24949,126.93
24950,118.84
24951,103.98
24952,116.61
24953,106.74
24954,110.4
24955,123.22
24956,102.56
24957,103.86
24958,98.02
24959,99.64
24960,99.61
24961,102.61
24962,96.98
24963,89.95
24964,89.93
24965,89.37
24966,90.65
24967,79.8
24968,76.26
24969,75.81
24970,82.7
24971,72.13
24972,70.77
24973,97.53
24974,77.48
24975,78.3
24976,79.17
24977,72.27
24978,68.49
24979,78.01
24980,133.82
24981,75.6
24982,96.91
24983,81.21
24984,81.44
24985,83.53
24986,86.65
24987,91.8
24988,94.85
24989,92.06
24990,92.76
24991,90.96
24992,69.39
24993,80.22
24994,69.74
24995,60.19
24996,74.99
24997,53.3
24998,64.39
24999,66.52
25000,63.83
25001,103.93
25002,68.75
25003,61.95
25004,65.1
25005,60.2
25006,60.59
25007,65.87
25008,58.3
25009,59.44
25010,63.29
25011,53.13
25012,61.44
25013,35.66
25014,61.2
25015,59.56
25016,55.22
25017,67.3
25018,61.48
25019,32.01
25020,49.08
25021,60.03
25022,58.58
25023,54.73
25024,54.03
25025,55.04
25026,55.64
25027,45.3
25028,56.26
25029,53.0
25030,49.83
25031,63.83
25032,54.59
25033,55.53
25034,46.52
25035,55.97
25036,50.32
25037,48.19
25038,52.1
25039,51.36
25040,56.11
25041,49.81
25042,47.56
25043,48.7
25044,41.72
25045,59.96
25046,55.2
25047,48.75
25048,51.59
25049,44.86
25050,50.91
25051,47.06
25052,41.93
25053,48.3
25054,48.47
25055,45.82
25056,41.93
25057,48.7
25058,40.08
25059,49.22
25060,45.12
25061,45.75
25062,46.83
25063,44.76
25064,42.19
25065,50.28
25066,43.71
25067,46.15
25068,43.33
25069,43.29
25070,39.84
25071,46.24
25072,40.61
25073,40.42
25074,42.68
25075,50.04
25076,42.98
25077,45.33
25078,47.83
25079,43.38
25080,48.84
25081,46.6
25082,41.58
25083,49.13
25084,48.38
25085,41.65
25086,65.61
25087,18.97
25088,49.64
25089,47.22
25090,40.03
25091,45.99
25092,44.04
25093,45.37
25094,42.96
25095,42.87
25096,51.4
25097,48.3
25098,48.68
25099,43.47
25100,51.94
25101,46.95
25102,50.86
25103,48.37
25104,50.95
25105,49.43
25106,46.48
25107,47.39
25108,42.58
25109,54.75
25110,56.18
25111,50.51
25112,52.45
25113,60.73
25114,62.85
25115,50.28
25116,53.21
25117,59.04
25118,49.95
25119,46.03
25120,54.75
25121,51.89
25122,49.62
25123,46.83
25124,54.9
25125,54.07
25126,49.08
25127,50.91
25128,67.04
25129,36.07
25130,53.89
25131,51.54
25132,54.43
25133,56.63
25134,53.18
25135,53.51
25136,50.3
25137,51.03
25138,51.09
25139,56.86
25140,50.07
25141,54.01
25142,26.85
25143,52.92
25144,50.02
25145,55.81
25146,49.03
25147,54.94
25148,52.1
25149,50.67
25150,49.24
25151,53.88
25152,48.24
25153,53.49
25154,55.78
25155,50.37
25156,55.99
25157,49.66
25158,57.75
25159,50.13
25160,57.76
25161,50.95
25162,74.01
25163,102.19
25164,114.99
25165,72.17
25166,61.22
25167,59.73
25168,101.46
25169,83.08
25170,166.47
25171,90.39
25172,62.85
25173,83.01
25174,60.95
25175,65.66
25176,65.8
25177,62.49
25178,56.11
25179,60.38
25180,58.03
25181,61.49
25182,62.89
25183,60.03
25184,55.1
25185,68.7
25186,66.66
25187,194.51
25188,171.84
25189,123.39
25190,109.56
25191,104.87
25192,98.32
25193,83.15
25194,82.75
25195,118.51
25196,116.05
25197,92.86
25198,82.36
25199,80.34
25200,78.95
25201,65.24
25202,76.54
25203,68.1
25204,67.13
25205,74.5
25206,59.21
25207,92.79
25208,161.43
25209,129.06
25210,147.45
25211,509.51
25212,392.85
25213,224.76
25214,162.29
25215,132.02
25216,112.32
25217,137.41
25218,436.13
25219,638.69
25220,382.18
25221,354.36
25222,504.28
25223,387.14
25224,281.25
25225,236.96
25226,223.73
25227,172.77
25228,152.52
25229,150.97
25230,128.66
25231,127.37
25232,121.39
25233,124.16
25234,140.69
25235,261.95
25236,264.88
25237,291.49
25238,246.96
25239,208.28
25240,181.78
25241,163.84
25242,176.74
25243,152.73
25244,141.8
25245,164.78
25246,224.11
25247,501.88
25248,453.9
25249,381.42
25250,336.61
25251,289.72
25252,267.83
25253,243.87
25254,311.43
25255,186.99
25256,178.36
25257,185.34
25258,519.77
25259,1283.56
25260,1584.77
25261,874.75
25262,563.23
25263,466.8
25264,421.64
25265,421.12
25266,405.46
25267,874.28
25268,903.1
25269,638.75
25270,526.48
25271,375.28
25272,470.84
25273,342.33
25274,308.22
25275,272.88
25276,248.45
25277,230.69
25278,218.74
25279,216.74
25280,215.27
25281,253.51
25282,249.48
25283,262.58
25284,276.19
25285,256.23
25286,308.96
25287,328.12
25288,514.55
25289,560.32
25290,558.32
25291,445.2
25292,368.48
25293,340.74
25294,459.79
25295,377.67
25296,360.08
25297,510.26
25298,571.57
25299,676.01
25300,877.59
25301,837.34
25302,632.52
25303,546.83
25304,483.1
25305,418.28
25306,384.78
25307,400.6
25308,329.29
25309,295.62
25310,287.35
25311,292.36
25312,290.81
25313,276.63
25314,272.72
25315,268.56
25316,276.42
25317,274.82
25318,268.98
25319,257.59
25320,236.48
25321,218.97
25322,215.17
25323,199.15
25324,182.67
25325,182.13
25326,176.22
25327,156.47
25328,165.88
25329,171.81
25330,174.77
25331,173.45
25332,173.64
25333,160.49
25334,149.68
25335,140.35
25336,144.42
25337,212.19
25338,330.17
25339,240.85
25340,243.96
25341,280.45
25342,231.25
25343,221.71
25344,226.82
25345,197.82
25346,197.75
25347,194.88
25348,205.74
25349,191.95
25350,194.68
25351,175.84
25352,206.44
25353,179.64
25354,173.62
25355,153.14
25356,157.27
25357,154.98
25358,147.35
25359,141.98
25360,134.39
25361,128.9
25362,112.06
25363,124.82
25364,112.49
25365,131.65
25366,111.67
25367,105.19
25368,91.33
25369,93.11
25370,127.64
25371,201.62
25372,95.46
25373,90.51
25374,99.78
25375,95.13
25376,88.62
25377,73.21
25378,87.72
25379,89.15
25380,87.32
25381,87.73
25382,82.17
25383,85.14
25384,77.48
25385,82.61
25386,78.22
25387,82.26
25388,75.36
25389,71.31
25390,79.61
25391,81.37
25392,74.97
25393,71.87
25394,78.27
25395,74.61
25396,80.55
25397,66.57
25398,61.18
25399,75.72
25400,70.21
25401,78.44
25402,73.47
25403,72.13
25404,73.37
25405,69.74
25406,67.79
25407,69.45
25408,72.08
25409,64.86
25410,69.72
25411,73.02
25412,66.31
25413,66.32
25414,65.09
25415,68.05
25416,64.67
25417,64.55
25418,66.53
25419,88.41
25420,51.31
25421,50.65
25422,68.82
25423,57.19
25424,84.58
25425,72.85
25426,65.45
25427,68.17
25428,0.0
25429,60.95
25430,65.23
25431,63.46
25432,69.11
25433,63.9
25434,63.62
25435,61.42
25436,63.48
25437,68.22
25438,50.96
25439,63.94
25440,60.4
25441,66.73
25442,62.85
25443,60.1
25444,62.8
25445,62.85
25446,69.13
25447,56.0
25448,58.6
25449,47.93
25450,54.43
25451,56.68
25452,59.72
25453,70.42
25454,48.52
25455,55.46
25456,67.74
25457,50.86
25458,72.85
25459,56.86
25460,60.13
25461,62.35
25462,51.85
25463,87.47
25464,78.25
25465,32.94
25466,74.14
25467,61.32
25468,57.08
25469,63.71
25470,61.9
25471,55.81
25472,63.83
25473,62.85
25474,65.94
25475,47.74
25476,65.47
25477,40.14
25478,45.14
25479,57.12
25480,43.34
25481,118.53
25482,58.32
25483,59.65
25484,61.04
25485,51.28
25486,84.79
25487,21.93
25488,68.77
25489,105.0
25490,63.57
25491,76.92
25492,66.99
25493,110.71
25494,128.25
25495,124.24
25496,72.41
25497,44.36
25498,59.32
25499,49.36
25500,66.06
25501,62.89
25502,45.21
25503,39.54
25504,94.13
25505,64.88
25506,0.0
25507,91.71
25508,67.84
25509,80.34
25510,60.0
25511,59.59
25512,78.53
25513,44.84
25514,55.74
25515,65.09
25516,58.58
25517,67.09
25518,58.9
25519,60.41
25520,65.03
25521,60.9
25522,59.96
25523,64.42
25524,57.9
25525,63.17
25526,54.22
25527,60.13
25528,56.09
25529,66.22
25530,56.14
25531,58.91
25532,94.4
25533,97.81
25534,73.79
25535,66.76
25536,61.81
25537,113.07
25538,78.96
25539,74.64
25540,62.52
25541,74.15
25542,94.12
25543,378.14
25544,241.32
25545,110.37
25546,104.16
25547,97.12
25548,125.19
25549,162.52
25550,106.74
25551,99.28
25552,102.33
25553,82.28
25554,86.18
25555,109.48
25556,123.6
25557,99.92
25558,147.75
25559,118.42
25560,108.54
25561,105.33
25562,87.8
25563,93.31
25564,86.1
25565,89.18
25566,75.95
25567,83.36
25568,79.82
25569,85.82
25570,72.03
25571,80.52
25572,81.84
25573,71.83
25574,71.35
25575,74.47
25576,96.1
25577,77.24
25578,75.83
25579,82.77
25580,90.3
25581,93.42
25582,89.23
25583,157.32
25584,119.78
25585,93.96
25586,112.01
25587,96.14
25588,129.53
25589,129.07
25590,159.39
25591,158.07
25592,178.4
25593,278.79
25594,230.58
25595,222.56
25596,189.84
25597,176.27
25598,148.62
25599,128.25
25600,129.42
25601,108.12
25602,98.48
25603,98.02
25604,133.69
25605,97.29
25606,90.86
25607,94.64
25608,91.5
25609,89.53
25610,89.04
25611,92.27
25612,70.86
25613,96.96
25614,81.55
25615,83.76
25616,76.49
25617,79.96
25618,82.35
25619,79.94
25620,88.07
25621,71.61
25622,78.63
25623,101.28
25624,51.19
25625,87.25
25626,78.02
25627,74.71
25628,63.03
25629,81.88
25630,70.47
25631,65.87
25632,58.91
25633,88.43
25634,79.26
25635,70.94
25636,70.33
25637,85.68
25638,66.85
25639,73.35
25640,80.66
25641,48.63
25642,83.39
25643,111.66
25644,99.56
25645,85.59
25646,86.55
25647,79.8
25648,83.9
25649,75.74
25650,77.76
25651,89.53
25652,88.82
25653,93.65
25654,78.28
25655,81.48
25656,99.12
25657,108.27
25658,124.33
25659,131.17
25660,110.92
25661,116.42
25662,139.34
25663,183.0
25664,184.9
25665,164.85
25666,142.81
25667,133.21
25668,116.83
25669,131.01
25670,127.23
25671,118.11
25672,111.1
25673,100.32
25674,115.23
25675,98.28
25676,96.68
25677,98.65
25678,86.6
25679,94.99
25680,87.23
25681,91.22
25682,84.27
25683,88.35
25684,87.72
25685,85.49
25686,79.64
25687,113.63
25688,54.9
25689,85.83
25690,80.48
25691,95.93
25692,68.45
25693,70.06
25694,71.9
25695,95.09
25696,89.6
25697,44.83
25698,61.29
25699,77.5
25700,98.39
25701,79.54
25702,116.9
25703,51.03
25704,101.06
25705,139.4
25706,206.75
25707,153.41
25708,149.26
25709,85.33
25710,99.49
25711,94.33
25712,96.94
25713,80.29
25714,96.56
25715,61.86
25716,72.79
25717,80.48
25718,93.12
25719,91.26
25720,61.49
25721,59.42
25722,66.69
25723,87.46
25724,64.69
25725,63.4
25726,52.41
25727,72.17
25728,77.34
25729,38.85
25730,93.82
25731,54.26
25732,61.79
25733,61.97
25734,69.83
25735,58.91
25736,112.42
25737,58.11
25738,60.62
25739,68.68
25740,58.72
25741,55.22
25742,57.33
25743,54.52
25744,54.15
25745,88.96
25746,39.09
25747,49.5
25748,49.5
25749,42.87
25750,58.65
25751,44.81
25752,50.3
25753,56.09
25754,49.43
25755,44.36
25756,59.84
25757,39.7
25758,55.72
25759,61.84
25760,57.05
25761,31.38
25762,48.58
25763,57.71
25764,45.82
25765,46.45
25766,51.09
25767,49.06
25768,46.27
25769,59.61
25770,47.88
25771,52.18
25772,44.37
25773,48.4
25774,50.65
25775,42.65
25776,45.21
25777,53.49
25778,47.23
25779,59.72
25780,40.76
25781,50.37
25782,40.75
25783,46.41
25784,44.7
25785,52.57
25786,41.27
25787,55.31
25788,84.96
25789,42.87
25790,52.2
25791,43.76
25792,60.01
25793,34.43
25794,0.0
25795,44.34
25796,49.67
25797,64.67
25798,48.85
25799,33.32
25800,44.46
25801,56.96
25802,36.86
25803,59.54
25804,33.95
25805,50.56
25806,46.78
25807,56.4
25808,43.69
25809,36.11
25810,56.53
25811,40.87
25812,48.28
25813,43.36
25814,42.04
25815,50.81
25816,53.14
25817,41.58
25818,50.68
25819,40.52
25820,42.09
25821,46.03
25822,37.63
25823,48.33
25824,46.74
25825,45.21
25826,44.67
25827,44.72
25828,56.65
25829,53.4
25830,49.52
25831,37.68
25832,52.17
25833,49.78
25834,52.52
25835,46.87
25836,50.75
25837,49.24
25838,44.79
25839,43.76
25840,50.11
25841,47.13
25842,51.56
25843,44.53
25844,46.62
25845,44.18
25846,51.0
25847,50.96
25848,47.27
25849,45.49
25850,45.14
25851,46.15
25852,63.29
25853,41.32
25854,48.56
25855,29.81
25856,48.84
25857,51.45
25858,47.23
25859,37.47
25860,69.1
25861,33.13
25862,63.66
25863,20.19
25864,48.47
25865,87.3
25866,45.96
25867,38.67
25868,51.24
25869,44.43
25870,54.76
25871,79.61
25872,51.97
25873,42.87
25874,46.8
25875,37.77
25876,63.13
25877,56.33
25878,53.21
25879,45.66
25880,46.22
25881,54.89
25882,45.77
25883,46.73
25884,50.79
25885,58.77
25886,65.5
25887,53.74
25888,37.82
25889,85.17
25890,87.86
25891,67.54
25892,52.17
25893,97.15
25894,82.84
25895,0.0
25896,62.42
25897,53.4
25898,50.28
25899,56.0
25900,52.88
25901,54.01
25902,50.3
25903,46.57
25904,53.93
25905,53.81
25906,54.99
25907,46.92
25908,60.31
25909,50.74
25910,54.28
25911,50.96
25912,55.6
25913,48.33
25914,57.75
25915,70.7
25916,38.74
25917,84.16
25918,48.52
25919,72.22
25920,61.39
25921,57.83
25922,52.41
25923,56.35
25924,57.61
25925,54.24
25926,57.85
25927,67.84
25928,73.19
25929,59.56
25930,58.6
25931,57.47
25932,60.05
25933,52.29
25934,61.79
25935,55.76
25936,64.63
25937,148.46
25938,81.93
25939,83.43
25940,72.81
25941,77.41
25942,66.05
25943,62.54
25944,57.96
25945,38.08
25946,104.37
25947,68.05
25948,64.02
25949,73.89
25950,64.55
25951,54.75
25952,55.5
25953,72.3
25954,62.89
25955,56.19
25956,66.71
25957,61.41
25958,59.37
25959,80.53
25960,101.74
25961,97.41
25962,107.44
25963,133.99
25964,102.73
25965,107.99
25966,133.1
25967,169.84
25968,106.15
25969,103.48
25970,84.04
25971,83.43
25972,75.34
25973,74.8
25974,80.26
25975,104.54
25976,102.57
25977,131.97
25978,92.11
25979,107.38
25980,84.34
25981,99.84
25982,80.95
25983,198.87
25984,98.42
25985,83.72
25986,87.89
25987,76.35
25988,85.0
25989,78.72
25990,75.08
25991,78.23
25992,68.03
25993,68.05
25994,74.61
25995,73.37
25996,77.15
25997,18.97
25998,116.43
25999,69.5
26000,51.47
26001,87.05
26002,100.45
26003,81.51
26004,78.44
26005,80.36
26006,92.01
26007,87.23
26008,91.34
26009,95.14
26010,116.17
26011,169.7
26012,134.64
26013,108.15
26014,104.63
26015,100.13
26016,81.2
26017,98.98
26018,85.22
26019,76.63
26020,77.66
26021,85.4
26022,79.4
26023,73.65
26024,76.63
26025,57.38
26026,89.27
26027,74.75
26028,74.24
26029,68.15
26030,67.42
26031,76.25
26032,70.54
26033,75.32
26034,81.77
26035,54.9
26036,63.13
26037,70.75
26038,72.17
26039,52.08
26040,75.25
26041,58.57
26042,75.37
26043,61.01
26044,68.61
26045,68.68
26046,57.24
26047,75.2
26048,74.34
26049,71.26
26050,64.01
26051,62.72
26052,59.3
26053,55.78
26054,69.97
26055,68.64
26056,52.17
26057,65.09
26058,74.08
26059,57.31
26060,95.96
26061,50.61
26062,98.6
26063,104.26
26064,58.88
26065,42.87
26066,57.47
26067,69.32
26068,50.14
26069,46.41
26070,50.25
26071,49.17
26072,48.98
26073,53.14
26074,48.7
26075,52.48
26076,47.08
26077,40.35
26078,58.3
26079,50.98
26080,65.73
26081,33.86
26082,57.45
26083,36.81
26084,52.43
26085,43.99
26086,54.75
26087,31.1
26088,50.37
26089,52.6
26090,41.27
26091,36.93
26092,48.8
26093,44.93
26094,46.31
26095,48.33
26096,29.74
26097,58.15
26098,42.18
26099,41.22
26100,47.88
26101,55.69
26102,31.42
26103,57.61
26104,37.7
26105,38.9
26106,38.9
26107,25.4
26108,38.45
26109,51.02
26110,37.68
26111,27.55
26112,49.52
26113,25.79
26114,0.0
26115,46.15
26116,38.55
26117,54.63
26118,46.08
26119,45.0
26120,36.61
26121,28.28
26122,47.34
26123,61.16
26124,55.25
26125,42.87
26126,30.84
26127,38.17
26128,40.55
26129,54.17
26130,38.39
26131,38.43
26132,39.13
26133,37.77
26134,35.9
26135,35.53
26136,47.6
26137,43.55
26138,52.64
26139,21.6
26140,42.33
26141,45.31
26142,38.65
26143,40.22
26144,32.62
26145,50.23
26146,41.37
26147,42.87
26148,44.16
26149,37.31
26150,40.57
26151,41.58
26152,45.12
26153,49.31
26154,90.14
26155,42.87
26156,51.4
26157,43.52
26158,32.9
26159,41.6
26160,49.57
26161,29.4
26162,42.63
26163,58.36
26164,50.63
26165,49.08
26166,39.06
26167,42.87
26168,45.19
26169,40.07
26170,36.3
26171,34.89
26172,49.55
26173,42.94
26174,54.83
26175,18.12
26176,48.33
26177,42.11
26178,43.38
26179,45.05
26180,36.25
26181,46.8
26182,35.03
26183,45.61
26184,47.86
26185,36.44
26186,41.48
26187,47.25
26188,43.87
26189,41.72
26190,64.93
26191,23.75
26192,54.9
26193,47.72
26194,39.14
26195,56.8
26196,26.55
26197,32.76
26198,49.85
26199,47.77
26200,43.41
26201,46.99
26202,42.96
26203,36.34
26204,43.27
26205,40.14
26206,39.81
26207,41.72
26208,47.23
26209,37.43
26210,39.13
26211,40.57
26212,40.5
26213,40.5
26214,41.36
26215,45.87
26216,45.07
26217,40.47
26218,40.43
26219,40.43
26220,42.23
26221,36.84
26222,40.14
26223,45.49
26224,36.49
26225,49.32
26226,48.4
26227,61.77
26228,69.64
26229,118.8
26230,100.08
26231,250.25
26232,167.97
26233,111.1
26234,95.02
26235,79.51
26236,71.26
26237,61.77
26238,74.31
26239,91.55
26240,124.12
26241,95.09
26242,133.73
26243,102.19
26244,89.67
26245,75.88
26246,108.92
26247,168.65
26248,121.44
26249,91.57
26250,99.85
26251,78.93
26252,80.95
26253,73.0
26254,70.23
26255,69.86
26256,70.96
26257,66.83
26258,62.52
26259,62.09
26260,69.22
26261,61.51
26262,51.56
26263,66.67
26264,56.35
26265,59.42
26266,62.19
26267,54.64
26268,58.18
26269,52.17
26270,62.8
26271,57.48
26272,51.78
26273,53.89
26274,54.17
26275,56.09
26276,56.42
26277,58.57
26278,58.04
26279,71.82
26280,127.07
26281,213.98
26282,167.31
26283,171.25
26284,154.44
26285,111.88
26286,96.52
26287,78.74
26288,78.04
26289,80.6
26290,131.18
26291,177.75
26292,151.32
26293,213.6
26294,173.46
26295,155.42
26296,114.13
26297,108.29
26298,91.69
26299,89.44
26300,83.64
26301,86.03
26302,194.91
26303,236.63
26304,231.3
26305,208.81
26306,248.47
26307,298.58
26308,214.86
26309,171.77
26310,166.05
26311,137.93
26312,128.31
26313,112.72
26314,125.69
26315,104.86
26316,99.59
26317,107.91
26318,100.08
26319,108.87
26320,126.16
26321,93.33
26322,92.16
26323,90.18
26324,82.7
26325,84.44
26326,89.29
26327,80.38
26328,81.74
26329,84.86
26330,78.09
26331,76.52
26332,80.83
26333,77.19
26334,78.81
26335,75.29
26336,64.49
26337,72.03
26338,70.35
26339,71.07
26340,70.63
26341,77.73
26342,67.6
26343,78.55
26344,77.33
26345,64.27
26346,87.89
26347,80.85
26348,74.76
26349,66.06
26350,70.32
26351,72.9
26352,63.15
26353,66.55
26354,65.68
26355,65.49
26356,65.24
26357,65.19
26358,65.98
26359,65.85
26360,65.73
26361,65.23
26362,66.13
26363,69.69
26364,66.62
26365,63.4
26366,63.99
26367,67.07
26368,66.1
26369,61.18
26370,60.13
26371,58.64
26372,58.58
26373,70.65
26374,68.8
26375,67.32
26376,66.6
26377,65.03
26378,63.8
26379,58.93
26380,62.77
26381,69.69
26382,68.17
26383,65.52
26384,68.49
26385,66.13
26386,76.28
26387,66.69
26388,64.34
26389,64.49
26390,62.44
26391,64.11
26392,61.08
26393,56.18
26394,59.42
26395,59.73
26396,67.32
26397,65.68
26398,46.6
26399,47.77
26400,52.93
26401,59.38
26402,65.52
26403,85.63
26404,70.61
26405,69.9
26406,67.67
26407,100.5
26408,100.71
26409,125.22
26410,121.75
26411,112.96
26412,97.5
26413,92.04
26414,85.31
26415,81.63
26416,83.62
26417,80.85
26418,81.46
26419,78.15
26420,70.04
26421,70.42
26422,68.05
26423,62.47
26424,75.69
26425,75.11
26426,64.84
26427,64.55
26428,69.72
26429,65.84
26430,62.28
26431,63.87
26432,62.12
26433,61.42
26434,61.7
26435,61.18
26436,59.07
26437,58.88
26438,58.15
26439,53.82
26440,59.45
26441,57.38
26442,52.22
26443,51.59
26444,52.9
26445,54.05
26446,55.37
26447,55.36
26448,52.59
26449,51.33
26450,51.29
26451,54.07
26452,68.5
26453,51.05
26454,47.22
26455,64.96
26456,53.11
26457,47.79
26458,51.63
26459,57.33
26460,44.88
26461,51.94
26462,54.03
26463,49.53
26464,48.91
26465,47.58
26466,47.62
26467,47.69
26468,47.65
26469,48.91
26470,47.69
26471,39.94
26472,50.27
26473,49.45
26474,42.86
26475,47.74
26476,37.9
26477,51.47
26478,44.39
26479,47.18
26480,41.57
26481,45.89
26482,44.41
26483,38.2
26484,45.47
26485,42.54
26486,42.66
26487,42.61
26488,42.73
26489,46.69
26490,52.06
26491,49.69
26492,49.6
26493,46.57
26494,41.79
26495,45.8
26496,39.11
26497,42.42
26498,42.59
26499,42.59
26500,41.13
26501,40.01
26502,41.58
26503,38.48
26504,39.51
26505,45.07
26506,42.75
26507,38.93
26508,41.65
26509,41.72
26510,45.14
26511,39.47
26512,40.08
26513,43.01
26514,42.3
26515,37.83
26516,40.36
26517,42.46
26518,44.08
26519,37.29
26520,38.62
26521,39.67
26522,39.56
26523,39.16
26524,37.57
26525,38.92
26526,40.29
26527,39.13
26528,42.68
26529,41.51
26530,39.91
26531,42.49
26532,41.44
26533,40.12
26534,39.65
26535,37.28
26536,41.74
26537,41.22
26538,40.9
26539,37.99
26540,34.52
26541,43.52
26542,41.93
26543,36.09
26544,36.81
26545,39.54
26546,39.89
26547,39.72
26548,39.84
26549,39.47
26550,39.19
26551,39.6
26552,39.89
26553,41.16
26554,39.53
26555,39.65
26556,42.7
26557,34.4
26558,40.59
26559,44.93
26560,49.1
26561,51.91
26562,42.94
26563,41.67
26564,42.37
26565,40.42
26566,41.22
26567,40.29
26568,42.21
26569,39.33
26570,42.19
26571,44.76
26572,45.66
26573,41.83
26574,35.45
