$1995-2016 ERA5 daily-mean N40.5-41.0 W122.5-122.0,,,,,
columns wind speed [1.2,6.1], wind direction phi [0-6.3],,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD
212,16.200000762939453,0.20000000298023224,2.640000104904175,0.3400000035762787,7.5
213,20.299999237060547,6.099999904632568,1.6200000047683716,6.28000020980835,3.799999952316284
214,20.399999618530273,7.0,1.2699999809265137,5.710000038146973,2.5
215,18.700000762939453,4.300000190734863,1.3899999856948853,4.420000076293945,3.5
216,13.600000381469727,-0.10000000149011612,1.809999942779541,4.539999961853027,2.299999952316284
217,12.800000190734863,-2.299999952316284,1.0299999713897705,5.869999885559082,1.899999976158142
218,14.5,1.399999976158142,1.159999966621399,3.180000066757202,2.4000000953674316
219,14.300000190734863,0.8999999761581421,0.4300000071525574,2.9700000286102295,6.900000095367432
220,15.699999809265137,2.5,1.0399999618530273,3.5299999713897705,5.0
221,15.699999809265137,2.5,1.1100000143051147,3.5799999237060547,0.4000000059604645
222,15.100000381469727,1.2000000476837158,0.23000000417232513,4.489999771118164,0.6000000238418579
223,16.299999237060547,2.700000047683716,0.49000000953674316,3.7100000381469727,0.4000000059604645
224,19.200000762939453,4.800000190734863,0.5099999904632568,0.3700000047683716,2.700000047683716
225,23.700000762939453,6.099999904632568,0.6399999856948853,5.900000095367432,4.099999904632568
226,22.799999237060547,7.099999904632568,1.3600000143051147,3.9200000762939453,7.099999904632568
227,20.100000381469727,10.800000190734863,2.940000057220459,3.4600000381469727,9.600000381469727
228,16.100000381469727,11.300000190734863,3.890000104904175,3.2799999713897705,9.800000190734863
229,12.699999809265137,10.199999809265137,0.7099999785423279,3.200000047683716,9.899999618530273
230,12.800000190734863,11.0,5.0,3.059999942779541,9.600000381469727
231,11.800000190734863,9.800000190734863,4.389999866485596,3.1700000762939453,8.5
232,10.5,6.400000095367432,1.0299999713897705,3.9100000858306885,4.099999904632568
233,13.0,3.200000047683716,0.18000000715255737,5.789999961853027,1.5
234,14.0,5.900000095367432,2.049999952316284,3.109999895095825,7.900000095367432
235,10.899999618530273,6.599999904632568,1.0,4.730000019073486,7.699999809265137
236,12.800000190734863,-0.6000000238418579,3.140000104904175,6.239999771118164,0.5
237,13.600000381469727,0.699999988079071,3.509999990463257,0.15000000596046448,1.7000000476837158
238,17.799999237060547,5.400000095367432,3.3299999237060547,0.25999999046325684,0.10000000149011612
239,19.799999237060547,8.899999618530273,0.9800000190734863,0.029999999329447746,0.800000011920929
240,17.299999237060547,10.300000190734863,1.5299999713897705,5.840000152587891,7.800000190734863
